t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.170288114007894,0.08053795348641302,0.310525614818987
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05851501491931721,0.01565148375693326,0.5751836270659147
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.005858363616191298,0.11729902902892064,0.8877569360145898
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.07930940149600474,0.4284689501373862,1.053274653308879
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24045788166903748,0.6041863730732899,0.9865045395067984
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.34686883888359255,0.5100325460752657,0.9513492896525246
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.3293279446657067,0.4636761990066347,1.0617690635237782
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.19198819055449867,0.2071842777970616,1.4477337124517273
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.02595170819212811,0.08899694670979841,2.1435120296190853
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.02780187309881832,0.5056733592075844,3.252421646520787
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,-0.38149412600796495,-0.5664548942165553,5.29255650279325
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,-5.309306895056307,-10.472699837293518,22.0099796981716
12,0.712429122806144,0.7342723975118373,0.37778655473078665,-7.788999599209776,-26.80743552777205,7.576773015904388
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,-18.3194712996478,-50.64976135142791,18.84431601848813
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,-36.60706292965311,-79.10772823024774,89.49443827044819
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,5.177053212711334,0.12082623316815244,-21.10227867367425
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,-13.534637833393361,-28.81546513429263,35.075120702426055
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,-8.759018473308878,-37.75413888056624,-6.542919001809954
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,-23.899049138813037,-47.764115984288686,64.35231169771181
19,0.6196455330219659,0.51249799349952,0.560084672431225,-9.882009209670644,-24.879971874468225,37.983169667469134
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,10.037847628885551,24.595107727112094,-14.4338446778803
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,3.7530521717063206,5.5425911171990165,0.6157006860427607
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,-13.585769477598141,-32.14363842647409,45.45046502086655
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,-25.18516216887346,-124.8927646677403,-88.61684323531492
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,5.580522352590707,13.96988146867637,-19.133221918687152
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,-20.548150802831408,-54.42666210752232,14.861968758328944
