t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.18800039252198486,0.14904105639350984,0.28353024683855654
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.1322427178299952,0.15621730478390639,0.39200800151442783
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.11857143764732192,0.22039093353827122,0.4599456265297217
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.15812755661692457,0.33143283472268115,0.45546432630350364
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24608731496964564,0.4600198559524551,0.3449959549181918
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3620505413918371,0.5696444663114533,0.1268210018833602
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4846450875347712,0.6599156023948751,-0.08416873086667609
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.6105356887505935,0.7714671153067552,-0.11969486925772821
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.7607014782220249,0.9455532700977587,0.14206870174062858
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.9580718619281077,1.1697808299400005,0.7958785080609152
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,1.0840816453559776,1.000831921470041,1.6239122930724357
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.8471579507279279,0.08863882218327213,1.8713285970544338
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.33774800199463884,-0.31962749066365026,1.517596949627391
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.023970707478652487,-0.03216855605095548,1.9064969261609026
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.09553358376212717,0.6362796355076137,1.9949872443123284
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.585359681009954,1.7123601547836245,2.2887574339300656
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,1.0234479162683179,1.7858424133142812,0.12801615961247403
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,1.6547430772899414,2.50874510315073,0.801270072384701
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,1.8816230689467845,1.5342587238638452,2.8043466807735173
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.8579682899291003,-1.8226115556343618,2.746334044491343
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,-0.14694798547514676,-1.0982767385385068,5.226863239792517
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,-0.4073549994285682,-0.3309188504918108,4.508067726434676
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.6255489197884734,3.310824652497236,8.588001107159789
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,2.1972492729391084,7.588780751421679,8.03756260511448
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,3.202306518490234,9.828511294680364,-5.293928948487392
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,7.269716750763063,21.337747239229667,13.619903632391622
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,8.406983200078342,26.095985635586104,-9.396652009976178
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,11.21931607034153,34.821561474278276,2.9930690221854066
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,12.881457022496438,42.641766992765795,-17.589123802780943
29,0.8586512679738343,0.7245754016519504,0.749637110968445,14.231977904797386,45.50956156235249,3.997948899232167
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,15.193431090681011,50.957821454986565,-16.9662105082627
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,14.947792254478355,50.422579949232436,-20.046269147920064
32,0.6479865793968748,0.496790262609083,0.627126029056944,15.383665743449187,50.297714367467584,-1.6903580861903686
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,15.885942465700447,53.84289189003895,-20.85985461941904
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,15.813320601733187,52.29507634769868,-6.2991373205246415
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,16.249686766928644,55.50858462907599,-22.657590320369597
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,16.508948254800362,54.40034939911351,-0.763665926381266
37,0.5645506735150715,0.563822913536599,0.29543141079993557,16.76636684948616,57.095468721317715,-20.274205926382873
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,15.705406447315534,53.269195566226344,-19.558611151800434
39,0.6285239148196562,0.6554159764369704,0.25589823954525,15.183318772943661,50.70009543330442,-12.583588339076544
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,15.401366762530825,52.62295765790651,-24.190300528010564
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,16.24703402671067,52.56816909888838,7.604598464239142
42,0.8399967312273053,0.8477260017351198,0.536606908468567,16.701309183107018,56.29860527454206,-14.476317605882564
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,16.6446042454151,57.32884817187458,-25.887966455982987
44,0.8591359561748155,0.660246015814069,0.8172012901394026,17.26362107622477,56.52354192011802,5.649962996846256
45,0.7706553077322096,0.536027733300199,0.7801445011942987,17.41729098892725,59.085315212595155,-15.846135384406393
46,0.670067457427751,0.4770468156442386,0.68221969778761,17.1691307962825,59.388583461230674,-26.862804389021097
47,0.5926642208309174,0.4643079636100038,0.581703792798953,17.715802472588308,58.294515322936874,5.0649034241761495
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,17.738264017440507,60.34325562378832,-16.257220287958415
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,17.42807832673391,60.4216489158514,-27.243698652761786
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,17.938164949975302,59.201324948557705,4.640026059120968
51,0.50885057303416,0.49743727883829536,0.29578011689919387,17.89501590022358,60.982532362307964,-16.554993427638998
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,17.541990587844804,60.89200276071911,-27.47142827393687
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,18.039152083051725,59.61282613507998,4.510737766454264
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,17.966735657076622,61.27480816778819,-16.645848260690133
55,0.5735564082649619,0.5988454769351264,0.1525274775322631,17.600229611124924,61.13254449457882,-27.558719355336667
56,0.6207018299388064,0.6651382348514576,0.15493718317020588,18.089981753345032,59.8266534924761,4.408989256358294
57,0.6920342870380565,0.7591843357087666,0.2026478099333509,18.002555381139146,61.4254687074389,-16.717147595385057
58,0.7897001167366506,0.8650293026126127,0.33595031308953766,17.62587163132826,61.24187131790738,-27.61367731917892
59,0.8921289105091228,0.910891815365167,0.5791306529361797,18.113111397518427,59.9229334440905,4.38103462991242
60,0.9358431801792508,0.7990301837535084,0.8295338162282924,18.019002515410175,61.49391760145495,-16.736803903481533
61,0.8683030070890754,0.5895749739397402,0.8960298970414269,17.639447573106338,61.29897658820558,-27.63357509211747
62,0.7325810258974721,0.4512069176095954,0.7954455228152946,18.12503084579966,59.97403661355381,4.355726004098413
63,0.6068832405709726,0.40876160861557165,0.6652980514421452,18.027394596637244,61.52988887998103,-16.75453464823648
