t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1721872089844415,0.08292820878845486,0.3033747437138432
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.06899619639285137,0.02778112379798703,0.5388371208009319
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.007614455696864253,0.08076633981541148,0.8353839454921537
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.055143897673044284,0.32827571285390356,1.0226803221897645
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.23295740415371935,0.6358949488966741,0.8556906040628345
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.4216131352010559,0.6244412823132799,0.5719682871128291
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.49530046283736606,0.4859961907516981,0.5034294922128795
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.495495106194092,0.5088562072247473,0.46154860490638994
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5071770377372349,0.5056646768044839,0.3973721557720671
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5116893387088755,0.49379740130012983,0.3349236406703948
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.5072615202321629,0.4785363993167562,0.27829090854501937
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.49528515747630886,0.45967412798795104,0.2278745432131588
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.4764459503391085,0.4360374354445202,0.18398816984492372
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.4502733077905985,0.4050157323495225,0.1481807024979913
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.41480035743274857,0.36279690655047236,0.12421339303949219
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.3665032054020443,0.30442356101825396,0.1197645994811154
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.30067010414404693,0.2254804705893445,0.1493605610800457
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.21351721684562197,0.1278250673765844,0.23781893112002406
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.1087047895132125,0.03332891391145054,0.41711429099006336
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.011133394153392873,0.002745130737259238,0.6965242029750414
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,-0.018614084306298184,0.13217179200021878,0.9881639034870746
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.0883460448496648,0.4495635353755394,1.0449802680689122
