t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.17138654534775521,0.07256364405201232,0.28233977746864447
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.06243170655910135,0.01373961288786063,0.5494478226761164
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.01472417342353205,0.13906453034712207,0.8473145013923937
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.0927091865724694,0.4265373429884374,0.9147430681369939
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2467313598643106,0.5654263455814732,0.8600718759757862
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.38940511847616277,0.5715911260889168,0.685599057721237
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.41822825211520553,0.41234155280829476,0.6477682584720612
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.3878727232564464,0.25291826782265225,0.4267177677967253
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.27182495961808384,0.07611561600755046,0.4535632279213311
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.21070702272656483,0.11774702976179441,0.36981491241794506
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.12223196446737417,0.11273609190636158,0.721854226230711
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.17481215969183572,0.3470191337559605,0.6318505090007775
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.15882293347147536,0.31448120111964784,1.011990567312878
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.29360791194263436,0.3567874020934543,0.3993905650142846
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.06713646115161154,-0.3472644244731846,1.0734502358987845
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.19986489504346472,0.17731533710574254,0.39244405760765266
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,-0.2987422040723573,-1.0882901692372133,2.063939015430175
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.15146901725024264,0.7166259939042945,1.1921405164795933
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,-1.1395068245523898,-4.2934674864662234,3.9584650854693586
19,0.6196455330219659,0.51249799349952,0.560084672431225,-4.68075568274826,21.3572961923328,5.669234057044102
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,-1.2789799807847222,34.052318057250574,-5.584980003922234
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,-8.298117989556507,7.073557945400856,3.2146064242557806
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,-0.3589040263476693,33.21686428451355,5.16755390530408
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,-7.4383451943823315,18.734517823985712,0.11230032006432955
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,-12.236992798340362,-19.15858730291657,31.136342125414885
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,-4.864797206984485,30.048412214363672,-5.726455488550788
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,-1.051059474207294,41.524142398849605,-1.8123458643327108
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,6.415300150089855,28.90005763502885,5.27794632278656
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.6983028370683814,36.779108050694425,-10.037126638713676
29,0.8586512679738343,0.7245754016519504,0.749637110968445,-2.4200675154787437,-10.678749255799659,3.5928643361902983
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,-5.131458765909386,-10.448358741998636,4.617399837521401
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,-11.92056008504658,-19.390035452143355,7.330917115849138
32,0.6479865793968748,0.496790262609083,0.627126029056944,-3.6249879277324126,50.336099471902685,-5.301441875247591
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,-10.000338756080072,-23.42872104392335,0.12646038968394135
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,1.5600633618204203,1.6663502437607374,6.1519765027784885
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,-6.640983721338542,-14.672267143532931,-0.02536976343327213
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,11.722747341504999,28.710397462301103,-1.7781244893599188
37,0.5645506735150715,0.563822913536599,0.29543141079993557,2.2568994157773408,18.11637176259981,10.455668966020163
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,3.281768007363276,30.794823067152514,9.989287540359362
39,0.6285239148196562,0.6554159764369704,0.25589823954525,4.804874056275156,42.416106902257745,2.0450595802930263
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,-1.3147534144629252,19.636060314438094,11.609722652645008
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,11.808254193616913,49.66367735240736,2.629073682394511
42,0.8399967312273053,0.8477260017351198,0.536606908468567,-8.354673055883566,-25.006840575549912,14.330597934155158
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,9.750016950799443,25.11191576698229,-10.71490165957313
44,0.8591359561748155,0.660246015814069,0.8172012901394026,6.940705843094066,14.78376883972535,-9.237620509268918
45,0.7706553077322096,0.536027733300199,0.7801445011942987,-3.976091506710889,-2.3086832382977196,2.661197688374017
46,0.670067457427751,0.4770468156442386,0.68221969778761,1.2173877578440249,10.024687637370546,2.421252539321049
47,0.5926642208309174,0.4643079636100038,0.581703792798953,0.7324888722426627,4.406783373393779,4.019472318879365
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,-1.6451972915592097,29.373470860997234,-0.5844486737758205
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,7.009725021095444,32.0635388324225,10.036392232332787
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,-0.1733834259807987,27.735850660212833,7.361882652953377
51,0.50885057303416,0.49743727883829536,0.29578011689919387,-3.3655616451842616,15.10790548489749,-2.7606617287704305
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.061043446319929195,4.106821665290534,5.3586345976287415
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,-4.803837082648309,25.9545078418448,-2.289041109697995
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,6.7292765195263735,11.07507939531998,-4.897548822000761
55,0.5735564082649619,0.5988454769351264,0.1525274775322631,-15.156846164385684,-35.5371370697065,9.723928560807767
56,0.6207018299388064,0.6651382348514576,0.15493718317020588,-3.008720569975108,-5.622129870358155,7.605771839959429
57,0.6920342870380565,0.7591843357087666,0.2026478099333509,2.3145364917733615,61.335288746279105,-11.683256593718706
58,0.7897001167366506,0.8650293026126127,0.33595031308953766,2.846420557261407,3.217492898666052,3.827347782738385
59,0.8921289105091228,0.910891815365167,0.5791306529361797,-2.5682898736780317,12.835004305054126,3.489413735722053
60,0.9358431801792508,0.7990301837535084,0.8295338162282924,-3.036449764671829,-9.78010926161754,1.750423593795937
61,0.8683030070890754,0.5895749739397402,0.8960298970414269,3.8503270942604173,18.77384235891063,2.9084261126653144
62,0.7325810258974721,0.4512069176095954,0.7954455228152946,1.5117891220561321,33.89250743024972,6.342382645163406
63,0.6068832405709726,0.40876160861557165,0.6652980514421452,-4.60148414814958,24.5554220538142,-3.5373862968361376
64,0.5221520273667838,0.4070841121627782,0.5580536256163031,-6.967645429722365,-21.585410803231174,4.352251321357972
65,0.472386228423431,0.41109788646493317,0.4727607422574785,0.13260016305857925,30.738009327770733,-4.274945696571563
66,0.4427292850745761,0.4086902886756881,0.4028593660474124,-4.223772794861047,33.12907236821704,3.4602653665850833
67,0.42079716494460473,0.39659720343972565,0.3454422109626171,0.5738642728990081,30.191626385295542,2.1690770043246976
68,0.39798148313030673,0.37307773088061125,0.30066328152241106,3.6935276571222513,28.778869796181887,10.762385451212339
69,0.36792460415080097,0.33547565621342834,0.2717667134928132,2.7490762454302065,16.401950565109228,7.072212161684527
70,0.3251449030118342,0.2806032603663454,0.26693707689143326,-4.074156163523522,24.448576670572095,-3.179238166829159
71,0.2653573574106065,0.20887110716670337,0.3022692203912639,-1.1118978432058197,-2.7434881833828406,-0.060356055250176954
72,0.18974301154736006,0.13564509173044276,0.40045008462173654,3.711035428984135,11.920277262243102,5.623223114864677
73,0.11515759646478335,0.10585023154544271,0.5672735396362674,-16.836268656678424,-47.49423853241734,10.791985336656948
74,0.08015009884374613,0.17145519609224125,0.7405244472170331,4.525083971769304,16.87486666574369,1.681763336226504
75,0.11684448364927791,0.3070785537857358,0.8115336685534422,-4.123616978563601,-2.5727172626549173,18.40671228131411
76,0.20721086443966613,0.41902868958427253,0.7626737631602096,-7.709931302810993,-7.021670154752531,1.1014653118070743
77,0.3028727445456003,0.4684951875037226,0.6649225508647294,-4.2591935044679685,4.640157587589378,22.17547018349766
78,0.37398924920171656,0.4773611292253265,0.5676386671233649,0.8754724130248274,25.21159622784465,6.342371435745616
79,0.41664095150454916,0.4709440312147445,0.4826054016957249,-3.8833330195831626,-7.079289293129449,-1.3564886561597502
80,0.437859342335975,0.46093239764730587,0.4091505584998874,2.3048602737892407,17.19724173660017,13.345245830965577
81,0.4452168251604544,0.4500508286652209,0.3454686447439989,8.107542710751234,35.536428134005696,5.261407100227455
82,0.4434951454846052,0.43720219650251335,0.29048736827539073,-13.037368032659044,-23.6049064234784,6.116686844494825
83,0.4345229653758102,0.419712887429924,0.24391299800904648,-9.547683513691743,-27.080285857645062,9.559617637504378
84,0.4176795524001716,0.39374554325188926,0.20657601557436572,-3.064771515438741,-4.621697429924801,6.256608256522156
85,0.39016967487540977,0.35398932289868246,0.18163830728008334,0.3092544790118342,53.28805402869021,-8.256959557160663
86,0.34707807037639843,0.29376009570668704,0.17746359850465804,-2.6176876530625077,12.03650155162979,-0.6231342325154992
87,0.28216245406801854,0.20828336135892073,0.21311004951547524,4.2577933136533,5.919118723042107,2.2169735471335623
88,0.19260520058123276,0.10847213637612885,0.3229369272583586,-6.763977880200447,2.1264314822648718,23.18088693011033
89,0.09392404488675632,0.05037362165971737,0.534387138283972,1.618509531190762,-0.19590348557424875,6.944373839919656
90,0.038353009360749535,0.12553822559821676,0.778730519940477,-7.344872286370083,-30.19323008227018,6.553944487093251
91,0.08175549207789151,0.31409134060568783,0.8810042765949166,16.561176884897876,103.41017697466171,-31.670255335438167
92,0.20190863697327593,0.4636469255648673,0.8095736617416174,-7.519010590702549,5.558342163754506,-0.608293381914959
93,0.3259191215435918,0.5200284429458745,0.6852236736763835,-7.697350478985732,-4.064320282851398,28.31351905453214
94,0.41448211719137584,0.526955308040246,0.5750607719087153,2.286656716861473,32.915718284628745,0.17927221815318894
95,0.4674614441900455,0.5222007142675057,0.485613029906471,5.00348481521512,23.87478938548366,11.781073526862553
96,0.49769327490106424,0.520662978139297,0.41132139573769494,11.052080927839036,19.329011553685575,-5.355970078074669
97,0.5172239848945371,0.5264417805191017,0.34862920743398823,-10.01642167171805,30.002138808101044,5.0843249677734486
98,0.5345311334151762,0.5409682375995503,0.29636955052443104,-6.680339569644193,19.160594017454315,3.6766080222916675
99,0.5556134885745754,0.566321846896464,0.25528888943629924,-0.17679401448260124,36.023777870961936,4.386145771668571
100,0.5856603415964652,0.6062336178612678,0.22890017278903585,-2.541257443453791,-1.5228129150106415,-1.5484626241402317
101,0.6301473729861745,0.6654516397322818,0.2260780196726721,2.5216536755787726,8.330525466075656,0.92596771432112
102,0.6942806311666274,0.7453831888152813,0.2653663880999383,1.6296245705287076,13.538729769010208,16.130654532702927
103,0.7780038338183801,0.8304303024630884,0.37553519278925945,-6.038697593112125,-17.39295760915368,4.897800008707451
104,0.8628970598303735,0.8668326900543379,0.5686534553170186,11.877875834105765,77.31798230358184,-23.437474869084205
105,0.9022091377094813,0.7872841543062526,0.7703061808890443,-0.924236976721552,-5.199083157180652,6.433146550174557
106,0.856220051589885,0.6257736770070085,0.8439849077951009,-9.6922953861459,33.019330907117286,0.769627352969489
107,0.7498510101213886,0.5015917381067003,0.7782963388236215,3.8494423687633352,24.82712932665965,12.0671397833785
108,0.6422927872806725,0.4529148880372149,0.6671847601313303,6.303877232703014,3.5315954891658325,-1.1110771999719713
109,0.5652122697565364,0.44651818943461286,0.5640703553391846,4.217152920116096,20.19035464180931,5.748042971613939
110,0.5194767088885344,0.45246368119397495,0.47691412322454135,6.533642445343073,68.16173065309808,-15.701611408914165
111,0.4951126532993554,0.45836793408871535,0.4025604584655101,-1.1780844377196127,27.42072064797916,8.642822960137583
112,0.4825871172179869,0.461163536901513,0.33817460269461014,-1.9888085306924839,7.758750333651845,-2.9355610253573783
113,0.4755361209790602,0.460767057877425,0.2820698675471738,2.235501645809549,30.74154610704284,2.934564850463366
114,0.4702037819282917,0.45738908404857337,0.2331439746197147,1.1655406811728777,33.27847845327149,7.092902683710064
115,0.4642710759111871,0.4506360686292744,0.19061529291484403,-6.512563386134852,24.47590949491251,-2.133080628580525
116,0.45586793415770593,0.4391675508358661,0.15403174243158935,9.290549022320828,19.799640590207648,-7.526212090496693
117,0.44280458322186117,0.42033709927449414,0.12352896604788535,4.009117273916295,65.26133749354963,-12.52484902654832
118,0.42185430591431494,0.3895999144688846,0.10058464708177353,8.59270472319441,23.337942074072046,0.7274674415749871
119,0.38795314831569355,0.339788503387332,0.0900174228050922,9.397241086958369,24.662887122944927,-3.082580804802304
120,0.33352618788941213,0.26142491071873397,0.10492346061835581,-0.9354657162838974,-3.554792969442783,-1.4794809392900792
121,0.24963988275240467,0.14938670070954435,0.1764523790129538,3.651650659470131,19.14296251558532,6.412786981140399
122,0.13544876373336506,0.031063656019154395,0.3586753270778924,7.012232007137479,72.12013695628636,-17.30097487976735
123,0.026456301849893393,0.014468075770715128,0.6658098453594474,-6.0825620697712415,8.081494448170595,3.676011916056429
124,0.009429428151892072,0.20062630698496292,0.9166156094030957,5.558614170531825,49.577403871072306,-7.792778362881683
125,0.12271572112322254,0.4381018923190306,0.9113334704254876,-17.761523757725808,-49.141651613776006,11.59429930311849
126,0.28314410967904324,0.5515837739056672,0.7686128118998368,13.071814725559806,32.71352678724144,-8.908994481332055
127,0.41040343515118594,0.5731666811588545,0.6358525743677013,-3.3460419034198736,27.28205807136633,6.964756237315158
128,0.4897413462295494,0.569518691957224,0.5374050201940088,-10.391021600827669,-16.077854334377278,5.758585155636822
129,0.5362965890604162,0.5692743725620398,0.46269053848574987,-5.30204237429993,16.177013412346565,-2.9435991689057923
130,0.5674590787849647,0.5802518593894284,0.4049777289822461,-1.999977149870662,13.937394147803575,6.880080858078275
131,0.5957867841455704,0.6042450292038501,0.36355431880310213,-7.587855865504042,-11.764786026210967,-0.7879431332238567
132,0.6294678114759542,0.64200667272664,0.34223836105934713,12.748059155565553,33.358019177443936,-8.05465952194001
133,0.6735446646581389,0.6927558060074863,0.3495799895531961,-4.4665412610956245,26.576141188026217,0.38487097221753963
134,0.7291579704409772,0.7493266161621279,0.3982877810752072,13.40733187294012,34.54800599411102,-11.329274948374028
