t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1667568214092508,0.063093166393976,0.30089659214632797
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.052743078788232145,0.010502129794946802,0.580599720932934
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.005967358011132073,0.14666687780216248,0.8634442805130341
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.09037518481109852,0.3874084999559837,0.9211314101567619
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2443570898790119,0.5301761097295172,0.7991077230991512
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.380578980366259,0.5727370378437895,0.6636968107164177
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.47245095490237593,0.5670440877671896,0.5562120479235912
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5241550930198351,0.5697256972991427,0.4771550108354935
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5597224084839345,0.5779548207597944,0.4158635576702647
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5888836252506005,0.6012494314748584,0.37156675144801055
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6226094668185747,0.6382570571869022,0.347440607944452
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6666169548420076,0.686556289395458,0.3505074395051535
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7212070609415229,0.7424898381042973,0.39252545853551324
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7817385361707496,0.7857959261132379,0.4833452994540408
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8299874222059893,0.7845504412966422,0.6095438712177245
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8404441608424251,0.721049995535693,0.7165519399387271
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8022753282264321,0.6266397674783519,0.7468788017113122
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7342056679804168,0.5540533219410526,0.7028954461528819
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6663799371024777,0.5215474585849964,0.6270945873286985
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6166097378734559,0.5167743600257817,0.5486805986154241
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5881428883692161,0.5258116940925506,0.4771005113050234
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5779225663525367,0.5418397049008323,0.4148968888152569
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5820678954734524,0.5645696559763342,0.3639102945122985
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5989524494164773,0.5962468026691854,0.3266761585177391
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6291351936061276,0.6399379721420235,0.3085402480979059
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6742719546840843,0.6968890342338407,0.3197869041823748
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7342058654875971,0.7607292731061488,0.3761657220018651
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.8008054957878128,0.807433626144836,0.4899320996243762
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8507691454674617,0.7954122856158945,0.6402417144696662
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8524930224126432,0.7088269987752829,0.7531670069650604
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.7980676601576511,0.5985984933286157,0.7663692774890751
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.716526055095625,0.5259875065800605,0.7019144084904954
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.6426518498051375,0.49944821175690346,0.6143075554793649
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5919246133145877,0.49909005972235376,0.5303835514678746
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5643216618504105,0.5093864550454852,0.4556551530953912
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5546053331161063,0.52452055695443,0.3909808380072567
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5581092271616719,0.544970563951187,0.33693180296570413
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5731072413785054,0.5735124016862923,0.2947571858974554
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.6004679684634215,0.6142161225719573,0.2682964085450624
39,0.6285239148196562,0.6554159764369704,0.25589823954525,0.6429705439500619,0.6709235447735682,0.2662987378039019
