t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.16692208309924322,0.060371241414988175,0.2991912543470916
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.052412656438544036,0.0025802152372680354,0.5773006866396152
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0021392585050034607,0.13387031905153757,0.8683941911999435
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08344782107665571,0.38866352510706204,0.9336676747882644
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24265307194519709,0.5307257452912291,0.809938422548057
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3810437640649957,0.5636335019363989,0.6656342297418465
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.46781781142779805,0.5673607549073898,0.5591983114906864
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5210423918142797,0.5647563654420726,0.47978815017779786
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5549528583829686,0.5706922271211508,0.416544790101792
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.583044448919426,0.5931866490356152,0.3658491659711273
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.615013501859474,0.6271822941160041,0.3378432090018483
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6561926949663135,0.6754511804633576,0.3347888123982203
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7101337573123292,0.732918061595984,0.36907548641271964
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7726145200530301,0.7838168183042333,0.4531047890644823
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8279486501272262,0.7949719371691784,0.5809805515766023
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8488630597750195,0.7408662417433809,0.7023473803505164
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8181592297844595,0.6447309462450845,0.752371694872376
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7503517223523943,0.5612788429086235,0.7204243620561247
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6773545320389733,0.5162960819986548,0.6447600248702963
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6198810120596914,0.5039166444939391,0.5599094567829781
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5833849772293318,0.5120209246787604,0.48211845137612563
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5670982716348649,0.5296331398105789,0.41709437326149035
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5679136760759935,0.5533874619693679,0.3643557413956876
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5833097223238788,0.5849177609102665,0.32415561019067773
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6126071074418864,0.6273068377435398,0.3011001156913643
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6568967663398249,0.6832081182374474,0.30444502322762357
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7169257416215893,0.7494074925399345,0.3496479622212013
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7872669028740666,0.8060953807002333,0.4531499617233657
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8474760087798137,0.811246822392734,0.6055195366943789
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8636029854033349,0.736861238067426,0.7392070600411297
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8186231620931703,0.6221143100199751,0.7786475289190484
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7365202996354865,0.5346448956990011,0.7274195285950376
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.6558786857684689,0.49375180790003803,0.6385540352142156
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.596139985706932,0.4861623076768853,0.5473138387026532
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.559808546067861,0.4961536948066929,0.4669062413020867
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5438641758121181,0.5120511493858642,0.40007957864695975
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5436024778159294,0.5318967511655375,0.34413014433313227
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5558729250033063,0.5578685296289847,0.29833569851898667
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5799395244898253,0.5936239861460741,0.2656465713623124
39,0.6285239148196562,0.6554159764369704,0.25589823954525,0.6176489356629893,0.6440229918391887,0.25241992990768325
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6723898106976969,0.7121878255183989,0.27197357963179897
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.7454565004801472,0.7909369823167751,0.34696095234776514
42,0.8399967312273053,0.8477260017351198,0.536606908468567,0.8268312730002632,0.8453717086494155,0.4967943116629233
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.8831996661755692,0.8149286869063048,0.6875427869412967
44,0.8591359561748155,0.660246015814069,0.8172012901394026,0.8718049068640366,0.6913966908268512,0.8080256518527387
45,0.7706553077322096,0.536027733300199,0.7801445011942987,0.791929419538353,0.5588347753787521,0.7970467247561323
46,0.670067457427751,0.4770468156442386,0.68221969778761,0.690146367993481,0.48547479515761327,0.7074246533822821
47,0.5926642208309174,0.4643079636100038,0.581703792798953,0.6070222350089525,0.46136138407091787,0.60420567421506
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.5518214358034539,0.4643231130345211,0.510968052760453
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.5211617421174928,0.4749604361815205,0.43299171296690564
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.507968466296215,0.4855628551673845,0.36751717618805607
51,0.50885057303416,0.49743727883829536,0.29578011689919387,0.5059672446551646,0.49678261693548653,0.31017590599619127
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.5114667342071526,0.509922521086188,0.2603261379235268
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,0.523169004816062,0.5277465324703527,0.2180541141083291
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,0.5421470456054136,0.5542453414947262,0.184245827037114
55,0.5735564082649619,0.5988454769351264,0.1525274775322631,0.5715601663444339,0.5950389167225061,0.16224731229398437
56,0.6207018299388064,0.6651382348514576,0.15493718317020588,0.6167749412666312,0.6573353375406996,0.16100493498443608
57,0.6920342870380565,0.7591843357087666,0.2026478099333509,0.6846381773734391,0.7469013289758775,0.20100542827832552
58,0.7897001167366506,0.8650293026126127,0.33595031308953766,0.7784737369164478,0.8523874364051107,0.3205126672391688
59,0.8921289105091228,0.910891815365167,0.5791306529361797,0.8809339026215364,0.9082548452912811,0.550694306002556
60,0.9358431801792508,0.7990301837535084,0.8295338162282924,0.9329392604370423,0.8146364676004723,0.8052542248807228
61,0.8683030070890754,0.5895749739397402,0.8960298970414269,0.8778241568783085,0.6148591456654751,0.8925130268125974
62,0.7325810258974721,0.4512069176095954,0.7954455228152946,0.7483942879784797,0.46797342178036283,0.8092382155334077
63,0.6068832405709726,0.40876160861557165,0.6652980514421452,0.6218863949098266,0.41730816142588645,0.6817675033079397
64,0.5221520273667838,0.4070841121627782,0.5580536256163031,0.5347326776552479,0.4119948362245467,0.5713889565087921
65,0.472386228423431,0.41109788646493317,0.4727607422574785,0.48251408555916525,0.4184529655949296,0.48326903991643927
66,0.4427292850745761,0.4086902886756881,0.4028593660474124,0.452881147873961,0.41863941265861415,0.4114809139847142
67,0.42079716494460473,0.39659720343972565,0.3454422109626171,0.4329335285059544,0.4111592394772159,0.3515876743844696
68,0.39798148313030673,0.37307773088061125,0.30066328152241106,0.4145945772650333,0.39436481825829195,0.3017682372440835
69,0.36792460415080097,0.33547565621342834,0.2717667134928132,0.39145076424006114,0.3651168732313843,0.26423830385728625
70,0.3251449030118342,0.2806032603663454,0.26693707689143326,0.35795476037089174,0.32065608780192556,0.24386046650550194
71,0.2653573574106065,0.20887110716670337,0.3022692203912639,0.3088692884983832,0.25757366851797703,0.2522850637580737
72,0.18974301154736006,0.13564509173044276,0.40045008462173654,0.24083580826255896,0.17954520183081657,0.30996587321615654
73,0.11515759646478335,0.10585023154544271,0.5672735396362674,0.15926668366638635,0.11117564801357505,0.44041282941277227
74,0.08015009884374613,0.17145519609224125,0.7405244472170331,0.09000733517690146,0.10903653437816363,0.6319502942700852
75,0.11684448364927791,0.3070785537857358,0.8115336685534422,0.0778619213036551,0.21442030281610003,0.7884622051114523
76,0.20721086443966613,0.41902868958427253,0.7626737631602096,0.14272970997479711,0.35988062608107874,0.8110868348622178
77,0.3028727445456003,0.4684951875037226,0.6649225508647294,0.24550326730642852,0.4526761909080621,0.7315151316061244
78,0.37398924920171656,0.4773611292253265,0.5676386671233649,0.33856866006823255,0.4844799781288023,0.6266121145465167
79,0.41664095150454916,0.4709440312147445,0.4826054016957249,0.40162728173836776,0.4845986338682007,0.5315616361961248
80,0.437859342335975,0.46093239764730587,0.4091505584998874,0.4368419092487342,0.4757661221228966,0.4497739933491058
81,0.4452168251604544,0.4500508286652209,0.3454686447439989,0.45295033719370975,0.467419484069022,0.3796821321899363
82,0.4434951454846052,0.43720219650251335,0.29048736827539073,0.45834491798388227,0.4602749611181425,0.3190466326972696
83,0.4345229653758102,0.419712887429924,0.24391299800904648,0.4576944266189204,0.45174594101310284,0.2667329839315885
84,0.4176795524001716,0.39374554325188926,0.20657601557436572,0.452322252193419,0.4403951271069675,0.22118235722080004
85,0.39016967487540977,0.35398932289868246,0.18163830728008334,0.44173787122839486,0.4234207179841447,0.1826517288429192
86,0.34707807037639843,0.29376009570668704,0.17746359850465804,0.42385326194028367,0.39701199501873097,0.1522441210150416
87,0.28216245406801854,0.20828336135892073,0.21311004951547524,0.39497718274936783,0.35556753692717025,0.1334447417122689
88,0.19260520058123276,0.10847213637612885,0.3229369272583586,0.34939884607453514,0.29186169952940966,0.1353883498919934
