t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.17471303221954426,0.08857149058342029,0.28389116575726625
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.0647434811264378,0.01763336928271464,0.5638291218581575
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.025986448221828384,0.1925178247565209,0.8053309004373981
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08081709803879633,0.3435866395230085,0.95705234498298
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2707999325412538,0.6770761972842776,0.6285812684177579
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3773353982487404,0.48801866311451514,1.15611748952319
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.5506822924121986,0.919015956893307,0.08116129907207359
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5054109719351045,0.6261551951781954,2.4855497317091695
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,1.086390342552798,3.1168101870995635,-0.37769224266272605
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,2.9092806563652056,11.475084812759265,14.182363506268509
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,1.5051684232943725,2.3263987706605747,2.444018196672829
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,1.9715181738017156,-0.3063859638589135,-3.0173811062483
12,0.712429122806144,0.7342723975118373,0.37778655473078665,-1.6654148558337778,-0.37198773254082274,11.860808224864531
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,1.506404977794047,-2.4595021541182946,-1.4853232606531006
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,3.318863907804775,7.40033206511711,-4.269286552794767
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,3.476997412524365,-15.775261101614907,-30.844956043216676
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.04717352249523832,-14.575441286462638,-20.790808471293772
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.6856066171318689,-0.551333833094986,-3.789856555133288
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,1.4509822394369343,6.773929542356199,3.9883498397749237
19,0.6196455330219659,0.51249799349952,0.560084672431225,4.217702850217633,-11.465650523265513,-32.82719362834444
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,-1.344209947108812,4.413800007232047,2.9533170125560195
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,7.664122265857829,7.526142063942095,-25.91948063665547
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,3.1978288408647026,14.94486604276517,13.215514794066195
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,2.4973011095011994,5.870921167228006,1.5754409022609241
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,4.974677583346927,15.338803952868947,10.669360573488749
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,-2.4354420706705437,-6.363475633033594,16.850178653499043
