t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1668579833046787,0.06236576114182735,0.2992934295782645
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05245262564161726,0.004345326651931047,0.5780884263478543
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0029273858125345442,0.13648968484536406,0.8672026330593883
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.0859176995909369,0.38547139588563795,0.9277532038347898
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24181964078028453,0.5324029525493442,0.8067907173653444
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3804189621651848,0.5684535114355962,0.6663373889243798
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.47004606462962173,0.573703555732151,0.5594161165450987
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5255839294604536,0.5692504335189998,0.4806509592802951
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5597913595814047,0.5772372954388294,0.4194073708818994
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5891370640635896,0.5967580714238976,0.3724620029069124
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6201637227054839,0.6278476984190935,0.34563663549197277
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6593354216032573,0.6733012068825281,0.34218022620546046
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7099005567205189,0.7285317514828324,0.37538712915636235
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7689355083080998,0.7787605858039637,0.4559941868308761
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8221123662276244,0.7916626338555022,0.5797944098232266
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8435243035264195,0.7400541798215827,0.6987964481008402
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8153589624307951,0.6451623499487491,0.7479239933453086
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7501678862121312,0.5634155819135362,0.7150490697692966
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.67918066094566,0.5222180446371042,0.640525586529725
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.624048075968281,0.513474238130617,0.559385610625886
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5906935974198905,0.523144560196515,0.48563955539231307
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5776156304965998,0.5422913992912991,0.4234539175085988
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5814639482650042,0.5678880133661983,0.3741528548903731
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5997007895210711,0.6008604915368438,0.3391362400200684
