t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.16867061324751598,0.06273512913705215,0.29048412242856614
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05406080842392136,-0.012734729383375054,0.5533135457259952
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,-0.0007030971563888322,0.10147518838119218,0.8669262018931327
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.07651007794847131,0.4002010285788815,0.9698929757430506
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.23183578357874912,0.5276075476153368,0.8745402755878899
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3757269961712928,0.5767662627092216,0.696279648035155
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4676984302270325,0.5475155908843172,0.6405397671752731
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5122559649976242,0.5211759273251504,0.5077055600485778
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5135075191823172,0.4853171114799446,0.4646802643861925
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.509900208101176,0.467393248907368,0.33147432946354627
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.49845143955799487,0.43053397600583576,0.30196524467885055
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.46938566625102673,0.37850841946297376,0.21060010007736452
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.4108809228892467,0.2537792355531616,0.20020887902331808
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.29594424370813,0.07835450814294198,0.2210478012976118
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.10442459288786687,-0.2338947400135165,0.5070330614216552
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,-0.12256900321401054,-0.475664622136736,1.2437991060887512
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,-0.13152438629760543,-0.225075341929438,2.070939898579635
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,-0.09688706810889047,-1.145215885650881,2.0519333086320977
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,-0.5999191832151114,-3.723519940747887,2.099885146748715
19,0.6196455330219659,0.51249799349952,0.560084672431225,1.9982376232894883,-3.397352267939101,-11.530581663628082
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,3.2102994129951865,-1.6052869218972363,-2.658214899169117
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,-1.8313026080639883,-18.993510983203702,-4.017231868445069
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,3.3819086915626,-12.224637592224205,-85.99261586467613
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,-0.30633717554246664,-8.53544149053359,7.4847251875085306
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.9473237075045409,-21.135531888172746,-80.79505633292158
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.2215951046787552,-10.2348956976813,-73.35421902115334
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,2.03066807343454,5.544207019108586,-0.09390862238425157
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,6.625285428464549,6.1824177108124365,1.3517743329925764
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,10.955847592951413,32.377133697457005,-33.05214831601001
29,0.8586512679738343,0.7245754016519504,0.749637110968445,8.634738596690136,6.507834282642569,-102.48305576866727
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,2.520336014313939,-2.8845420813494353,-22.77167361742514
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.5031345143614626,-6.079407602259032,-6.7425877442925675
32,0.6479865793968748,0.496790262609083,0.627126029056944,3.115721177576747,-3.3243600208222217,-115.0902363701992
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,2.414497343175529,-3.163351705752495,-10.745687592575843
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,6.136633533280622,4.351756147191639,-17.38173308156962
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,-0.7834868893722908,-25.733920523484333,-65.93644225755727
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,1.7457307650663774,-3.3952076675959395,-6.9520077188931175
37,0.5645506735150715,0.563822913536599,0.29543141079993557,-0.20622670064285198,-12.702981961614322,-61.45718471489907
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,1.07481942232923,4.070142321717033,1.0798843560447295
39,0.6285239148196562,0.6554159764369704,0.25589823954525,2.82902537626616,-2.7571126762239118,4.413954914096731
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.7652408733598115,-6.682672347269451,-36.48239245697727
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,8.684996060116276,1.799758077700658,-16.166389865811404
42,0.8399967312273053,0.8477260017351198,0.536606908468567,-5.341513050621047,-16.290547622156165,-1.0200955654314328
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,3.8152151081381627,3.3045511335939564,-2.344217240634997
44,0.8591359561748155,0.660246015814069,0.8172012901394026,2.2399766090756352,-2.1182275708385614,-13.666875694754852
45,0.7706553077322096,0.536027733300199,0.7801445011942987,1.3217525637031757,-4.462258176453966,2.4529404222573206
46,0.670067457427751,0.4770468156442386,0.68221969778761,3.7589611776236547,-3.6813596361232355,-25.736771736885235
47,0.5926642208309174,0.4643079636100038,0.581703792798953,3.9774269092698464,5.967394071410996,0.9397845456500455
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,8.551802771472245,29.008029806330082,-11.813941089222618
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,7.373627598977586,17.15454818038387,-5.802713517738653
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,2.8451850886233885,-26.57802346101634,-93.2372362419118
51,0.50885057303416,0.49743727883829536,0.29578011689919387,3.4600447990674654,-7.54638768845312,-36.14283261178032
