t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.17633985959392037,0.0951288895085014,0.2761353260000212
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.06712164572717574,0.03308692634921506,0.5653458435936918
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.030064624297620413,0.18613771024186043,0.817161020064748
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08707943454871997,0.35602643104061293,0.9444457109411631
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.25561271347357994,0.5810072875878216,0.6973023839220184
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.38143666848784424,0.5879021357233558,0.8606158574542455
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.450676986946724,0.4756191335383093,0.5244333200628923
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.4944685978117643,0.5787950862440123,0.5106848801973303
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.4937777736843325,0.31428786137664133,0.5180691653568956
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.49654837257128037,0.43435740351198504,-0.03358896665992539
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.5523005553039444,0.7051383675363425,0.07700268052361303
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.5027652557812357,0.19126099013329956,0.3700585046326088
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.3344160433972413,-0.366741664225378,-0.2895094888789962
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.3114699410982943,0.45004839123123475,-0.04933362979883982
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,-0.7209181747773601,-2.317854124111401,2.8432892880655034
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.4212465207218822,-5.067546238565728,0.38817768361325555
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,6.870300420364218,23.34716748282707,8.439419123244072
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,-2.2407724300972944,-5.2793929770939325,5.574828551053619
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,-8.656340449584967,-77.10341206470605,2.255492829299664
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.4921649667575583,-2.026906639144867,6.023121375819055
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,3.361541192779692,9.343318871264003,-1.236916866850049
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,4.302747431525264,11.760954441361523,2.3803109924382118
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,6.44766571049208,13.437415497144684,-3.2845530688648434
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,1.0716744501441893,3.6254322095823355,-3.343981971140635
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,-2.008240983667803,-25.278804865398207,2.201178057360819
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,-4.558731871478342,-13.301655406270633,16.327890210105956
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,-4.255753712258983,-13.494694473191757,0.221178618843485
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,13.110185908094588,22.898746621543314,-8.552256633632933
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,-0.43548662521495257,-10.918237711829631,-3.674512208481149
29,0.8586512679738343,0.7245754016519504,0.749637110968445,-1.038835823969675,-4.518134086783272,9.618037775497553
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.5391559962490713,-16.819582521824053,2.4954237362993403
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,1.9896681766851296,-12.053242920438938,0.14300307988975058
32,0.6479865793968748,0.496790262609083,0.627126029056944,-9.200843788031152,-38.35902613811078,19.148561485531395
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,-10.623233657776385,-22.336219115204685,7.567178443353225
