t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.16659387455131092,0.06410408689526204,0.30049153124589384
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05302110185830744,0.006726384194498003,0.578534492719622
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.004465179666095942,0.13786163724310696,0.8647562308816251
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08617232498120353,0.3775564591254563,0.9261992408073886
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2381182043182153,0.5216544967244641,0.8077416522596872
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.37340839455033503,0.5651791588657038,0.6687410664326983
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4642293813328706,0.5645676345714534,0.5626029615404411
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5176448645043192,0.5629489004181685,0.48018052751744655
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5518907957735184,0.5705329248532873,0.4176837069822691
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5796438587600976,0.5897097436926497,0.36986908842286836
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6103488628439901,0.622887274391152,0.3395986902095499
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6505150467788845,0.6699054886890616,0.3336574306758431
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7031316957871219,0.7274325314406207,0.36361357372505776
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7653498449061213,0.7815551476539171,0.4430493789585964
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8231176230486736,0.7995917671921262,0.5700333629414339
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8491080279076566,0.750655586887544,0.6987333202239356
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.82276807163824,0.6535086261647409,0.758109660590448
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.756322388056764,0.566126665808711,0.7296192414620625
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6821691921994546,0.5208087530044816,0.6549943029236344
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.623764570872211,0.5102817856369231,0.5728171330675293
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5881297038067197,0.5179246898319283,0.49705013782934004
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.573016083107962,0.5336436080390627,0.43113856379337645
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5739720698290811,0.55572231161374,0.3764909390751251
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5884216090611538,0.5860190091981434,0.33503849396625807
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6162323375478114,0.6274938987141292,0.3110807887056
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6588298513562325,0.6825782061220558,0.31351672247485945
