t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.15988236480309093,0.10255619648878955,0.39040149959805603
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.03877454773466704,0.06062833885474639,0.7188620596244455
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.05763660217874422,0.24502316364148946,0.8843989586736676
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.14404267324728748,0.45652368303631086,0.9673729129928503
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24538181208463428,0.4954636326894999,0.9465514241580237
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.4540070179978084,0.5585577387393119,0.8226011871285372
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.5979523529645805,0.624248447156444,0.8935855869367764
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5741775397894084,0.4796335980360791,1.163727523336064
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5777253185962361,0.39248831496777736,1.4005361947167536
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.6233757803961151,0.3678486722369092,1.5233042523418128
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.8076724238214323,0.4658741075409365,1.6578325560631342
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.9706390788374142,0.3199447722436499,1.8068483426156767
12,0.712429122806144,0.7342723975118373,0.37778655473078665,1.2259876146359812,0.3091892460263681,1.9611113903617543
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,1.4456275464147832,0.22592160103762815,1.8857319514723656
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,1.6592736258178953,0.15441929034045643,2.0138913995088394
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,1.866914012174235,0.23029608629432374,1.89052233138651
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,2.051795515631928,0.4256636548083348,1.5541372351742915
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,1.8321694165104119,0.6573048035456885,0.5818702456734322
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,1.9913784837864865,0.6069608447660491,0.3421502464281936
19,0.6196455330219659,0.51249799349952,0.560084672431225,2.038080697812271,1.1148649411326126,-0.6632967761003599
