t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1668852959032605,0.06002467814407364,0.2919594213730442
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.04901415903350248,-0.007894500544077587,0.5784412748783017
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,-0.006112784919766856,0.1246972725767228,0.8876624244721316
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.07650588950173254,0.38370911604760805,0.9460405136594745
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.23675210042199413,0.5314307989728086,0.8228915393396115
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.37663922901289704,0.5683866204229191,0.6803911762282613
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4669712334771523,0.5645348461083173,0.5657960826217053
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5179145783292434,0.5573032360102883,0.4809250402911204
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.547538760972837,0.5599369932356724,0.41632461429885415
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.57051884005485,0.5755244654335807,0.3659163450837353
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.5965045556218895,0.6046916017310262,0.3293929147362096
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6316514451626054,0.6481862592064629,0.3123504488539459
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.6798638114746585,0.7054785690158698,0.3265375460402654
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7414507400719936,0.7682797040896623,0.3888621858383198
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.80738814300091,0.8094949546605652,0.5099395242540403
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8525489309585004,0.7860204327025726,0.6603111580269384
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8460182536908787,0.690552370403648,0.7567853317031417
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.785649925100385,0.5853504233265707,0.7517218045423926
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.7045965265752852,0.5226830230476742,0.681595505869831
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6352299015419127,0.5026414638837378,0.5934435838135785
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5899634505707558,0.5055117768172965,0.5093143998881802
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5671153832997797,0.5177821366985342,0.43529200199916884
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5612230142452639,0.5352216939576215,0.37236731576090987
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5684074481717949,0.558708214290387,0.3209704222131696
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.5875855104712131,0.5915671168285619,0.28305936647286756
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6202200553524531,0.6382632514629356,0.26411641448848777
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.6693536681575583,0.7020876894207642,0.27598589620159053
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7366568432691449,0.7780429510011788,0.33932409480304526
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8145489951119698,0.8373531078707424,0.4752687263049121
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.874242744378914,0.8210027912476865,0.6621889606857917
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8726328718591532,0.7049574520625383,0.7928983904736686
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.8009953848896902,0.5718067223393768,0.7907408468825426
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.7022932255073693,0.49547716003221387,0.7067824127114456
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.618561919637332,0.4724598831674389,0.606155084473797
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5638275550220964,0.47407067302738826,0.5141520819112213
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5339642344905933,0.4826417614780518,0.43442222656984897
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5208207744077691,0.4928001187317981,0.3657246113570345
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5184831830584467,0.5044695653498885,0.306479065951042
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5240255082493868,0.5195272033829963,0.25561645050192394
39,0.6285239148196562,0.6554159764369704,0.25589823954525,0.5369859623184126,0.5410564639994182,0.21311172189972974
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.559049568323386,0.57353046762274,0.18077207191147324
