t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1666399957653364,0.06454976588948047,0.3008339104796457
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05334123876535729,0.011375935648438695,0.5793086509448725
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.00664419111067549,0.14851067178658395,0.8614656499023127
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.0918057623857304,0.3882465461045532,0.9177430699164404
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2452527636541605,0.5331938990806949,0.798045710236217
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.38220845736709586,0.565585648297689,0.6599558777720047
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4694356181439241,0.5709567269007196,0.554934595367899
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5244291531459772,0.5593904812059203,0.47466436313738347
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5534975400977356,0.5745106787142171,0.4120515017551636
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5834567909489341,0.5919184397071968,0.3662649163520412
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.613684664924854,0.6297033620331224,0.3394008115232312
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6565122108278131,0.6775311482583196,0.337542278914812
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7107971570877802,0.7351363881059433,0.3738045484529162
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7731093815333001,0.7855238322070793,0.4591975185229863
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.827642408396069,0.7940928493449425,0.588110270105635
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8463352703652103,0.7367999121686281,0.7081963370428869
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8136212653845687,0.6389825014157952,0.7531049983881448
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7452307296906393,0.5589173641279167,0.7156104040947595
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6738793258535936,0.5195916199515561,0.6391801212237169
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6193558091249236,0.511317588087248,0.5581823441880405
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.586558714385277,0.5175752555242933,0.483818328457301
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5720279766155011,0.5325896782477759,0.41856576674596646
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5730097306381879,0.5542047821743483,0.3641716497748555
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5872754592331328,0.5842679768831898,0.3229907388298281
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6149393334531701,0.6263034074609707,0.29918434154683776
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.657979340836771,0.6825364427620432,0.3019568404054744
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7173145625986763,0.7498066858736999,0.3469864312889982
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.787641687170151,0.8082795733959051,0.4516090535900459
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8483639839480213,0.8145448827835632,0.6075638538786674
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8645869761708218,0.7372101925220699,0.7456126346211173
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8181732187823834,0.617902700226811,0.7831490359157635
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7342263849566555,0.5311828799800072,0.7264009437278643
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.6532886917697805,0.4943114709333989,0.6358101675214277
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5945452665358837,0.49028874431376457,0.5475304882685265
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5608163675157182,0.4970214599543781,0.46873409732886007
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.545092382105586,0.511421182571545,0.40006402545864894
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5445755492149572,0.5286995994789828,0.34173587857905446
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5549374102787835,0.5533539392788354,0.29447047628714856
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.576964781439455,0.5876905158681228,0.2599721933492688
