t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1662162408816379,0.06469520271433299,0.29949991248926344
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05235725272979053,0.009928446320896844,0.5782775309816308
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.004876695551417343,0.14180387345478462,0.8641641325140049
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08845257905351944,0.38595422948780767,0.9171250599415615
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24409410234597329,0.5273532226936481,0.7979720150297648
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.379993051634797,0.5731570096382305,0.6600931725157423
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4714233973429115,0.5729452909539884,0.5570522580391983
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5260925298942564,0.5714275075080095,0.4757812287939327
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.561726884909962,0.5768164721796418,0.4166308088437092
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5900499515628658,0.5965516276895156,0.3702441242838934
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6213382598062295,0.6291190157518866,0.3429648947190338
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6616329739307437,0.6771192959739255,0.3407828264089918
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7143792116174469,0.734523095394571,0.37713467079744567
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7754369667544555,0.7849952440366448,0.4637299390231552
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8287110039331939,0.7936445287769067,0.593139815692518
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8464429532814023,0.7350801908326597,0.7116207722970308
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8125868918039104,0.6374262551643377,0.7539202760291605
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.743913828590481,0.5570065697427234,0.7160459200477562
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6723535025083235,0.5154344955864145,0.6385733779874954
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6173591333087124,0.5070682795438788,0.5533744797477957
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5844800383641006,0.519612261478089,0.4777720869623452
