t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.15032370669931439,0.07722983272703843,0.3768456166706251
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.04114595361381035,0.0412499868957692,0.6709614029837514
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.06398033034112238,0.21880401463362809,0.8284668646738176
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08518534897886099,0.41726634972246224,0.8673007755878626
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2389223539961609,0.4450721721316384,0.8321896232362889
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.37093698585695734,0.5109642719783754,0.7294280842139536
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4275046009633172,0.5104545953833899,0.6495165396701168
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.483671707592368,0.5232671765080532,0.5642109267334092
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.4922533512136713,0.5190313952321048,0.4827039752224831
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5213121288863416,0.5416054641093933,0.42181919751457464
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.5190414764670468,0.5393367883438671,0.3896350864522198
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.5445943597160863,0.5696695553985283,0.4000097921656405
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.5331289226550489,0.5782265709198118,0.4746449303792737
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.542539487782399,0.6041614109821012,0.6612903634693961
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.4984466718264642,0.570185758830899,1.0122562126612848
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.4838575690640283,0.51172670782484,1.4908272813324501
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.48558805949897277,0.3522499061104156,1.6800470093061861
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.5867905208104922,0.3263159128724151,1.2149544483300811
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.7251720798274786,0.19485064814962882,0.34851012445986385
19,0.6196455330219659,0.51249799349952,0.560084672431225,1.0258364817025818,0.4864165301100911,-1.390793770670915
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,2.4035399546927714,0.5700419435125941,-3.0102069841489785
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,3.615317584368942,0.7556837569458281,-2.431452120972496
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,2.3613981803109105,-0.943553293870135,-2.6591657968943547
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,3.248888515647092,-1.2917894551445848,-2.5369658726473787
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,4.185732803967788,0.28454629031009837,-4.078291028886175
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,3.912006954126383,0.3438909523011251,-4.320439945576991
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,3.899217430964372,-0.05035436998592502,-3.9416861124153444
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,3.9828655534789927,0.6866278590294623,-4.141475206377718
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,3.256895839713801,0.9373454530615248,-2.514772314112741
29,0.8586512679738343,0.7245754016519504,0.749637110968445,2.5103309476105267,0.20247863494411078,-1.803048049311875
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,3.6994356333990055,1.4693030702112413,-3.3151971402546128
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,2.03078191129881,-1.2550676830899832,-1.9309644241540616
32,0.6479865793968748,0.496790262609083,0.627126029056944,3.165220094892973,-1.1613093457116186,-2.7480503185259693
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,4.12777361590998,-0.7205518903220991,-4.245793547300573
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,4.441834477542454,0.7195858348230058,-4.932573188295532
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,3.2491767508026346,0.39024172851379113,-2.9807561123448236
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,3.7389282978074654,0.29340213536627857,-3.4198388218902815
37,0.5645506735150715,0.563822913536599,0.29543141079993557,3.4444974196267886,0.5707992967672819,-3.181232924374811
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,3.325468449616306,-0.4074157471559978,-3.282402633441314
39,0.6285239148196562,0.6554159764369704,0.25589823954525,3.926776271014111,0.13433307279525408,-4.066841586931609
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,4.146765217490293,0.8025378833630867,-4.272767290212279
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,3.201072416713304,0.12052982887158237,-2.5843620078252485
42,0.8399967312273053,0.8477260017351198,0.536606908468567,3.8316246298327066,0.32801470763785545,-3.7401720021472595
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,3.757121786136489,0.46537980272099944,-3.75615295242744
44,0.8591359561748155,0.660246015814069,0.8172012901394026,3.778026270098815,-0.3854395708620295,-3.591997921772462
45,0.7706553077322096,0.536027733300199,0.7801445011942987,4.227725197349887,0.3417054216949609,-4.344127036519089
46,0.670067457427751,0.4770468156442386,0.68221969778761,3.869034553877732,1.2399302709967888,-3.5998173177687622
47,0.5926642208309174,0.4643079636100038,0.581703792798953,2.268437928694606,-0.4962568949712658,-0.9935098992579245
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,3.960698551313474,1.0246822237150788,-4.635492410385821
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,4.090066394413919,-0.6930349200771122,-4.887200287764499
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,4.059560757145233,-0.2672774071109778,-4.629253185437496
51,0.50885057303416,0.49743727883829536,0.29578011689919387,4.19464800444643,0.47119655592804044,-4.428028305673361
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,3.875851039867392,-0.2963496913233534,-3.1128293619588474
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,4.043810561529682,1.0026415584601391,-2.7986557307506104
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,1.4857609976285087,-0.04006730827787841,-0.03885008872122242
