t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1415916931229047,0.08877062171851913,0.43474695037173916
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.004833593349892473,0.032965821956315255,0.7210629428989446
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.1385063379394766,0.2534683693430916,0.8046443210851875
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.15139669800246475,0.4749715248446088,0.8335600630800597
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.20229242038091727,0.37912094143488473,0.8596016704254454
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3758067650990196,0.44964586473463625,0.7025876602290575
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.45032512182948864,0.5358209694050237,0.5481708723656977
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.506264222908394,0.5181053802587676,0.5120424630582354
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.49523893880779407,0.5064330145271649,0.4818730346447442
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.4903390591928893,0.5176248938644661,0.4762878779908508
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.46716047979380154,0.48994465660705055,0.5026368333412696
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.44052503121535874,0.4730538520470534,0.516934200538337
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.4151921684305994,0.44741964582372507,0.5036098823177966
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.4101884918406535,0.4363648252788702,0.45618517221508714
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.4102889172510236,0.42686525203515235,0.38277395234388667
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.4190928009407629,0.41944853877049315,0.30060474193304554
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.42166854166985307,0.40402416448900846,0.2263525513948439
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.41591325021248066,0.3787900343974923,0.18323319047869546
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.3835579680631221,0.3366625958674007,0.1935911037250806
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.3100517645199811,0.269405361745384,0.27386230335286754
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.19602939764484134,0.17484091567179932,0.41205162362261394
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.11087113617526084,0.10717861727064804,0.5580233135521073
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.11284391704062163,0.1617588844155477,0.6537465669359435
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.13242505127825205,0.29854949981815804,0.6998788084932324
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.14763325113249764,0.3602353800193617,0.710194130611721
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.2073801475596993,0.37044541192900604,0.648689912445537
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.28237412627192277,0.4045985355398104,0.5275539891008085
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.32405144235914246,0.40170191886996576,0.4150082249056064
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.33890539921417967,0.3618396600433073,0.31566131754886584
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.3294479823316148,0.31248220553756156,0.23214814407396034
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.3000413789656526,0.2316681184407463,0.22574458616767856
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.2301539567045912,0.1347588851603807,0.3442426451406053
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.12996187409971077,0.08014360735259274,0.5601592860037741
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.09432386047706293,0.1468097576874316,0.7403075134551598
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.12803090398188638,0.31755426988595653,0.8080163789967543
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.1880014090120677,0.4268363540188944,0.8172674164345244
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.285014697298629,0.4361887385076074,0.7950031605572638
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.3861051955983729,0.4648239717013096,0.7199489048082492
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.44252365875561467,0.4896344797155763,0.6415681236570583
39,0.6285239148196562,0.6554159764369704,0.25589823954525,0.4737150370353725,0.4947747452852105,0.5962792951114233
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.4746052453269293,0.4877584478195157,0.5766479648760869
