t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.1671629813858373,0.06027506351666134,0.4402128018144009
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.09021097729963945,0.1617237393177393,0.5902896110101845
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.1141294098124016,0.2814878392313147,0.6954939096659918
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.2027937553089989,0.4431415016771447,0.6484222881206434
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.32647667097686484,0.5368328682497359,0.5047596396054708
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.4281041778227782,0.5416826661523124,0.44125009318811026
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4906866216787512,0.5648349257342222,0.3915690575287609
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5430935486729612,0.5966999304502478,0.35518173251636354
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5952723538783103,0.6395274460800768,0.3409974945464871
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.6539675558274575,0.6973617115815072,0.35611637206795166
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.7229926013980496,0.763978317241347,0.4145662160243777
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.7962596294716421,0.813766867040665,0.5333097728877392
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.8489723778726942,0.794224318483977,0.6986825938563443
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.8416823766944116,0.6711159889657912,0.8148382153707256
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.7644592227516228,0.5314660368734614,0.8149443928463302
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.6628979589166014,0.4673942872865322,0.7713627439101489
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.5812243307590191,0.4413733160225395,0.734677152987179
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.5239190071767598,0.42850425479151233,0.7062717826215521
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.4853696488362792,0.42610241917662894,0.6742869156020346
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.46230438927867634,0.4321328538500231,0.6263460479927314
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.4518120797655494,0.4423924382413109,0.5552787799396146
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.4496896652729506,0.4506723591503048,0.4634134715887823
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.4497781152489382,0.4491351779893631,0.3636997964911832
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.4442107255253407,0.43060786984243404,0.27396083149832595
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.4250519472366282,0.3909903875549092,0.20863837361571935
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.38604380472501343,0.32864667235128286,0.17682401958935712
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.3229486689878156,0.24318921404876837,0.1862126887919886
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.23373178353198465,0.13745377774094303,0.24773143736443837
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.1211495378412103,0.023823047383643825,0.3793886090011167
29,0.8586512679738343,0.7245754016519504,0.749637110968445,-0.0007341444392457985,-0.06639559946169782,0.6191507967641674
