t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.16601959110639908,0.06998891304574462,0.29912547045921656
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05418882081935106,0.017085880764627803,0.5725674668871235
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.007431279296568283,0.14436760705447726,0.8537649527247413
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08892851394580048,0.38016370895212537,0.9073536021629949
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24026383166749854,0.5069393284755845,0.7953648005686776
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.36923190210689993,0.5582303936226372,0.6558746099892675
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.46073675034017536,0.5537086264160175,0.5481139974921037
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5103342997129563,0.5506797446021182,0.46532791454792144
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5432364118109929,0.5541333896710697,0.3955900101155212
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5663701264809406,0.5719207051466685,0.3435891038119183
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.5939458427834676,0.6027838452538471,0.3061317398738044
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6305228043956983,0.6480205966596443,0.29230302677096276
12,0.712429122806144,0.7342723975118373,0.37778655473078665,0.6816514950462431,0.7099328834168821,0.30913379072711233
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7476881665950128,0.7786423986034199,0.3794355366848672
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8187106792170045,0.8243685112890498,0.5131881620291929
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8662516109060772,0.7962445671843856,0.6790589241331565
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.85564668022582,0.6876644509175468,0.7820676104699114
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7858916100447042,0.5704549943252002,0.7727934783002159
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6957417883821329,0.50310317196072,0.6930251530043711
19,0.6196455330219659,0.51249799349952,0.560084672431225,0.6204591163554161,0.48415076200061835,0.5974838144973966
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5722852661499951,0.49055798852310256,0.509980828200729
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5486131281385369,0.5033228500151088,0.43610171954730337
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5421152883416285,0.5183143842357525,0.37289470952655
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5475267485322146,0.5376122315580926,0.318647572568167
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.5631543345572021,0.5638471612600428,0.275122333570506
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.5898718551881434,0.6015313672921968,0.24554582982004325
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.6307538653190552,0.656251038686004,0.2376939535541176
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.690021829634804,0.7307470522570497,0.26806960749626607
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.7683048610107706,0.8143079465669163,0.3634585417968095
29,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8511618268127858,0.8611878824020069,0.541732937419473
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8972907367853213,0.8005087322408694,0.744344256577675
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.863509039302303,0.6481632072672062,0.8352641424277564
32,0.6479865793968748,0.496790262609083,0.627126029056944,0.7643899695590279,0.5183077402016881,0.7869862442669378
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.6575261790980931,0.4602166075827516,0.6807620717276684
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5774790841734683,0.45151406010190775,0.5755244185424206
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5296036963081749,0.45993385651807556,0.4862021505641283
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5053085222506275,0.46740302702649056,0.4120836973869624
37,0.5645506735150715,0.563822913536599,0.29543141079993557,0.4945100472913597,0.4731915417599847,0.3466089359539446
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.49079010716019633,0.4775522471871255,0.28864197772942246
39,0.6285239148196562,0.6554159764369704,0.25589823954525,0.49082510335914376,0.48061056841724803,0.23780747048219508
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.49270307584479633,0.4839128090381232,0.19317371913096748
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.4960122526204711,0.4889088204661493,0.15442005753673071
42,0.8399967312273053,0.8477260017351198,0.536606908468567,0.5012515902993113,0.4969087149985321,0.1214649819351763
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.5097235398581408,0.5102532655666648,0.09383283016728927
44,0.8591359561748155,0.660246015814069,0.8172012901394026,0.5238939384458583,0.5323991521550427,0.07180335933565152
45,0.7706553077322096,0.536027733300199,0.7801445011942987,0.547761043989818,0.5688022941242882,0.05730316837366112
46,0.670067457427751,0.4770468156442386,0.68221969778761,0.587538619318281,0.628122891882153,0.05660919588442792
47,0.5926642208309174,0.4643079636100038,0.581703792798953,0.6523707099562437,0.7216439436736275,0.08750807915085401
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.7519374833090333,0.8529595980912632,0.1933714443065313
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.8805188301472724,0.9710294124019991,0.445164293210613
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.9765163168695754,0.9067316426575965,0.8123003521419324
51,0.50885057303416,0.49743727883829536,0.29578011689919387,0.9366105193329644,0.6300700822000367,0.9775900710072101
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.7721612338064829,0.4225198140730461,0.8742073833753068
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,0.6081948748044479,0.35569534826348337,0.7156800280538314
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,0.49340730116070963,0.3525791196728705,0.5977655772229071
55,0.5735564082649619,0.5988454769351264,0.1525274775322631,0.42683666596279934,0.3531680904258533,0.5153425449289624
56,0.6207018299388064,0.6651382348514576,0.15493718317020588,0.3836936113285838,0.3461188396622056,0.4548662599983928
57,0.6920342870380565,0.7591843357087666,0.2026478099333509,0.3506599540140918,0.33026037435988786,0.41366686260187
58,0.7897001167366506,0.8650293026126127,0.33595031308953766,0.3170884594702803,0.29984307649338127,0.39648402012019734
59,0.8921289105091228,0.910891815365167,0.5791306529361797,0.27815883622618753,0.26007653023343047,0.40312666539159103
60,0.9358431801792508,0.7990301837535084,0.8295338162282924,0.23308054795975686,0.2177990270073757,0.442343568544898
61,0.8683030070890754,0.5895749739397402,0.8960298970414269,0.18734331010112704,0.18787552329259594,0.5167614909178788
62,0.7325810258974721,0.4512069176095954,0.7954455228152946,0.15332909740692013,0.19311506325483402,0.610988686530531
63,0.6068832405709726,0.40876160861557165,0.6652980514421452,0.14812765004315587,0.2436079924060765,0.6869642664211699
64,0.5221520273667838,0.4070841121627782,0.5580536256163031,0.17818426240725227,0.3156706617611679,0.7088505211134374
65,0.472386228423431,0.41109788646493317,0.4727607422574785,0.2310513387866533,0.3729191151024548,0.6760853493074706
66,0.4427292850745761,0.4086902886756881,0.4028593660474124,0.28518816923717316,0.4008708199636728,0.6148467041587757
67,0.42079716494460473,0.39659720343972565,0.3454422109626171,0.32590480189523774,0.4048869682121152,0.5481300027493641
68,0.39798148313030673,0.37307773088061125,0.30066328152241106,0.34841444102309804,0.39522530714064924,0.4864369238569346
69,0.36792460415080097,0.33547565621342834,0.2717667134928132,0.3542777239459096,0.37709729998137864,0.43397826652334937
70,0.3251449030118342,0.2806032603663454,0.26693707689143326,0.3459486282607631,0.3509849378480697,0.39401423906337807
71,0.2653573574106065,0.20887110716670337,0.3022692203912639,0.32471612372268743,0.3155703679878199,0.3707582307234154
72,0.18974301154736006,0.13564509173044276,0.40045008462173654,0.29066970753547494,0.27041289243077654,0.37131126958841487
73,0.11515759646478335,0.10585023154544271,0.5672735396362674,0.24475451385359648,0.21961122812852207,0.40553831527873374
74,0.08015009884374613,0.17145519609224125,0.7405244472170331,0.19233925297895338,0.17731748009821835,0.4812998561889923
