t,tx,ty,tz,px,py,pz
0,0.16632351671079915,0.05793695974570162,0.3005798386615298,0.18695528596707878,0.15019510195968078,0.2968484131727529
1,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.14616097186812926,0.21691224547937216,0.4411511063381617
2,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.20090521025593355,0.4517375514055959,0.5254843112613254
3,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.41179089678942604,0.8846082810771305,0.4262367691362592
4,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.8103012099720931,1.4685315997568176,0.15714234704411933
5,0.38222630966067217,0.5709803601319163,0.6657915652749657,1.217502145810303,1.4671016251763365,0.23265924843063646
6,0.4725265917504155,0.5697542742045688,0.5594324330711136,1.1603733590717278,0.2021659370582709,1.4252416520248474
7,0.5254704667970491,0.5674058757431802,0.479424961652919,0.6437960932880474,-0.09048104919351951,1.3643566002977918
8,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.26946076992580814,-0.2196179050122633,0.9594515837741522
9,0.5869839101847718,0.5955880637312543,0.37122804292216555,-0.043169795009686984,-0.363325221509609,1.3856032518782548
10,0.6185297705216263,0.6296631854423904,0.3436236992824283,-0.25514282723635584,-0.3468643458792111,1.5725731466512878
11,0.6595045486066801,0.6774122665625057,0.34179844528136544,-0.3490648452992322,-0.221651287217294,1.623379798357953
12,0.712429122806144,0.7342723975118373,0.37778655473078665,-0.3613097671636022,-0.1845854912776672,1.5460435555471472
13,0.7733297755750043,0.7834559456651378,0.46327051990145246,-0.3392977990318822,-0.10233444177793105,1.4516826833141114
14,0.8262625720939465,0.7924277265187528,0.5901112321328925,-0.30058784086082535,-0.09889334648967951,1.307000435702348
15,0.8448065102262082,0.7364056227899731,0.7075873030169861,-0.2786784554995472,-0.09381758115792982,1.2052152067151787
16,0.8129256507793877,0.6403190234805075,0.7519467251157137,-0.26987458585599844,-0.10734855173876401,1.1390954344766049
17,0.7455455953190475,0.5601321016568791,0.7160635155295387,-0.2738901030307739,-0.12124693352229876,1.1077538321664842
18,0.6740882254758579,0.5207638406800388,0.6409717719984911,-0.2801675511746293,-0.11630142147274336,1.0994015646514055
19,0.6196455330219659,0.51249799349952,0.560084672431225,-0.2772053577954835,-0.09468629649323246,1.0919050347715729
20,0.5873574476576816,0.5202461325337582,0.48596682722783596,-0.2653513798201852,-0.08081592538632476,1.0737241375249231
21,0.5743202331823668,0.5360718854598011,0.4216332337258722,-0.2566161117397453,-0.09012320395728102,1.0549836214825918
22,0.5765575287883622,0.5584469982773111,0.36830031530052026,-0.26010516138950823,-0.1115560969642293,1.0535462500694743
23,0.5919602246201752,0.5893421839272104,0.3282205399194285,-0.27072458517829023,-0.11829727726648542,1.0725281149752643
24,0.6207530718558334,0.6320790973555849,0.30638058641198873,-0.2737803524911916,-0.09742829716632118,1.0925858617883724
25,0.6646381649989985,0.6888114231972493,0.3126079847699632,-0.2627685437588769,-0.0730984541269839,1.0921891834102733
26,0.7241952806024619,0.7548481066571706,0.3627960709182736,-0.24941775752377127,-0.07619193068141694,1.0758169504019492
27,0.7928732959546378,0.8081226677260974,0.47173579168867213,-0.24985813214549368,-0.10448992526326428,1.0690875649144438
28,0.8487768697068452,0.8061098994253502,0.6246131291202117,-0.2647684587543,-0.12695718514083376,1.0879833791298472
29,0.8586512679738343,0.7245754016519504,0.749637110968445,-0.2772902631510298,-0.11432652994576387,1.1178185796220277
30,0.8089853674938884,0.6096948129260307,0.7754613800955747,-0.2721267521300217,-0.08115907315966808,1.127121620571421
31,0.7262507099734785,0.5289016682732457,0.7160365934879469,-0.25609882066570433,-0.07148186117675781,1.10866991481673
32,0.6479865793968748,0.496790262609083,0.627126029056944,-0.25000933906975775,-0.09617540605398567,1.0892424421357274
33,0.5929545232761431,0.49404414393067153,0.5402775305325993,-0.2622097264367115,-0.1271341093968772,1.0958215009135235
34,0.5621240996885848,0.5035411431349676,0.46335812760337897,-0.27896314374690356,-0.12669550108434846,1.1238283273971938
35,0.5500118535052242,0.5182006342415567,0.39682634353348917,-0.280045573763713,-0.09320721394851139,1.140362450324706
36,0.5516034899111499,0.5374322401433093,0.34053345387719497,-0.26457789280700483,-0.07184940182984301,1.1257526727302636
37,0.5645506735150715,0.563822913536599,0.29543141079993557,-0.25288854033254504,-0.08798200794299316,1.099900620209778
38,0.5892945424988606,0.6015880748403216,0.2647023599809222,-0.25976921510955553,-0.12136905504361772,1.0951820844371742
39,0.6285239148196562,0.6554159764369704,0.25589823954525,-0.27717386133538435,-0.13247638907257464,1.1180114801063317
40,0.6857468106532829,0.7270259639365759,0.28428195718698923,-0.2837225805781114,-0.10460922526999505,1.140231830376161
41,0.7608958300559525,0.8049200773211794,0.37345962161080876,-0.27108181620226746,-0.07477897027118008,1.1331963266534064
42,0.8399967312273053,0.8477260017351198,0.536606908468567,-0.25571235991699326,-0.08068612245167683,1.1063172896831466
43,0.8856284861681306,0.7964342889205551,0.7231018367799342,-0.25693475788095865,-0.11302861141576326,1.092918785342832
44,0.8591359561748155,0.660246015814069,0.8172012901394026,-0.2732709366879721,-0.13404722109545952,1.1094562574730595
45,0.7706553077322096,0.536027733300199,0.7801445011942987,-0.28463224887900107,-0.11522101111126526,1.1356567400991964
46,0.670067457427751,0.4770468156442386,0.68221969778761,-0.2763612000168244,-0.08020173563371413,1.137647427111452
47,0.5926642208309174,0.4643079636100038,0.581703792798953,-0.259055231347593,-0.07502182744842134,1.11302928148699
48,0.5450419661368033,0.4694635144852247,0.49390042621140323,-0.25460452827223345,-0.1034286953904302,1.0926812584572168
49,0.5202996995447441,0.47851726266315225,0.41830806378568813,-0.2683848871884932,-0.13216302706457395,1.1015690966475757
50,0.5101137955441366,0.4876726610966594,0.35274426368262823,-0.28357146423550883,-0.12462383367829144,1.1292273921228184
51,0.50885057303416,0.49743727883829536,0.29578011689919387,-0.28078118224856574,-0.08828607071126404,1.140413379927728
52,0.5138612891901337,0.5098620057949382,0.24664389961421923,-0.2633938012914895,-0.07185968548465205,1.1207302415102334
53,0.5248670231162743,0.5278743171794241,0.20522511815520628,-0.2535732237716155,-0.09351957538769451,1.0953011812943272
54,0.5435472711594904,0.5555800227742049,0.1726016310693747,-0.26333361797413646,-0.1270571438356476,1.0954086728513865
55,0.5735564082649619,0.5988454769351264,0.1525274775322631,-0.2808284496205523,-0.13177138666657973,1.1214844100288084
