step,pred
0,0.0934679734537851
1,0.43823424552722134
2,0.755965434206635
3,0.6436554343762997
4,0.8978367720198639
5,0.3754920414910239
6,0.9544073027048499
7,0.12334718348168927
8,0.5148251327329022
9,0.7790511205820969
10,0.6227868203742577
11,0.9243301263144437
12,0.29167519442848233
13,0.8611050090548831
14,0.36911083930242095
15,0.9374485918157628
16,0.1753089762314266
17,0.6410666777106971
18,0.7262365208839356
19,0.7553466906873907
20,0.7311788381127469
21,0.7816171010493858
22,0.6825838122156349
23,0.8606961512882758
24,0.48743348368694406
25,1.0000304404408615
26,0.0017667296420031953
27,0.145682994436363
28,0.2878542672796021
29,0.6216965213869066
30,0.7779076474380102
31,0.657109889648372
32,0.8901502755642077
33,0.4010890525125044
34,0.9729948459848345
35,0.06960986670415048
36,0.36424802276813983
37,0.6952782444872104
38,0.7185181564525907
39,0.7837750575991649
40,0.6744523919922132
41,0.8716055853166611
42,0.4565681021472412
43,0.9966112748851517
44,0.0046522464700751165
45,0.15496936845185366
46,0.31212409086471826
47,0.659638677315382
48,0.7475885649592506
49,0.7250431147899898
50,0.7892120671153686
51,0.6653443674468045
52,0.8841690410555869
53,0.42004410198734776
54,0.9836488715222234
55,0.038978217483432775
56,0.26917971218321013
57,0.559762411092278
58,0.8115333527248352
59,0.5681130557466649
60,0.9705523737032303
61,0.12792866192407226
62,0.5320251082275884
63,0.7778209806626561
64,0.6303794432262491
65,0.9172026906762416
66,0.3153119351411995
67,0.8926128380912944
68,0.2916881242261624
69,0.8516093993054417
70,0.39319084489196987
71,0.9554862696362507
72,0.12515938700253804
73,0.5200544060980256
74,0.7790270437720376
75,0.6244033201016914
76,0.9229186022987077
77,0.2964189788316056
78,0.8677550518364769
79,0.35328836598796887
80,0.9234590915628603
81,0.2134553451890997
82,0.7209746776787095
83,0.6354026318321615
84,0.8954506211746729
85,0.3797546650144108
86,0.9574964204351568
87,0.1145904153794941
88,0.4917161542800477
89,0.7765883096377526
90,0.6207135082669537
91,0.9253650419314914
92,0.2879216002930747
93,0.8557042658132191
94,0.38175752641849137
95,0.9473154768626775
96,0.14800740658086342
97,0.5774348299043233
98,0.7667888136551504
99,0.6653343408853685
100,0.8774538157083183
101,0.43824347019547183
102,0.9911653914587333
103,0.0183261968202455
104,0.20139214552739942
105,0.42396461992935375
106,0.7810695549835842
107,0.5915137085490763
108,0.9484208466851035
109,0.20740731639525922
110,0.7158235550149069
111,0.6415601197977219
112,0.8878997162574083
113,0.4026569005156033
114,0.973446943756785
115,0.06855559398157318
116,0.361113254100876
117,0.691828337787212
118,0.7223030231524576
119,0.7768280898221391
120,0.6894184187225287
121,0.8502677857363561
122,0.5158596262574049
123,0.9970305306834581
124,0.020954998205689357
125,0.21223702708113468
126,0.44769848679841123
127,0.7956159125547474
128,0.5688362461357239
129,0.9654343532863509
130,0.14521374811875054
131,0.5757553268471898
132,0.7668444919822681
133,0.6647250169505594
134,0.8781806471942026
135,0.43610609848333715
136,0.9903870076859007
137,0.020407811311061952
138,0.20835695258717835
139,0.4394217616845555
140,0.7909717718531533
141,0.5760312154901048
142,0.9604265665438401
143,0.1638911924865285
144,0.6207599522439238
145,0.7415163954812485
146,0.7239139772773091
147,0.7891870431624739
148,0.6650570411565879
149,0.8844967462652358
150,0.4190613586598735
151,0.9831650215131409
152,0.040350393782407235
153,0.2735801683158502
154,0.5674498841904538
155,0.809477467275324
156,0.5749569740018914
157,0.9665414637098202
158,0.14337375266907149
159,0.5713706884203595
160,0.7685306675182211
161,0.6602049606158158
162,0.8838713215927279
163,0.41931612526259254
164,0.9831289796425051
165,0.04055093122554698
166,0.274232547191997
167,0.5685769020120238
168,0.8091426728563722
169,0.5760311597774797
170,0.9658778448889789
171,0.1459006398861562
172,0.5776429818962193
173,0.7660445986211055
174,0.6668044325831834
175,0.8755063093737356
176,0.44390302851454333
177,0.9930616069273498
178,0.013372847886464534
179,0.18470732762583952
180,0.3855328632355866
181,0.749223668939452
182,0.6399294762391117
183,0.8995366115083225
184,0.36954906757095474
185,0.9493952000627175
186,0.13770163014440895
187,0.5515340123174413
188,0.7752345458189114
189,0.6413115022663596
190,0.9059707663269512
191,0.3515122032845399
192,0.933017458709168
193,0.18376728487796967
194,0.6592852425588603
195,0.7094792676514776
196,0.7866809303824134
197,0.6658529880663182
198,0.8828148666092537
199,0.42389332382458544
200,0.9854562441519662
201,0.03389125048945907
202,0.25275267492837306
203,0.5298504796260896
204,0.8157145436067509
205,0.5498175264605583
206,0.9792333665793334
207,0.09306079345021034
208,0.4368077139656779
209,0.755181775018533
210,0.6446488800085619
211,0.8965923982395378
212,0.3793092549175725
213,0.9574474503794185
214,0.11461641312079784
215,0.4917736350663931
216,0.7766004446172512
217,0.6207069153924885
218,0.9253742736436885
219,0.28789165323397414
220,0.8556610641975495
221,0.3818578713125693
222,0.9473890809045916
223,0.14780292661253647
224,0.5769380212947844
225,0.7669939601907836
226,0.6647965762160399
227,0.8781422274702813
228,0.43623097816426304
229,0.9904345999380259
230,0.020278919622532587
231,0.20792641781330118
232,0.4384762748712912
233,0.7904138427851084
234,0.5768998535613887
235,0.9597977306472452
236,0.166213404835156
237,0.6261790243909396
238,0.737510225517624
239,0.7323453831228677
240,0.7743492143733799
241,0.6972825949397443
242,0.8387640722276699
243,0.5464111037080817
244,0.9872662456142967
245,0.06437236992199447
246,0.3522040134546118
247,0.6812831869099286
248,0.7335454244043014
249,0.7554989278826265
250,0.7330955313283081
251,0.778507930587609
252,0.6893434769148492
253,0.8508721432616935
254,0.5143298404902161
255,0.9973522357090919
256,0.01935594262050122
257,0.20681295764838492
258,0.43584798428090027
259,0.7888542711241365
260,0.5793205068515674
261,0.9580153979069044
262,0.17276754206677447
263,0.6412630836493991
264,0.7252787498874718
265,0.7569383314676674
266,0.7279980963413586
267,0.7872719821579868
268,0.6702036466725292
269,0.8778283466208348
270,0.4386975540122817
271,0.9914852276800978
272,0.01734236077379725
273,0.19807514642989799
274,0.41648328614591806
275,0.7756785966889191
276,0.5999276403959679
277,0.9411735863916024
278,0.2328966455346828
279,0.765144438342256
280,0.5650777591531688
281,0.9580336613691866
282,0.1684351200595895
283,0.6309787032808101
284,0.7338358271535201
285,0.7399263125202711
286,0.7605517580405956
287,0.7257562237533328
288,0.7919616441675434
289,0.6598817155313759
290,0.8912657489353917
291,0.3988179314909175
292,0.9716653658984696
293,0.07340350959808983
294,0.3755513679941905
295,0.7071312379251803
296,0.7050248178405609
297,0.8075729306383621
298,0.6204060694817422
299,0.9349207713605387
300,0.2585518810706522
301,0.8104008676884451
302,0.4802531092795257
303,0.9839940426229148
304,0.055850717009632955
305,0.3242404176147224
306,0.6458756821286038
307,0.7660538100069452
308,0.6872568958303324
309,0.849915406387348
310,0.5160888185239987
311,0.9969023398095067
312,0.02147785665385582
313,0.2139997145778793
314,0.4515052098519161
315,0.7975806401923562
316,0.5658374505926118
317,0.9674208298388831
318,0.1377116653392938
319,0.5569678362597064
320,0.7732152573448428
321,0.6468739408993356
322,0.899716271034054
323,0.37112120821895456
324,0.9509344906188726
325,0.13323639738211535
326,0.540267149916363
327,0.7774144298198209
328,0.6336536381253888
329,0.9140388864972275
330,0.3256586634234049
331,0.9051329587018431
332,0.2592356578893682
333,0.802656315049103
334,0.4973311961408493
335,0.9833199433441562
336,0.0632978181630639
337,0.34764645916021414
338,0.6759886477071164
339,0.7388644604604027
340,0.7450005969426607
341,0.7533329414308532
342,0.7404427897111696
343,0.7655209855477754
344,0.7166323989977159
345,0.8077551096312514
346,0.6234899387179702
347,0.932332747939083
348,0.2674709656603884
349,0.8249059766914025
350,0.4501712430832687
351,0.9803611144905542
352,0.059310625309708875
353,0.33416830147237003
354,0.6592178095007966
355,0.7546754121643626
356,0.7122881012731594
357,0.8111021823964499
358,0.6148249247677235
359,0.940589069221492
360,0.23920165659310166
361,0.7769890938247528
362,0.5441712694507914
363,0.9694236989398067
364,0.12452627897732604
365,0.5225244507635568
366,0.7785008451320594
367,0.6261861376068454
368,0.9211902584872199
369,0.30214913368822716
370,0.8755659477728713
371,0.3343469358666229
372,0.9043093230084792
373,0.2642157261853897
374,0.8109876752021794
375,0.4806562985619851
376,0.9842330931841118
377,0.05514686755643661
378,0.32206029747836906
379,0.6428680766748924
380,0.768460038623914
381,0.6817888725387129
382,0.8577731710604912
383,0.49466644745348143
384,0.9997351094086898
385,0.004988963288908188
386,0.15710596064259752
387,0.3175225088606002
388,0.6675261307457827
389,0.7400975138103145
390,0.7403674081229963
391,0.7616789176918926
392,0.7237993738580197
393,0.7954176047569705
394,0.6520829426493111
395,0.9008862465149692
396,0.3693492704076835
397,0.9496100457504659
398,0.13695364771599294
399,0.5496437255176102
400,0.775664084813583
401,0.6399041806919057
402,0.9074936572138699
403,0.34667936919172426
404,0.9281731199088326
405,0.1971755357766778
406,0.6877698471088384
407,0.6785714321108125
408,0.8376648964523061
409,0.5434419355851228
410,0.9878432715866283
411,0.06147646314227462
412,0.34326619426069394
413,0.6705233096240342
414,0.7442418284117753
415,0.7341473737699711
416,0.7733883255668126
417,0.6996919410135165
418,0.8350906270218745
419,0.5559368262754623
420,0.9828289373088267
421,0.08256999822530231
422,0.40675075265650273
423,0.7347085017141771
424,0.6712081293638603
425,0.8608478748191972
426,0.48363129616229017
427,0.9996200221073608
428,0.0020883313349773225
429,0.14671214632631424
430,0.2905749144315948
431,0.6261561933457316
432,0.7748390135764538
433,0.6644707495833075
434,0.8808745347559455
435,0.4287524979981443
436,0.9875170699808704
437,0.028203430728436008
438,0.23417790569206026
439,0.49371921253284634
440,0.8126017595396545
441,0.5459299773663142
442,0.9795688278057233
443,0.09074839279409508
444,0.4301130921286495
445,0.7511889914860979
446,0.6498143418433893
447,0.8900328845309731
448,0.39922639573460117
449,0.9715975286447024
450,0.07375404741626834
451,0.37660711377137235
452,0.7081904661216691
453,0.7037837237840383
454,0.8096870466657544
455,0.6153959346070652
456,0.9397031708638122
457,0.24215069257621735
458,0.78224772192521
459,0.534612417411692
460,0.97354168496082
461,0.10782262271416831
462,0.4775771568842136
463,0.7727728203525417
464,0.6239144027102972
465,0.92146905152461
466,0.30063102417335097
467,0.873465744578716
468,0.3394896592354262
469,0.909768840495415
470,0.24993454628600098
471,0.7875497907688365
472,0.52621726645756
473,0.9768237695541668
474,0.09418965731581341
475,0.4393882344284131
476,0.7567064013452868
477,0.6426536162410768
478,0.899069687240907
479,0.3716937863409324
480,0.9512771051811229
481,0.13230701516373866
482,0.5379108118727371
483,0.7777567350301768
484,0.6322719054571444
485,0.9154346170609233
486,0.32112178901708877
487,0.8997399972336964
488,0.27332794143813466
489,0.8248534233314322
490,0.4520497488396251
491,0.9810336405087112
492,0.057570184687067094
493,0.3288385045502578
494,0.652177921562896
495,0.7608105795188547
496,0.6989528263833518
497,0.8323602161041981
498,0.5621955531869847
499,0.9794647133532987
500,0.09598386988161778
501,0.445412123694961
502,0.7598275684987472
503,0.638739396486776
504,0.9038857708080672
505,0.3567522612883738
506,0.9379508738869511
507,0.17003528353260533
508,0.6287701062939677
509,0.7363338658365433
510,0.7350992807560952
511,0.7694321834337954
512,0.7076018263028354
513,0.8224979938949724
514,0.5877529616374848
515,0.9632017935857862
516,0.1582753858596746
517,0.6078717480402074
518,0.7501716324363619
519,0.7049516244636369
520,0.8205912764181369
521,0.5913170658772904
522,0.960402818118975
523,0.16855485553635274
524,0.6319756280208588
525,0.7329494206341964
526,0.7416923673170415
527,0.7572692715952105
528,0.7323182665643682
529,0.7803215659821521
530,0.6855110874961166
531,0.8564972953890226
532,0.49902520107402637
533,0.9995219066886023
534,0.00705589989410127
535,0.16438707559359028
536,0.33594965914195873
537,0.692873904825202
538,0.7133308732323143
539,0.7909896954287208
540,0.6581669298309905
541,0.8928988974398393
542,0.39374485347391186
543,0.9683047108215319
544,0.08313698894057397
545,0.4040964594747988
546,0.7330376927422223
547,0.6731827305850837
548,0.8579440397403613
549,0.49164953766585384
550,0.9995893405419978
551,0.0046030719481024995
552,0.15568753660825224
553,0.31389358971068626
554,0.6622523760007943
555,0.7451497569395944
556,0.7300900025107602
557,0.7803385252527
558,0.6848088432154913
559,0.8574220322397959
560,0.4964658682685621
561,0.9997162555243169
562,0.005595950249071002
563,0.15926046887945727
564,0.32301332794345644
565,0.6753289159959612
566,0.7322936392823787
567,0.7557800668502761
568,0.7322099340876991
569,0.7800532180167834
570,0.6860126167690614
571,0.8557578342925667
572,0.501049347382486
573,0.9993325514341295
574,0.008337249253212775
575,0.16886831733012264
576,0.34710489569517183
577,0.7070591874724922
578,0.6965965782654484
579,0.8195333783157575
580,0.5912179145976562
581,0.960148633603561
582,0.16935874476444202
583,0.6338181436310278
584,0.7314672124309836
585,0.7446855641463459
586,0.7516609823315887
587,0.7433440536604157
588,0.7600412825368692
589,0.7277247102787658
590,0.7886444815959868
591,0.6673138996503396
592,0.8816850756165939
593,0.42740566063734287
594,0.9870446181425659
595,0.029440214705767076
596,0.23822929243712776
597,0.5018094196256642
598,0.8140786782310266
599,0.5450672607989651
600,0.9802789070174691
601,0.08806086496509069
602,0.4223803874183041
603,0.74617267035477
604,0.6563455645025749
605,0.8814751472511162
606,0.42468535727993295
607,0.9854966554775294
608,0.03398903366894013
609,0.25309273268805343
610,0.5304870193946836
611,0.8156894316364359
612,0.5500648492531379
613,0.9791414201520507
614,0.09344899349146729
615,0.43791714788334835
616,0.7558139568585593
617,0.6438353983493568
618,0.8976090213117436
619,0.37619095528305513
620,0.9549717691407232
621,0.12172818908788585
622,0.5105920069561452
623,0.7788815932131063
624,0.6218527689845674
625,0.9250821764654544
626,0.2891200759761303
627,0.857453890608241
628,0.3776781160178464
629,0.9442601299987408
630,0.156487050376104
631,0.5977725745121989
632,0.7569063209563758
633,0.6898045774289092
634,0.8437732750945601
635,0.5320080946605774
636,0.9925780086632113
637,0.04150312665099909
638,0.2802122617545135
639,0.5784993883253696
640,0.8058733381770082
641,0.5861536900316304
642,0.9591841431999311
643,0.1709984538165048
644,0.6374282083559835
645,0.7285120168093961
646,0.7505873344817755
647,0.7404051977721626
648,0.7647614128501325
649,0.7180508787945186
650,0.8053427329125644
651,0.6291716438658479
652,0.9265618682552429
653,0.28682794032885495
654,0.8543802896251
655,0.38477390306640213
656,0.9494889287534732
657,0.1419689705184526
658,0.5626375563334755
659,0.7721569672203439
660,0.6506240738018856
661,0.8954654480563062
662,0.3842793384570782
663,0.9613973828364608
664,0.10317720695966148
665,0.4607350638577342
666,0.7673845569484355
667,0.6291947036238321
668,0.9151535214637108
669,0.32102998105289915
670,0.8995365432526413
671,0.273879312810859
672,0.8256952584734898
673,0.4502680623881017
674,0.9806339913230195
675,0.05840521831383372
676,0.3313752623577671
677,0.6555559758153133
678,0.7579047246955974
679,0.7053156381527117
680,0.8223824176201839
681,0.5873320802625894
682,0.9634240958313172
683,0.15741521452266038
684,0.6058168886940407
685,0.7514522186275516
686,0.7020560968518741
687,0.825147741442307
688,0.5799881307018686
689,0.9685334633761145
690,0.13824646691115472
691,0.5586967500223009
692,0.7726879129118744
693,0.6484147388505239
694,0.8979541864263347
695,0.3765872004201576
696,0.9554325210156067
697,0.12035270061099856
698,0.5069751753159039
699,0.7786374317147471
700,0.6212511182350409
701,0.925522797546052
702,0.2876048489569678
703,0.8552650283941796
704,0.3827734429236318
705,0.9480567759929369
706,0.14594781496270937
707,0.5724171053438878
708,0.7687812470399311
709,0.6600409093340258
710,0.8841319221873414
711,0.4185545693456567
712,0.982752659324641
713,0.041617737630408325
714,0.277642814862774
715,0.5744242610325377
716,0.8072672779977084
717,0.5818937776761457
718,0.9620959306138258
719,0.16016325973533085
720,0.6121777204790846
721,0.7474157026324251
722,0.7111083373500309
723,0.8106934834958406
724,0.6153742100038477
725,0.9400226956737344
726,0.2411429535042524
727,0.7804627969030411
728,0.5378771317975142
729,0.9722121367149792
730,0.11328245350869581
731,0.4924935696558963
732,0.7762525507042672
733,0.6216058565794098
734,0.9245046673526344
735,0.29079329133627496
736,0.8598245944187741
737,0.3721304212968062
738,0.939911265024163
739,0.16851900015864008
740,0.6257425424308007
741,0.7385884892754626
742,0.7303939874527137
743,0.7778739288794501
744,0.6897856544161143
745,0.8500889280025685
746,0.5164153768244111
747,0.9969217187989414
748,0.021507184043866534
749,0.2141064972653971
750,0.45173440025786643
751,0.7976958152935715
752,0.5656626097589568
753,0.967534849307692
754,0.13727938953797159
755,0.5558728734719782
756,0.7735100943853874
757,0.6459731170427885
758,0.9007345525138779
759,0.3679492327319953
760,0.9482248500028658
761,0.14096391911438966
762,0.5596615720969219
763,0.7731100307898748
764,0.6478861766789417
765,0.8986329396370694
766,0.37450382393968784
767,0.9537454567770255
768,0.12519195522785287
769,0.5196201135397258
770,0.779091421603737
771,0.6241454365226566
772,0.9231632011047746
773,0.2956046349172792
774,0.8666256128997376
775,0.3559953703092593
776,0.9259821047431678
777,0.2066352347696916
778,0.7074596002754836
779,0.6538678736324202
780,0.8725727325913191
781,0.44783161059256704
782,0.993768487763056
783,0.0120653609214747
784,0.18033579638274028
785,0.37513101688244044
786,0.7388289340087874
787,0.6548034256057411
788,0.8809648720311378
789,0.42560736927417553
790,0.9858528274513871
791,0.0330327408175215
792,0.24998953326930307
793,0.5246283789691749
794,0.8158190148605161
795,0.5480163735934442
796,0.979866242582719
797,0.09035749124882875
798,0.4290498219587148
799,0.750518214862981
