step,pred
0,0.45262947722051017
1,0.4304195159850437
2,0.3977535238682375
3,0.34986117199045097
4,0.28132935069450227
5,0.1914273624889713
6,0.10042667239034131
7,0.06696432782800166
8,0.13678037338909022
9,0.25982247190016183
10,0.3688732004978794
11,0.4413602299108561
12,0.4816634970900804
13,0.5017596934945807
14,0.5125340028043102
15,0.5210849085081701
16,0.5312450061636245
17,0.545365988038192
18,0.5660895543929652
19,0.5975649199778772
20,0.645920714605996
21,0.7181806368930204
22,0.8160507080258537
23,0.9168039632269291
24,0.9511717301964886
25,0.8641290638860113
26,0.7161836399745098
27,0.5859355229591259
28,0.49735083963899385
29,0.4420396494429255
30,0.4033520614844335
31,0.36690207297045596
32,0.3236976582032014
33,0.2709719119395704
34,0.21399865888504266
35,0.16892212719848132
36,0.15859309736401705
37,0.19261686715034454
38,0.25407034517115346
39,0.3173559500840657
40,0.3674364087530204
41,0.40110553072683874
42,0.42114629480872345
43,0.43163248649520547
44,0.4357060498716603
45,0.4350686628378764
46,0.43021903937994743
47,0.42074067310663743
48,0.40531529168061997
49,0.381458699927939
50,0.3452676363303855
51,0.2919697386976541
52,0.21931324766480387
53,0.13758886724041552
54,0.0841762077125443
55,0.10756815329157465
56,0.1999831693678944
57,0.30447312251721614
58,0.3829834773848608
59,0.4271623035982355
60,0.44329340324799826
61,0.44088173924181007
62,0.4265100532631205
63,0.40181697642408487
64,0.364204098922821
65,0.3089642471779168
66,0.23336489445135555
67,0.14622535174138296
68,0.0833454277114587
69,0.09767679986499989
70,0.19029230400103536
71,0.3031211136957408
72,0.3916033955453404
73,0.4429905494214621
74,0.462228506072222
75,0.4597876359337043
76,0.44414152536482376
77,0.41859155568341855
78,0.38155140532241383
79,0.3285699048114683
80,0.25582347688001406
81,0.16800735895876873
82,0.09365100540783189
83,0.08721293699925603
84,0.1693480571095587
85,0.28989200825232864
86,0.3972873007416462
87,0.47297551773826196
88,0.5195333917852043
89,0.547675547680937
90,0.5686547296661111
91,0.5907679436802997
92,0.6191879580519046
93,0.6572832553217491
94,0.7072454626120361
95,0.7680741869926688
96,0.829725042898275
97,0.8675661215797064
98,0.8540661562841372
99,0.7913762061963894
100,0.713713210488315
101,0.6525835214057274
102,0.6205740526346126
103,0.6175601227452532
104,0.63985716112375
105,0.6848029240163349
106,0.7494890038716129
107,0.8226637566038271
108,0.8731850114409987
109,0.8601422587856398
110,0.7832832196689026
111,0.6885129886630637
112,0.612301549055843
113,0.5642596127465751
114,0.5396193067022281
115,0.530271110571995
116,0.5296462330807046
117,0.5339672743606485
118,0.5419650948447146
119,0.5542182823718473
120,0.5726767224382776
121,0.6005378170952778
122,0.642254118794602
123,0.702737942395748
124,0.783181798083799
125,0.869025463168347
126,0.9151401043839975
127,0.8736092768240944
128,0.7674944728151694
129,0.6598271878390847
130,0.5842654227052009
131,0.5449359598503136
132,0.5346914932113265
133,0.546021764759633
134,0.575553801621222
135,0.6249977955298256
136,0.6993993638823177
137,0.7999083997427974
138,0.9034252227464847
139,0.9397153152388782
140,0.8557891411494012
141,0.716411088308881
142,0.5970015042662098
143,0.5180825244005867
144,0.47151806004409735
145,0.44237915331170186
146,0.41722451336161726
147,0.3859405171175947
148,0.3412677285884449
149,0.2787714388011402
150,0.200658368788881
151,0.1267251171141659
152,0.10122313941978422
153,0.1540905014055287
154,0.25152149684727654
155,0.3434337940196954
156,0.40889402588085666
157,0.44894117125058663
158,0.472252568079071
159,0.4876342785855936
160,0.5014874122006692
161,0.5180182116479894
162,0.5406091973108484
163,0.5733198577632734
164,0.6219165294789075
165,0.6935651879988125
166,0.7921069027100724
167,0.9010315742498243
168,0.9560756277428641
169,0.8855964425018499
170,0.7340439033349391
171,0.5889080591923808
172,0.4828136309172031
173,0.41009989942350344
174,0.35454033143178876
175,0.3031484652758003
176,0.2521046807465126
177,0.20899389740839247
178,0.18964320234745635
179,0.20530031975687013
180,0.2498279736997553
181,0.3055569258965054
182,0.35834005521613843
183,0.40320764193101954
184,0.4419687941270114
185,0.479783375294085
186,0.5234659720573358
187,0.5814717482950087
188,0.6641415095173038
189,0.7799204504372579
190,0.9153082129058525
191,0.9906271748697151
192,0.9018037798754186
193,0.71178604825257
194,0.5284023560247313
195,0.37953418707014563
196,0.25514800588674547
197,0.15689928660265373
198,0.12435138817403946
199,0.18960989562168784
200,0.313674736371091
201,0.45128122822870154
202,0.5992090092421805
203,0.7778954398523421
204,0.9789195802091477
205,1.0572217537696122
206,0.8753383793984
207,0.642211732629848
208,0.4667602598215854
209,0.3506726744756854
210,0.2774776378702004
211,0.23928566672843665
212,0.23670262054532465
213,0.2676762123846217
214,0.3226220343104469
215,0.39225504804108446
216,0.47623127717547575
217,0.5857384643463082
218,0.7402229303316634
219,0.9422892670839307
220,1.0800693124824594
221,0.9355236933984905
222,0.6723865846902619
223,0.45037354021599185
224,0.2805706830331136
225,0.15605635634698878
226,0.11376654181283108
227,0.19146738325535573
228,0.34073835865238067
229,0.5122631368318853
230,0.7133039217274337
231,0.9615164892631523
232,1.1306483503540363
233,0.930353253285773
234,0.6477734918179081
235,0.4477453278900665
236,0.3310405009010342
237,0.2794634945042045
238,0.27968448293530734
239,0.31723075751866503
240,0.37695979497379817
241,0.4518598550938062
242,0.5482442711409821
243,0.6850970445523625
244,0.8807104213751256
245,1.0785273488774383
246,1.029455141958051
247,0.7588503962623534
248,0.5157276256336942
249,0.3412281135480697
250,0.21993243897064652
251,0.15746453720234044
252,0.17921929932275127
253,0.2735837763635711
254,0.39877903158199146
255,0.538753633760809
256,0.7096880853625365
257,0.9262685998185773
258,1.092993818595815
259,0.9614258214663156
260,0.696641725656562
261,0.4839600305897118
262,0.3380329723145419
263,0.2415320506892158
264,0.19226924237561782
265,0.2007637760130745
266,0.26126326493288055
267,0.3490756042145282
268,0.4482607046128777
269,0.5638994079745903
270,0.7163100245850025
271,0.9161366155695312
272,1.0745601887281637
273,0.965791462545436
274,0.7088733588504788
275,0.486986233052523
276,0.3220247040379931
277,0.20137846752689015
278,0.14008082735064065
279,0.17220409457400798
280,0.2812821853154652
281,0.4196849533437348
282,0.574672222158588
283,0.7671672091119728
284,0.9981436562611901
285,1.1015669982001146
286,0.878233988026718
287,0.6127889817871406
288,0.42143539863494617
289,0.2985004586696789
290,0.23042372072739603
291,0.21714508426739876
292,0.25565848178315065
293,0.32790656881545566
294,0.41674202180596254
295,0.5215952245636153
296,0.6591411263997209
297,0.849830909837614
298,1.0538031210037353
299,1.047196009483267
300,0.7917379862686893
301,0.5424241958270102
302,0.3578028134882434
303,0.22507111397392698
304,0.14963521627950982
305,0.16396898471207066
306,0.26260304744224605
307,0.39841832692167856
308,0.551847501358921
309,0.7407373309319194
310,0.9746357716263923
311,1.1129656889635022
312,0.910357005752445
313,0.6374002602123703
314,0.4373681636489657
315,0.3086268076315015
316,0.23565295629410166
317,0.21654795805468652
318,0.24922167849673826
319,0.3170645844440916
320,0.4020029844860389
321,0.5009205523644624
322,0.6278756382568709
323,0.8046568782683128
324,1.0143601530449562
325,1.0758906850544996
326,0.8492275636845878
327,0.5892212379864148
328,0.3902741538731931
329,0.24407046047792846
330,0.15026686676222845
331,0.14444039343359627
332,0.2356966681187842
333,0.3745240835573522
334,0.5311437188540502
335,0.7193334933114617
336,0.9540381187899083
337,1.1154829521245198
338,0.9357064225375744
339,0.6600833315343131
340,0.4554001065909645
341,0.3255725253410997
342,0.25346041571174993
343,0.23236563367616192
344,0.25734312281691096
345,0.3141016891020243
346,0.38719283372734203
347,0.4725268737749637
348,0.580511647945503
349,0.7319126143867276
350,0.9341687048368339
351,1.085485759700184
352,0.9536510887400187
353,0.6892759527219923
354,0.46788117510419625
355,0.3042021746308432
356,0.18649421445911862
357,0.1355821170918894
358,0.1837463445483145
359,0.303630561644173
360,0.4483910810509819
361,0.6124052509670488
362,0.8188047519067112
363,1.046823560579936
364,1.074532470346595
365,0.8146552844698949
366,0.5617216046430915
367,0.3861751982630892
368,0.2744069447702575
369,0.2161518646018017
370,0.21452725914937432
371,0.264213757184411
372,0.34423674638943424
373,0.43901788673882614
374,0.5519601209368563
375,0.7028396364036578
376,0.9064775986644218
377,1.0837895054910103
378,0.9881240812429191
379,0.721726985516117
380,0.49218394230111784
381,0.3252801323777952
