t,y_true,y_pred
0,0.049784625140461614,0.08395589291630356
1,0.0013709587927728992,0.02977179595708357
2,0.08551390094729337,0.07229534300203647
3,0.24344961991167963,0.17690915599272988
4,0.38222630966067217,0.3354805517581776
5,0.4725265917504155,0.47911491344327933
6,0.5254704667970491,0.5305919235920606
7,0.5590131121277306,0.5414533089013319
8,0.5869839101847718,0.5834641117424899
9,0.6185297705216263,0.63397742800425
10,0.6595045486066801,0.6824941380649445
11,0.7124291228061441,0.7367526722754998
12,0.7733297755750043,0.7975066226915244
13,0.8262625720939465,0.849884868159196
14,0.8448065102262083,0.8652490369517198
15,0.8129256507793877,0.826264660293413
16,0.7455455953190475,0.752097226835814
17,0.6740882254758579,0.6743163375477061
18,0.619645533021966,0.6149083118535097
19,0.5873574476576816,0.5852428507159592
20,0.5743202331823668,0.5789609030750128
21,0.5765575287883622,0.586928305818347
22,0.5919602246201752,0.6053804845061175
23,0.6207530718558334,0.6351594865276844
24,0.6646381649989985,0.6792782486039126
25,0.7241952806024619,0.7393454002467835
26,0.7928732959546377,0.8094481505437054
27,0.8487768697068452,0.86684709946045
28,0.8586512679738343,0.8743087134321628
29,0.8089853674938885,0.8176934915171223
30,0.7262507099734785,0.729905927751189
31,0.6479865793968748,0.645402353821076
32,0.5929545232761432,0.5862703270418445
33,0.5621240996885848,0.5603549427685302
34,0.5500118535052242,0.5552560765511382
35,0.5516034899111499,0.5614372701952862
36,0.5645506735150716,0.5759799754984953
37,0.5892945424988606,0.6005465265668052
38,0.6285239148196562,0.6391075621163982
39,0.685746810653283,0.6959076411567153
40,0.7608958300559526,0.7716259548705005
41,0.8399967312273053,0.8529828140770689
42,0.8856284861681307,0.89994104928269
43,0.8591359561748155,0.8678660660703579
44,0.7706553077322097,0.7735506383230412
45,0.670067457427751,0.6706228427389103
46,0.5926642208309174,0.5852892592162163
47,0.5450419661368033,0.53906860367148
48,0.5202996995447441,0.5216303826815863
49,0.5101137955441366,0.5160895784221248
50,0.5088505730341601,0.5161366676596811
51,0.5138612891901336,0.5203285259392558
52,0.5248670231162743,0.5299333196359164
53,0.5435472711594904,0.5472648779621606
54,0.573556408264962,0.5758814231791887
55,0.6207018299388065,0.6213012240443867
56,0.6920342870380566,0.6906663154563629
57,0.7897001167366506,0.7875811228648676
58,0.8921289105091229,0.893240377230822
59,0.9358431801792508,0.9398165984158557
60,0.8683030070890754,0.8639664534273325
61,0.7325810258974721,0.7307053039262561
62,0.6068832405709726,0.6088731683641522
63,0.5221520273667838,0.5139859156838794
64,0.472386228423431,0.47131606239670154
65,0.4427292850745761,0.4438822082044732
66,0.4207971649446048,0.4194737306318801
67,0.39798148313030673,0.3940385542700885
68,0.36792460415080097,0.3627751648709362
69,0.32514490301183424,0.320898469587115
70,0.26535735741060645,0.26442725913483067
71,0.18974301154736006,0.19438203311803015
72,0.11515759646478332,0.12560741749252005
73,0.08015009884374612,0.09098933655378083
74,0.11684448364927792,0.11562117443943368
75,0.2072108644396661,0.1897544354942915
76,0.3028727445456003,0.29212250172582155
77,0.37398924920171656,0.38604138987932074
78,0.4166409515045492,0.4318475245670923
79,0.437859342335975,0.4356080466533419
80,0.4452168251604544,0.4325122759687179
81,0.4434951454846053,0.43173369084262314
82,0.4345229653758102,0.42644530594427676
83,0.4176795524001716,0.4126199633056297
84,0.3901696748754098,0.38772776199702547
85,0.34707807037639843,0.3479077139607887
86,0.28216245406801854,0.28805495151907107
87,0.1926052005812328,0.20594460690639876
88,0.09392404488675633,0.11493513538856015
89,0.03835300936074954,0.059049737144068304
90,0.0817554920778915,0.08078019341576753
91,0.20190863697327596,0.1652778894799204
92,0.32591912154359187,0.292427046430285
93,0.41448211719137584,0.41917279332363266
94,0.4674614441900455,0.4814169144212051
95,0.4976932749010643,0.4891192195236126
96,0.5172239848945371,0.5034251314185927
97,0.5345311334151761,0.530768508568714
98,0.5556134885745754,0.5596163494947756
99,0.5856603415964652,0.5927845334482635
100,0.6301473729861745,0.6378943816801377
101,0.6942806311666274,0.7018207244891105
102,0.7780038338183801,0.7860743218767063
103,0.8628970598303735,0.8735724511218841
104,0.9022091377094814,0.9138993361193906
105,0.856220051589885,0.8607475251320937
106,0.7498510101213886,0.7509608711101656
107,0.6422927872806725,0.6420534005661196
108,0.5652122697565364,0.5565405542457821
109,0.5194767088885345,0.5150829400952905
110,0.49511265329935544,0.4971789046058816
111,0.4825871172179869,0.4871398401038038
112,0.4755361209790601,0.47972798684280255
113,0.47020378192829176,0.47287305043336314
114,0.4642710759111871,0.46564958981148397
115,0.45586793415770593,0.4566624949681002
116,0.44280458322186117,0.443788341221106
117,0.421854305914315,0.42393199672809584
118,0.3879531483156936,0.39246480702144015
119,0.3335261878894122,0.3426726219743641
120,0.24963988275240467,0.2667148172245133
121,0.13544876373336506,0.16339689462711515
122,0.02645630184989338,0.06167611694906777
123,0.009429428151892086,0.03157195021064904
124,0.12271572112322254,0.09338574485682333
125,0.2831441096790432,0.2125294622873552
126,0.41040343515118594,0.3780613481799848
127,0.48974134622954946,0.5025126525381728
128,0.5362965890604162,0.533434109800401
129,0.5674590787849646,0.5505257058321791
130,0.5957867841455705,0.5983122728498629
131,0.6294678114759542,0.648246169130738
132,0.673544664658139,0.6976088028755367
133,0.7291579704409773,0.7538185031777135
134,0.789511087898803,0.813884320373892
135,0.8350702784017674,0.8583866907726834
136,0.8398552931265809,0.8587259911290017
137,0.7957732363354452,0.8071324495752726
138,0.7249332681402952,0.7299192706427294
139,0.6574901291918427,0.6559529235923308
140,0.6095984452123189,0.6049246768213764
141,0.5833280961086302,0.5830583794637123
142,0.5750764914694941,0.5816069543856948
143,0.5813113111082914,0.5928933951866844
144,0.6006294753282904,0.6146136455984689
145,0.6337904759250884,0.6484812789311252
146,0.682437691704168,0.6974087391456755
147,0.7456273793609406,0.7613810213877207
148,0.812712022161928,0.830120590431294
149,0.8568667144603872,0.8749888056596702
150,0.8474780652220197,0.861301123486129
151,0.7839626369089521,0.790922677436391
152,0.7002353838314307,0.7023827129275924
153,0.6290778733206164,0.6244337899654985
154,0.5825077362265021,0.5767354813848579
155,0.558514197016586,0.5591346330309211
156,0.5514550199461066,0.558584496833629
157,0.5571762357264846,0.5679730666232625
158,0.5743196042631226,0.5860705112255582
159,0.6041606562915439,0.6155456070127969
160,0.6498208732864429,0.660630399123755
161,0.7140039904082052,0.7247311142984804
162,0.792565123881656,0.804535406926007
163,0.8627894675462062,0.8772282318320002
164,0.8823397026442931,0.8957094669466403
165,0.8278844624209855,0.8339193767800379
166,0.7302844201090906,0.7328389536915715
167,0.6377742112916306,0.6353174426751375
168,0.5731868880287386,0.5648632509377001
169,0.5360958775460426,0.5330719889805404
170,0.5184273893065111,0.522108508163065
171,0.5129553316400263,0.5201089466898943
172,0.5154744818305991,0.5230498635205649
173,0.5245834228729078,0.5310514989985008
174,0.5411468908516257,0.5462296783616545
175,0.5680932420327659,0.5718170749192443
176,0.6104756040066303,0.6126859583429777
177,0.6748860808157227,0.6753926714706693
178,0.7650734017537117,0.7646668489041621
179,0.8670982474027424,0.8690141110705752
180,0.928608519142624,0.9343036324598777
181,0.8886989523435253,0.888266851429209
182,0.7662544362778911,0.7628462699341365
183,0.6376141803049888,0.6404673787126309
184,0.5452948957504992,0.5376599143208831
185,0.48987768608346455,0.4861118732905977
186,0.45791360385606134,0.4592532143136893
187,0.436694212035737,0.4371489254263591
188,0.4172203782464262,0.4153952391718214
189,0.39307128722909657,0.38950611082476283
190,0.35874382014487394,0.3550772475159626
191,0.3088517291998819,0.3072406715226003
192,0.23970811415537152,0.24261733200927516
193,0.1564011388660088,0.16571067679492446
194,0.08592603891602402,0.09997268500875814
195,0.07512202370914776,0.08431133615900477
196,0.14272539602341205,0.13218011575438515
197,0.24833575494136687,0.22456717913388896
198,0.34210328357111747,0.3368817271216582
199,0.4049957291119814,0.42151785817784204
200,0.4404660837597426,0.44892194692987053
201,0.4578376266674133,0.44817123325456465
202,0.4647345186008164,0.4515667240867522
203,0.46566023969915876,0.45691346332720656
204,0.46260718796464867,0.4578778851501187
205,0.4558264705517016,0.453465656777839
206,0.44421612287190826,0.44338895865657507
207,0.4252642537786433,0.425969590068237
208,0.394609163837129,0.3976210879310971
209,0.3454790037324346,0.35252413746003763
210,0.2693065051089294,0.2832631992315479
211,0.16249304172616033,0.18649604650798934
212,0.049529141807231385,0.08220990206628981
213,0.006735736949210143,0.032954162285797506
214,0.09265925603397766,0.07784527731740226
215,0.24724321082741915,0.18342783513338978
216,0.3818662887454083,0.33988624960394936
217,0.46931238405852876,0.47760784177349563
218,0.5205519250261988,0.5253220108861418
219,0.5529643411202859,0.5358336853523324
220,0.579972042167391,0.5757050781492723
221,0.6105737165171492,0.6239810201705293
222,0.6507988151109987,0.6715268293452465
223,0.7038435978582419,0.7261194623133597
224,0.7670361398234875,0.7894899601442904
225,0.8255903310897802,0.8480986722798226
226,0.8515933510326399,0.8718575096238266
227,0.8241090567564745,0.8376096713405164
228,0.7552295185317319,0.7618772472864115
229,0.6787475745078759,0.6794042970134138
230,0.619090408518964,0.613887346868749
231,0.5827212468790522,0.5793676650057964
232,0.5665455575249168,0.5700162428313802
233,0.5659292074852375,0.5753126012253383
234,0.5781525491838899,0.5906300017772734
235,0.6030859492606048,0.6163951161961838
236,0.6426429796922658,0.6558817833297144
237,0.6989732901571168,0.7122778893474809
238,0.7696562379091416,0.783951136274059
239,0.8384909651125299,0.854808196064277
240,0.8710300742579378,0.8872472496460568
241,0.8389822913871272,0.8490705956854332
242,0.7571721627186025,0.7614972086815497
243,0.6682918306679065,0.6680630653474
244,0.6007604701155072,0.5937383800109891
245,0.5599107751379595,0.5552590223092843
246,0.5403020544961544,0.5428879797615042
247,0.5354478965977955,0.5432858235111501
248,0.5413621060395021,0.5512308080110124
249,0.5570289232853708,0.5666921054098203
250,0.5840613643670861,0.5927300275310812
251,0.6262264175657204,0.633842900973358
252,0.688110939273984,0.694970458849086
253,0.7701809269872909,0.7774057461933304
254,0.8561840956143817,0.8660230293739282
255,0.9015077957014184,0.9130690334359279
256,0.863194316492536,0.8683498461058701
257,0.7600343581301922,0.7609504563526437
258,0.6510276198588748,0.6513627219191885
259,0.5711021572527091,0.5627599863847326
260,0.5230614067031508,0.5179447675142372
261,0.4973302716725154,0.49900590004827927
262,0.48419432190571166,0.4887200309243305
263,0.4770519128884,0.4814443327320571
264,0.47201285858906533,0.4749275006966278
265,0.46674808188427613,0.46831198943488384
266,0.4594992764051214,0.4603780784642121
267,0.4483267456722346,0.44924999019078565
268,0.4304359563033308,0.4322136212498059
269,0.4014196382604725,0.40520518788025073
270,0.3544562955311383,0.3621494579938517
271,0.2804594048068039,0.2950818093402127
272,0.17370601808743422,0.19877364246856333
