t,y_true,y_pred
0,0.049784625140461614,0.04938148334753273
1,0.0013709587927728992,0.0013134117477653362
2,0.08551390094729337,0.08530726399111055
3,0.24344961991167963,0.24378254932910698
4,0.38222630966067217,0.3818175151528571
5,0.4725265917504155,0.4726377570906999
6,0.5254704667970491,0.5254663269595149
7,0.5590131121277306,0.5592174404109302
8,0.5869839101847718,0.5869005771944581
9,0.6185297705216263,0.6184969258349159
10,0.6595045486066801,0.6595204473408967
11,0.7124291228061441,0.7124453645240957
12,0.7733297755750043,0.7733028027595032
13,0.8262625720939465,0.8261039578095576
14,0.8448065102262083,0.8444303794582233
15,0.8129256507793877,0.812613583345903
16,0.7455455953190475,0.7454423457022599
17,0.6740882254758579,0.6741058394139396
18,0.619645533021966,0.6198760872928506
19,0.5873574476576816,0.587618637713915
20,0.5743202331823668,0.5744055444666112
21,0.5765575287883622,0.5764570327152263
22,0.5919602246201752,0.5917993982673484
23,0.6207530718558334,0.6206416517714923
24,0.6646381649989985,0.6645872650294578
25,0.7241952806024619,0.7241738120074778
26,0.7928732959546377,0.7928533101710546
27,0.8487768697068452,0.8486382974328208
28,0.8586512679738343,0.8582791842497741
29,0.8089853674938885,0.8088056084872661
30,0.7262507099734785,0.7262261100481071
31,0.6479865793968748,0.648024164000641
32,0.5929545232761432,0.59317526834336
33,0.5621240996885848,0.5622984655190539
34,0.5500118535052242,0.5500198793449129
35,0.5516034899111499,0.5514820786102101
36,0.5645506735150716,0.5644414921810571
37,0.5892945424988606,0.5892757298609761
38,0.6285239148196562,0.6285727633296095
39,0.685746810653283,0.6858181320168458
40,0.7608958300559526,0.7609943061890663
41,0.8399967312273053,0.8401382275338006
42,0.8856284861681307,0.8855282634577455
43,0.8591359561748155,0.858888347771011
44,0.7706553077322097,0.7707482931271727
45,0.670067457427751,0.6700344502873725
46,0.5926642208309174,0.5927120393879783
47,0.5450419661368033,0.5451491417248102
48,0.5202996995447441,0.5203176460688703
49,0.5101137955441366,0.5100490542705158
50,0.5088505730341601,0.5087744554176753
51,0.5138612891901336,0.5138749647256163
52,0.5248670231162743,0.5249628189296964
53,0.5435472711594904,0.5436730841964642
54,0.573556408264962,0.5736582357638568
55,0.6207018299388065,0.620725042960496
56,0.6920342870380566,0.6919612381950466
57,0.7897001167366506,0.7897090922123583
58,0.8921289105091229,0.8925344838814804
59,0.9358431801792508,0.9358945566125187
60,0.8683030070890754,0.8683343409542437
61,0.7325810258974721,0.732781569281131
62,0.6068832405709726,0.6068155105966471
63,0.5221520273667838,0.5220558843430085
64,0.472386228423431,0.4722477885699048
65,0.4427292850745761,0.44275886892455407
66,0.4207971649446048,0.4208280848723934
67,0.39798148313030673,0.3980223033210758
68,0.36792460415080097,0.3679623673451812
69,0.32514490301183424,0.325136501582701
70,0.26535735741060645,0.26528786817334427
71,0.18974301154736006,0.18961249694138527
72,0.11515759646478332,0.11506565632519611
73,0.08015009884374612,0.08029183495325393
74,0.11684448364927792,0.11683235963110994
75,0.2072108644396661,0.2071721396071412
76,0.3028727445456003,0.3029267139998618
77,0.37398924920171656,0.3740655443880675
78,0.4166409515045492,0.41661818947648577
79,0.437859342335975,0.43788227177260547
80,0.4452168251604544,0.4451946213206949
81,0.4434951454846053,0.4434974856250195
82,0.4345229653758102,0.43455324390447553
83,0.4176795524001716,0.41771068815847534
84,0.3901696748754098,0.39019964149905917
85,0.34707807037639843,0.34712066805881026
86,0.28216245406801854,0.28220869096480883
87,0.1926052005812328,0.19254818315921968
88,0.09392404488675633,0.09367006275449763
89,0.03835300936074954,0.03839532369941284
90,0.0817554920778915,0.08178085360248011
91,0.20190863697327596,0.20192137040073455
92,0.32591912154359187,0.32581875499849605
93,0.41448211719137584,0.41457715270692874
94,0.4674614441900455,0.46733535029857
95,0.4976932749010643,0.49772750854646813
96,0.5172239848945371,0.5170753724423063
97,0.5345311334151761,0.5344575334438555
98,0.5556134885745754,0.5556649179372012
99,0.5856603415964652,0.5857785997216068
100,0.6301473729861745,0.6302808630744213
101,0.6942806311666274,0.6944045006936103
102,0.7780038338183801,0.7781778524813568
103,0.8628970598303735,0.8631756469276233
104,0.9022091377094814,0.9021547874756726
105,0.856220051589885,0.8561167028613339
106,0.7498510101213886,0.7500136945177787
107,0.6422927872806725,0.6422297555727257
108,0.5652122697565364,0.5652227237498875
109,0.5194767088885345,0.5194794113009829
110,0.49511265329935544,0.49509921980619076
111,0.4825871172179869,0.48253920008543183
112,0.4755361209790601,0.47551188864497895
113,0.47020378192829176,0.47025813133798855
114,0.4642710759111871,0.4643719542012864
115,0.45586793415770593,0.4559825723262567
116,0.44280458322186117,0.44292971493384514
117,0.421854305914315,0.42201295988036347
118,0.3879531483156936,0.38818927276292925
119,0.3335261878894122,0.3338833780561452
120,0.24963988275240467,0.25005498927367414
121,0.13544876373336506,0.1355249181004724
122,0.02645630184989338,0.025987467957369226
123,0.009429428151892086,0.009515725759041416
124,0.12271572112322254,0.1224772995791148
125,0.2831441096790432,0.28333695921995694
126,0.41040343515118594,0.41025074119811766
127,0.48974134622954946,0.4896191580914534
128,0.5362965890604162,0.5365104965316716
129,0.5674590787849646,0.5675549116751538
130,0.5957867841455705,0.5957089469442509
131,0.6294678114759542,0.6294505536171008
132,0.673544664658139,0.6735599865342664
133,0.7291579704409773,0.7291601143208364
134,0.789511087898803,0.7894515335229254
135,0.8350702784017674,0.8348417647560831
136,0.8398552931265809,0.8394494680200761
137,0.7957732363354452,0.7955273169902528
138,0.7249332681402952,0.7248568747393354
139,0.6574901291918427,0.6575654634827179
140,0.6095984452123189,0.6098700935539647
141,0.5833280961086302,0.5835543100060694
142,0.5750764914694941,0.5751056043871794
143,0.5813113111082914,0.5811784383967242
144,0.6006294753282904,0.6004728537349862
145,0.6337904759250884,0.633692707085033
146,0.682437691704168,0.6823911781660503
147,0.7456273793609406,0.7456014497772067
148,0.812712022161928,0.8126645615876467
149,0.8568667144603872,0.8566346184486331
150,0.8474780652220197,0.8471062467505184
151,0.7839626369089521,0.7838656329581131
152,0.7002353838314307,0.700211214806459
153,0.6290778733206164,0.6291811511618017
154,0.5825077362265021,0.5827492756601689
155,0.558514197016586,0.5586444150377217
156,0.5514550199461066,0.5514126347402699
157,0.5571762357264846,0.5570408058276417
158,0.5743196042631226,0.5742313604910237
159,0.6041606562915439,0.6041616804533045
160,0.6498208732864429,0.649873930048543
161,0.7140039904082052,0.7140752569504167
162,0.792565123881656,0.7926772193683775
163,0.8627894675462062,0.8628677538046549
164,0.8823397026442931,0.882079172092836
165,0.8278844624209855,0.8277906163006787
166,0.7302844201090906,0.7303334592761495
167,0.6377742112916306,0.6377449135657638
168,0.5731868880287386,0.5733054787288123
169,0.5360958775460426,0.5361763134020536
170,0.5184273893065111,0.5184167266372324
171,0.5129553316400263,0.5128654715540516
172,0.5154744818305991,0.5154215824139499
173,0.5245834228729078,0.5246296729969342
174,0.5411468908516257,0.5412584723737363
175,0.5680932420327659,0.5682133247937131
176,0.6104756040066303,0.610547985204541
177,0.6748860808157227,0.6748770920538787
178,0.7650734017537117,0.7650849678825937
179,0.8670982474027424,0.8674211316464097
180,0.928608519142624,0.928811365751339
181,0.8886989523435253,0.8885428873884336
182,0.7662544362778911,0.7665764316390846
183,0.6376141803049888,0.6375591348983896
184,0.5452948957504992,0.545194558431279
185,0.48987768608346455,0.4897601091709116
186,0.45791360385606134,0.4579002658353015
187,0.436694212035737,0.4367174122717188
188,0.4172203782464262,0.4172460562750585
