t,y_true,y_pred
0,0.049784625140461614,0.04975140665330624
1,0.0013709587927728992,0.0012915939333525417
2,0.08551390094729337,0.0854968284094414
3,0.24344961991167963,0.24362250552398568
4,0.38222630966067217,0.38220526741229716
5,0.4725265917504155,0.4725475178207939
6,0.5254704667970491,0.5254152534463143
7,0.5590131121277306,0.5591212737489595
8,0.5869839101847718,0.5871694345003426
9,0.6185297705216263,0.618467648074519
10,0.6595045486066801,0.6594446937306928
11,0.7124291228061441,0.7123969016574963
12,0.7733297755750043,0.7732990640480839
13,0.8262625720939465,0.826225639958851
14,0.8448065102262083,0.8447891464249162
15,0.8129256507793877,0.8129639869315045
16,0.7455455953190475,0.7455311770987695
17,0.6740882254758579,0.6740402047920891
18,0.619645533021966,0.6196526597934745
19,0.5873574476576816,0.5873389231319236
20,0.5743202331823668,0.5742800377442054
21,0.5765575287883622,0.5764619403364611
22,0.5919602246201752,0.5918019597912161
23,0.6207530718558334,0.6206002025736517
24,0.6646381649989985,0.6645354490544307
25,0.7241952806024619,0.7241245351741998
26,0.7928732959546377,0.7927805286286577
27,0.8487768697068452,0.8486078874716045
28,0.8586512679738343,0.8584524446327675
29,0.8089853674938885,0.8088881737749607
30,0.7262507099734785,0.7261518470145594
31,0.6479865793968748,0.647936199563239
32,0.5929545232761432,0.5929800486340155
33,0.5621240996885848,0.5621121217027564
34,0.5500118535052242,0.5500012602989632
35,0.5516034899111499,0.5515368536416806
36,0.5645506735150716,0.5644377054897055
37,0.5892945424988606,0.5892146114065495
38,0.6285239148196562,0.6285147956221847
39,0.685746810653283,0.6857883142324459
40,0.7608958300559526,0.760941569307429
41,0.8399967312273053,0.8399906324440652
42,0.8856284861681307,0.8855028383130616
43,0.8591359561748155,0.8590566226320562
44,0.7706553077322097,0.7706452760673812
45,0.670067457427751,0.6700075094493387
46,0.5926642208309174,0.592703349494362
47,0.5450419661368033,0.5450463798755631
48,0.5202996995447441,0.5203153581990028
49,0.5101137955441366,0.5101308132817223
50,0.5088505730341601,0.5088086133347306
51,0.5138612891901336,0.5138078637070271
52,0.5248670231162743,0.5248615679793358
53,0.5435472711594904,0.5435971212500275
54,0.573556408264962,0.573643069832948
55,0.6207018299388065,0.6207984452967024
56,0.6920342870380566,0.6921150588475249
57,0.7897001167366506,0.7897854140624466
58,0.8921289105091229,0.892260883676096
59,0.9358431801792508,0.9357705312772835
60,0.8683030070890754,0.8683480041016993
61,0.7325810258974721,0.7325870554742512
62,0.6068832405709726,0.6068321670288208
63,0.5221520273667838,0.5222065856603916
64,0.472386228423431,0.47232956290495554
65,0.4427292850745761,0.4427536368324891
66,0.4207971649446048,0.4208493111554372
67,0.39798148313030673,0.3979990161989163
68,0.36792460415080097,0.36789942323783176
69,0.32514490301183424,0.32510749161219066
70,0.26535735741060645,0.265321369814366
71,0.18974301154736006,0.18973887117761395
72,0.11515759646478332,0.11520725108186547
73,0.08015009884374612,0.08019257006261293
74,0.11684448364927792,0.11683016842630711
75,0.2072108644396661,0.20718259167632314
76,0.3028727445456003,0.3028827416037333
77,0.37398924920171656,0.3739682262097601
78,0.4166409515045492,0.41666220270992965
79,0.437859342335975,0.43787869687641456
80,0.4452168251604544,0.4451850530533592
81,0.4434951454846053,0.44350000181974963
82,0.4345229653758102,0.4345669730726467
83,0.4176795524001716,0.41770860390859454
84,0.3901696748754098,0.3901545496135018
85,0.34707807037639843,0.34702288596902997
86,0.28216245406801854,0.2820910993282876
87,0.1926052005812328,0.1925469474151562
88,0.09392404488675633,0.09390003238794242
89,0.03835300936074954,0.038374202021923653
90,0.0817554920778915,0.0817519064434733
91,0.20190863697327596,0.2018844628698555
92,0.32591912154359187,0.3258763274630866
93,0.41448211719137584,0.41448256390065946
94,0.4674614441900455,0.46748591707427534
95,0.4976932749010643,0.49764925315038616
96,0.5172239848945371,0.5171541302843112
97,0.5345311334151761,0.5344403604248251
98,0.5556134885745754,0.5555865288939463
99,0.5856603415964652,0.5856965332099456
100,0.6301473729861745,0.6302213432974803
101,0.6942806311666274,0.6943704457317216
102,0.7780038338183801,0.7780906553745743
103,0.8628970598303735,0.8629513840057204
104,0.9022091377094814,0.9021435926610074
105,0.856220051589885,0.8562621066941157
106,0.7498510101213886,0.749891143748504
107,0.6422927872806725,0.6422581389434923
108,0.5652122697565364,0.5652772266504671
109,0.5194767088885345,0.519457470675293
110,0.49511265329935544,0.49514520801875594
111,0.4825871172179869,0.48261720318324197
112,0.4755361209790601,0.47551232318692627
113,0.47020378192829176,0.47016535860749264
114,0.4642710759111871,0.4642546817993143
115,0.45586793415770593,0.4558674587211858
116,0.44280458322186117,0.4428070515318324
117,0.421854305914315,0.4218584124645098
118,0.3879531483156936,0.38797279422922226
119,0.3335261878894122,0.33358807580933025
120,0.24963988275240467,0.2497557716098584
121,0.13544876373336506,0.13553326876388627
122,0.02645630184989338,0.026388789742293417
123,0.009429428151892086,0.009355428714837188
124,0.12271572112322254,0.1227755466651288
125,0.2831441096790432,0.2832342122066607
126,0.41040343515118594,0.4104065765318281
127,0.48974134622954946,0.4897755205966995
128,0.5362965890604162,0.5361964853910428
129,0.5674590787849646,0.567687586486552
130,0.5957867841455705,0.5958994944574174
131,0.6294678114759542,0.6293949546015283
132,0.673544664658139,0.6734953778328285
133,0.7291579704409773,0.7291279212535466
134,0.789511087898803,0.7894788377488495
135,0.8350702784017674,0.8350351058471781
136,0.8398552931265809,0.8398560735863649
137,0.7957732363354452,0.7958089678122751
138,0.7249332681402952,0.7248954892049897
139,0.6574901291918427,0.6574555668932907
140,0.6095984452123189,0.6096037794958727
141,0.5833280961086302,0.5832999175858107
142,0.5750764914694941,0.5750236270553498
143,0.5813113111082914,0.581191221028369
144,0.6006294753282904,0.6004613872591923
145,0.6337904759250884,0.6336450705081755
146,0.682437691704168,0.6823412990954512
147,0.7456273793609406,0.7455477892703792
148,0.812712022161928,0.812591620092339
149,0.8568667144603872,0.856667568082317
150,0.8474780652220197,0.8473028432892624
151,0.7839626369089521,0.7838711047673934
152,0.7002353838314307,0.7001339190630933
153,0.6290778733206164,0.6290625524739885
154,0.5825077362265021,0.5825197116681736
155,0.558514197016586,0.5585016356559902
156,0.5514550199461066,0.5514296314979543
157,0.5571762357264846,0.5570840983388159
158,0.5743196042631226,0.5742046125504237
159,0.6041606562915439,0.6040972720278629
160,0.6498208732864429,0.6498255777213366
161,0.7140039904082052,0.7140434763267846
162,0.792565123881656,0.7925884362117216
163,0.8627894675462062,0.862730081759194
164,0.8823397026442931,0.8821894339798321
165,0.8278844624209855,0.8278596917982749
166,0.7302844201090906,0.7302394649498362
167,0.6377742112916306,0.6377346945388642
168,0.5731868880287386,0.5732394411685007
169,0.5360958775460426,0.5360871971008262
170,0.5184273893065111,0.5184531658503432
171,0.5129553316400263,0.5129456117138143
172,0.5154744818305991,0.5154141267626303
173,0.5245834228729078,0.5245428202554162
174,0.5411468908516257,0.5411662882270576
175,0.5680932420327659,0.5681659598418289
176,0.6104756040066303,0.6105770130007684
177,0.6748860808157227,0.6749868867161669
178,0.7650734017537117,0.7651689350024141
179,0.8670982474027424,0.8672226249328737
180,0.928608519142624,0.9285869402691549
181,0.8886989523435253,0.8886671776874786
182,0.7662544362778911,0.7663005041878408
183,0.6376141803049888,0.63758286267374
184,0.5452948957504992,0.5453377417873058
185,0.48987768608346455,0.48982702056770266
186,0.45791360385606134,0.45793333379851087
187,0.436694212035737,0.43674215037476066
188,0.4172203782464262,0.4172432170712554
189,0.39307128722909657,0.3930457308733312
190,0.35874382014487394,0.3587003654105867
191,0.3088517291998819,0.3087966735473332
192,0.23970811415537152,0.2396587340770031
193,0.1564011388660088,0.15639763780104787
194,0.08592603891602402,0.08597784074114068
195,0.07512202370914776,0.07514660040230825
196,0.14272539602341205,0.1427027765525899
197,0.24833575494136687,0.24829074747591084
198,0.34210328357111747,0.3421205842171662
199,0.4049957291119814,0.4049676087369545
200,0.4404660837597426,0.44051085790877326
201,0.4578376266674133,0.45781175906509464
202,0.4647345186008164,0.4646885309482152
203,0.46566023969915876,0.4656664344993865
204,0.46260718796464867,0.462648860474323
205,0.4558264705517016,0.45586097061125497
206,0.44421612287190826,0.444229464513917
207,0.4252642537786433,0.42526195339110007
208,0.394609163837129,0.39460633273613815
209,0.3454790037324346,0.3454998436997935
210,0.2693065051089294,0.26937116800414884
211,0.16249304172616033,0.1625588660124791
212,0.049529141807231385,0.049489666145532074
213,0.006735736949210143,0.006677093491887387
214,0.09265925603397766,0.0926519705212534
215,0.24724321082741915,0.2473569633979651
216,0.3818662887454083,0.3818538008563673
217,0.46931238405852876,0.4693311175075475
218,0.5205519250261988,0.5205032503741281
219,0.5529643411202859,0.5530346973770164
220,0.579972042167391,0.5800807506217278
221,0.6105737165171492,0.6104904080615496
222,0.6507988151109987,0.6507368395318611
223,0.7038435978582419,0.7038144950193054
224,0.7670361398234875,0.7670095383364874
225,0.8255903310897802,0.8255516429864034
226,0.8515933510326399,0.851560108642979
227,0.8241090567564745,0.824145241486919
228,0.7552295185317319,0.7552341753436582
229,0.6787475745078759,0.678701527169121
230,0.619090408518964,0.6191061440293593
231,0.5827212468790522,0.5827149838275849
232,0.5665455575249168,0.5665212592131745
233,0.5659292074852375,0.5658605849872921
234,0.5781525491838899,0.5780180720057291
235,0.6030859492606048,0.6029525313903242
236,0.6426429796922658,0.6425661127321616
237,0.6989732901571168,0.6989444168510622
238,0.7696562379091416,0.7696261637531749
239,0.8384909651125299,0.8383974971108956
240,0.8710300742579378,0.8708501354389073
241,0.8389822913871272,0.838880897747707
242,0.7571721627186025,0.757109747606847
243,0.6682918306679065,0.6682200103170366
244,0.6007604701155072,0.6007926221325539
245,0.5599107751379595,0.5599109175997828
246,0.5403020544961544,0.5403072811959893
247,0.5354478965977955,0.5354276005517631
248,0.5413621060395021,0.5412800833166429
249,0.5570289232853708,0.5569528711058507
250,0.5840613643670861,0.5840516329835079
251,0.6262264175657204,0.6262842265623693
252,0.688110939273984,0.6882037219362849
253,0.7701809269872909,0.7702718591727272
254,0.8561840956143817,0.8562311719279568
255,0.9015077957014184,0.9014097367328029
256,0.863194316492536,0.8631619813190529
257,0.7600343581301922,0.7600481983725241
258,0.6510276198588748,0.6509791600664112
259,0.5711021572527091,0.5711580781737378
260,0.5230614067031508,0.5230453188358744
261,0.4973302716725154,0.4973576402787153
262,0.48419432190571166,0.484227276765135
263,0.4770519128884,0.47703151811484723
264,0.47201285858906533,0.4719732870315744
265,0.46674808188427613,0.46673042561966976
266,0.4594992764051214,0.45950003875749446
267,0.4483267456722346,0.4483323222917286
268,0.4304359563033308,0.43044312886770864
269,0.4014196382604725,0.40143969877436525
270,0.3544562955311383,0.3545149747309989
271,0.2804594048068039,0.28058039212189056
272,0.17370601808743422,0.1738385309199615
273,0.05407078339380079,0.05405123375048504
274,-0.002732947777178356,-0.0028301404175619105
275,0.07510486645542952,0.07507040058338321
276,0.2344974295108005,0.23472582096840638
277,0.3779570980409047,0.3779272909402026
278,0.4721084716552886,0.47212725398028094
279,0.527368933631523,0.5273188784109909
280,0.5621497000264992,0.5622666143259821
281,0.5907639667530828,0.5910276509146197
282,0.6226040903473742,0.6225679531164976
283,0.6634940670006375,0.6634384219096766
284,0.7156414866978345,0.71561034132339
285,0.7745934162564299,0.7745639197301946
286,0.8243776650498922,0.8243459110706298
287,0.8399989990086115,0.8399913595493553
288,0.8076286987067648,0.8076646925856514
289,0.7424450302369505,0.7424214283547363
290,0.674087926993913,0.6740365217491858
291,0.6222368765350476,0.6222352794651055
292,0.5917774529542377,0.5917509827623582
293,0.5801287569842373,0.5800767187676182
294,0.5837068786220994,0.5835950932004281
295,0.6006742218797014,0.6005005009959803
296,0.6313156443909527,0.6311458917115402
297,0.6769784860720446,0.6768522825690346
298,0.737026900135771,0.7369226236938009
