t,y_true,y_pred
0,0.049784625140461614,0.07904218975901287
1,0.0013709587927728992,0.015248768160428037
2,0.08551390094729337,0.08488206142902147
3,0.24344961991167963,0.22508181141853942
4,0.38222630966067217,0.3734996479069917
5,0.4725265917504155,0.45084776416788247
6,0.5254704667970491,0.5155518549023456
7,0.5590131121277306,0.5482475990625365
8,0.5869839101847718,0.58643394601737
9,0.6185297705216263,0.6292470970569876
10,0.6595045486066801,0.668067872969214
11,0.7124291228061441,0.7238502953005436
12,0.7733297755750043,0.7972297585414274
13,0.8262625720939465,0.8592530713441746
14,0.8448065102262083,0.8594817697204858
15,0.8129256507793877,0.8215675821608416
16,0.7455455953190475,0.7394130878035619
17,0.6740882254758579,0.6727350809300803
18,0.619645533021966,0.6410187820466753
19,0.5873574476576816,0.5671365186785432
20,0.5743202331823668,0.5653135967786755
21,0.5765575287883622,0.5673201545465433
22,0.5919602246201752,0.5901369900926217
23,0.6207530718558334,0.6139295910456167
24,0.6646381649989985,0.6428271767970679
25,0.7241952806024619,0.726354167788758
26,0.7928732959546377,0.8103408031600672
27,0.8487768697068452,0.8603787682277687
28,0.8586512679738343,0.8701170144148612
29,0.8089853674938885,0.8074352181103186
30,0.7262507099734785,0.718372396230276
31,0.6479865793968748,0.6474641356392458
32,0.5929545232761432,0.5864025053152327
33,0.5621240996885848,0.5627901615740197
34,0.5500118535052242,0.5532314134284126
35,0.5516034899111499,0.552763321044832
36,0.5645506735150716,0.5674763907132889
37,0.5892945424988606,0.587619785872149
38,0.6285239148196562,0.6338457459015605
39,0.685746810653283,0.6882798959995396
40,0.7608958300559526,0.7560238148178924
41,0.8399967312273053,0.8488048346542867
42,0.8856284861681307,0.9094547659091456
43,0.8591359561748155,0.8545599749926395
44,0.7706553077322097,0.7691325048252864
45,0.670067457427751,0.664601504878445
46,0.5926642208309174,0.5908510308407137
47,0.5450419661368033,0.5378497566109277
48,0.5202996995447441,0.5314921303148414
49,0.5101137955441366,0.5149677972805996
50,0.5088505730341601,0.515832252821484
51,0.5138612891901336,0.5208952372618925
52,0.5248670231162743,0.5262019023267108
53,0.5435472711594904,0.5406564890413366
54,0.573556408264962,0.5766002719378931
55,0.6207018299388065,0.6246260095573141
56,0.6920342870380566,0.6717927432617898
57,0.7897001167366506,0.7686485104905891
58,0.8921289105091229,0.8833320991469474
59,0.9358431801792508,0.9499480651503355
60,0.8683030070890754,0.8686371796046722
61,0.7325810258974721,0.7388100751667941
62,0.6068832405709726,0.612852266305368
63,0.5221520273667838,0.5197703418534168
64,0.472386228423431,0.477676850235069
65,0.4427292850745761,0.4511366842937874
66,0.4207971649446048,0.42242304718706336
67,0.39798148313030673,0.39780619023909497
68,0.36792460415080097,0.36755771741360754
69,0.32514490301183424,0.32725634476836846
70,0.26535735741060645,0.2674824028334357
71,0.18974301154736006,0.18147514638144385
72,0.11515759646478332,0.10892177073567978
73,0.08015009884374612,0.07674711706534701
74,0.11684448364927792,0.11851158976494763
75,0.2072108644396661,0.21060651629480148
76,0.3028727445456003,0.30329736467044094
77,0.37398924920171656,0.37792490963128683
78,0.4166409515045492,0.4235663325867317
79,0.437859342335975,0.4325421095473498
80,0.4452168251604544,0.44513018486695366
81,0.4434951454846053,0.43798752634014065
82,0.4345229653758102,0.43370228898493496
83,0.4176795524001716,0.41517759412393496
84,0.3901696748754098,0.38775607056181044
85,0.34707807037639843,0.3493924921195215
86,0.28216245406801854,0.27928557831434014
87,0.1926052005812328,0.20375551560103577
88,0.09392404488675633,0.10127622635010493
89,0.03835300936074954,0.053738515804934
90,0.0817554920778915,0.08562920803619946
91,0.20190863697327596,0.1956789866281009
92,0.32591912154359187,0.3250427047334866
93,0.41448211719137584,0.4108195204582848
94,0.4674614441900455,0.46197234553227096
95,0.4976932749010643,0.49638121149199643
96,0.5172239848945371,0.5078611450823258
97,0.5345311334151761,0.5331911896613076
98,0.5556134885745754,0.556177054752009
99,0.5856603415964652,0.5886213618908624
100,0.6301473729861745,0.6293248501258574
101,0.6942806311666274,0.7041282410443398
102,0.7780038338183801,0.772133867499411
103,0.8628970598303735,0.8670934230535869
104,0.9022091377094814,0.9083521444978934
105,0.856220051589885,0.8508411818287948
106,0.7498510101213886,0.7453304147179416
107,0.6422927872806725,0.632086201885354
108,0.5652122697565364,0.5678057543494096
109,0.5194767088885345,0.5198011604386985
110,0.49511265329935544,0.4991991556870069
111,0.4825871172179869,0.4794166518992449
112,0.4755361209790601,0.47400766384888804
113,0.47020378192829176,0.47335550323303266
114,0.4642710759111871,0.46421778685179516
115,0.45586793415770593,0.45752406383794797
116,0.44280458322186117,0.44459796302714066
117,0.421854305914315,0.4262054964472548
118,0.3879531483156936,0.39932072296853993
119,0.3335261878894122,0.3474191444157356
120,0.24963988275240467,0.26937582956469563
121,0.13544876373336506,0.1495067136017342
122,0.02645630184989338,0.049595642851497417
123,0.009429428151892086,0.026051809173481884
124,0.12271572112322254,0.11686403344047268
125,0.2831441096790432,0.27272381624430403
126,0.41040343515118594,0.3789171419109863
127,0.48974134622954946,0.4690989268002468
128,0.5362965890604162,0.5183282678455052
129,0.5674590787849646,0.5647735007880769
130,0.5957867841455705,0.6011060683181592
131,0.6294678114759542,0.6435145095957382
132,0.673544664658139,0.6992204472828604
133,0.7291579704409773,0.7445541316656972
134,0.789511087898803,0.8164080255422387
135,0.8350702784017674,0.8553921268114059
136,0.8398552931265809,0.8535140138681264
137,0.7957732363354452,0.8041826257378832
138,0.7249332681402952,0.7195063017446082
139,0.6574901291918427,0.6583018065565877
140,0.6095984452123189,0.6066166941853319
141,0.5833280961086302,0.5616214409243723
142,0.5750764914694941,0.5640968923804871
143,0.5813113111082914,0.5744603223142646
144,0.6006294753282904,0.594350957011857
145,0.6337904759250884,0.6247967277338053
146,0.682437691704168,0.6762509510234764
147,0.7456273793609406,0.74715664842431
148,0.812712022161928,0.8200487766286447
149,0.8568667144603872,0.862290459543772
150,0.8474780652220197,0.8512178577097019
151,0.7839626369089521,0.7886383534521623
152,0.7002353838314307,0.6969898905786743
153,0.6290778733206164,0.6270896722529943
154,0.5825077362265021,0.5845808112294537
155,0.558514197016586,0.555351154953106
156,0.5514550199461066,0.5421205138857966
157,0.5571762357264846,0.5584481438591873
158,0.5743196042631226,0.574185010088715
