t,y_true,y_pred
0,0.049784625140461614,0.04927545324483429
1,0.0013709587927728992,-0.0010130637443293011
2,0.08551390094729337,0.09122578428141015
3,0.24344961991167963,0.24175135910826384
4,0.38222630966067217,0.38172810755693876
5,0.4725265917504155,0.4744766801676228
6,0.5254704667970491,0.5239173731694242
7,0.5590131121277306,0.5592242884577838
8,0.5869839101847718,0.5881114592953036
9,0.6185297705216263,0.6193918578139668
10,0.6595045486066801,0.6603431006854334
11,0.7124291228061441,0.7136558930786006
12,0.7733297755750043,0.7754405603508814
13,0.8262625720939465,0.8294019699924307
14,0.8448065102262083,0.8474009627440613
15,0.8129256507793877,0.8130202198270482
16,0.7455455953190475,0.744374132506858
17,0.6740882254758579,0.6735364237827756
18,0.619645533021966,0.6204342570268104
19,0.5873574476576816,0.5886747514627317
20,0.5743202331823668,0.5750027287952779
21,0.5765575287883622,0.5766777891234613
22,0.5919602246201752,0.5920178558259082
23,0.6207530718558334,0.6209485643658752
24,0.6646381649989985,0.6650325615615196
25,0.7241952806024619,0.7250559374902252
26,0.7928732959546377,0.7948637990956819
27,0.8487768697068452,0.8520609266196111
28,0.8586512679738343,0.8608466941589317
29,0.8089853674938885,0.8081797675878668
30,0.7262507099734785,0.7247825910110244
31,0.6479865793968748,0.6475240784770829
32,0.5929545232761432,0.5939665058390562
33,0.5621240996885848,0.5632673833198072
34,0.5500118535052242,0.5502120636034964
35,0.5516034899111499,0.5513378729306702
36,0.5645506735150716,0.5643346806829781
37,0.5892945424988606,0.5891706151318998
38,0.6285239148196562,0.6283831735819141
39,0.685746810653283,0.6856366605997337
40,0.7608958300559526,0.7614121144081998
41,0.8399967312273053,0.8423263547899027
42,0.8856284861681307,0.8890182119818362
43,0.8591359561748155,0.859316859026349
44,0.7706553077322097,0.768690771333543
45,0.670067457427751,0.6688399027362182
46,0.5926642208309174,0.5928490152446524
47,0.5450419661368033,0.5462899769573815
48,0.5202996995447441,0.5205945485192025
49,0.5101137955441366,0.5095441136254486
50,0.5088505730341601,0.5083247004390956
