t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.049781857159852845,0.0017202711053205396,0.5823474567209472
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0013721831798458504,0.13864971576185725,0.8733153374989442
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08551582089367869,0.3862373619063455,0.9330602389525964
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24345111999208913,0.533673241402888,0.8064686845863003
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3822228688160226,0.570979641245051,0.6657864901018739
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.47252591910721453,0.5697505882397134,0.559429009525154
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5254716576424897,0.5674272421759085,0.4794147094422676
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5590145213496064,0.5751572362471028,0.41738340037995747
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5869845716590048,0.5955862328657504,0.3712311588256785
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6185330722665389,0.6296633874276967,0.34363205603933356
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6595041975174945,0.6774088577541408,0.34180132592644863
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7124258690652978,0.7342645680847942,0.37778168200838114
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.773326178307476,0.7834459281046625,0.4632662066121268
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8262605890051854,0.7924194199296076,0.5901086070059987
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8448054176583116,0.736398575698328,0.7075708442227981
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8129243632634277,0.6403043723014542,0.7519386100572246
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7455471552446379,0.5601241788995037,0.716060956027575
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6740904762294871,0.5207647770418865,0.6409801805251303
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6196475268045286,0.5125071235474503,0.560091705241772
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5873590875978276,0.5202580901009792,0.48596322899008915
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5743212761298342,0.5360791279664322,0.4216261698990927
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5765599795843962,0.5584534123251205,0.36829351758752976
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5919644831924221,0.5893515057259617,0.3282158052008627
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6207580718401989,0.6320905380568659,0.3063809852095731
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6646437344064855,0.6888227762373433,0.31262142511789265
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7242014741338488,0.7548559558086729,0.36282704827534873
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7928812864910852,0.8081312272100655,0.4717825421164317
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8487862763637939,0.8061225391249784,0.6246590886137683
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8586569282195553,0.724587579122493,0.7496517322051082
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8089853110720839,0.6096929702764357,0.7754659541153879
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7262513495214294,0.5289050856241542,0.716032538146434
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6479863170267842,0.49679153050014035,0.6271338127583882
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5929548784856146,0.49405159946814337,0.5402795433258727
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5621238068279925,0.503546175048919,0.4633545774122529
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5500110282033541,0.5182012967113464,0.3968241910621689
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5516042194052453,0.5374342723116812,0.3405315258744271
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.564552523596476,0.5638276630441481,0.295427722347794
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5892963863418056,0.6015941918681368,0.26469759104666696
38,0.6285239148196562,0.6554159764369704,0.25589823954525,0.628526096666268,0.6554231419597304,0.25590025580903475
39,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6857489129508119,0.7270294950734102,0.2842941626081152
40,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.7608976391508653,0.8049188173576887,0.37347595459692473
41,0.8399967312273053,0.8477260017351198,0.536606908468567,0.8400019880748351,0.8477361397035835,0.5366350136953553
42,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.8856330542676308,0.7964414131207909,0.7231228056919076
43,0.8591359561748155,0.660246015814069,0.8172012901394026,0.8591375100055321,0.6602561615756231,0.8172144748794307
44,0.7706553077322096,0.536027733300199,0.7801445011942987,0.7706552746397245,0.5360294040096087,0.7801428151526432
45,0.670067457427751,0.4770468156442386,0.68221969778761,0.6700676413628764,0.47704966732625265,0.6822205305170072
46,0.5926642208309174,0.4643079636100038,0.581703792798953,0.5926639308063902,0.464308335028154,0.5817061102631678
47,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.5450417324626687,0.4694636636865726,0.4938956700306872
48,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.5202985372369004,0.4785145529930956,0.4183099949270831
49,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.5101127141156524,0.4876702773309202,0.3527481798113326
50,0.50885057303416,0.49743727883829536,0.29578011689919387,0.5088506481153029,0.49743752877960834,0.29578223162621087
51,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.5138607549534652,0.5098606869368186,0.24663994352599716
52,0.5248670231162743,0.5278743171794241,0.20522511815520628,0.5248657140788372,0.5278720001777963,0.20521616972428755
53,0.5435472711594904,0.5555800227742049,0.1726016310693747,0.5435465277478099,0.5555805598795355,0.1725964756931531
54,0.5735564082649619,0.5988454769351264,0.1525274775322631,0.5735565257273819,0.5988489007508311,0.1525312429327467
55,0.6207018299388064,0.6651382348514576,0.15493718317020588,0.6207015780046102,0.6651398276505519,0.1549461508754037
56,0.6920342870380565,0.7591843357087666,0.2026478099333509,0.6920312700157037,0.7591751072796714,0.20265131410290504
57,0.7897001167366506,0.8650293026126127,0.33595031308953766,0.7896950209835494,0.865013812696603,0.33593633817183804
58,0.8921289105091228,0.910891815365167,0.5791306529361797,0.8921308361289904,0.9109058356683167,0.5791218332124188
59,0.9358431801792508,0.7990301837535084,0.8295338162282924,0.9358403215842386,0.7990166867174121,0.8295267296175589
60,0.8683030070890754,0.5895749739397402,0.8960298970414269,0.8683035437333301,0.5895767268866379,0.8960285348057415
61,0.7325810258974721,0.4512069176095954,0.7954455228152946,0.7325786538011323,0.4512000676852197,0.795441918538046
62,0.6068832405709726,0.40876160861557165,0.6652980514421452,0.6068813815846291,0.40875493187139006,0.6652914969330668
63,0.5221520273667838,0.4070841121627782,0.5580536256163031,0.5221519017475441,0.40708502805531127,0.5580509391814608
64,0.472386228423431,0.41109788646493317,0.4727607422574785,0.4723869664461723,0.4110945308774375,0.4727560952653285
65,0.4427292850745761,0.4086902886756881,0.4028593660474124,0.44273080613992694,0.40869273846575543,0.40286382842055507
66,0.42079716494460473,0.39659720343972565,0.3454422109626171,0.4207977363323253,0.3965986107795224,0.34544091041565933
67,0.39798148313030673,0.37307773088061125,0.30066328152241106,0.397982295223027,0.373079730621813,0.30066679946281455
68,0.36792460415080097,0.33547565621342834,0.2717667134928132,0.3679253419308388,0.3354762272573207,0.2717733801260118
69,0.3251449030118342,0.2806032603663454,0.26693707689143326,0.32514583545631187,0.280605025608725,0.2669390467652882
70,0.2653573574106065,0.20887110716670337,0.3022692203912639,0.26535855777449063,0.2088741359073395,0.3022644332957847
71,0.18974301154736006,0.13564509173044276,0.40045008462173654,0.18974273401568165,0.13564341587762213,0.40044107624745434
72,0.11515759646478335,0.10585023154544271,0.5672735396362674,0.11515704402137587,0.10584893399294454,0.5672695502862121
73,0.08015009884374613,0.17145519609224125,0.7405244472170331,0.08014850808924814,0.1714457363822717,0.7405271980314267
74,0.11684448364927791,0.3070785537857358,0.8115336685534422,0.11684503290105205,0.3070762012098457,0.8115356159434549
75,0.20721086443966613,0.41902868958427253,0.7626737631602096,0.20720963923929064,0.41902833617729096,0.7626698078507634
76,0.3028727445456003,0.4684951875037226,0.6649225508647294,0.30287207693794627,0.4684919549811521,0.6649184574089907
77,0.37398924920171656,0.4773611292253265,0.5676386671233649,0.3739884841693637,0.47736407766211036,0.5676329667640888
78,0.41664095150454916,0.4709440312147445,0.4826054016957249,0.4166416207428144,0.4709454395035681,0.48260698335643504
79,0.437859342335975,0.46093239764730587,0.4091505584998874,0.437859155686221,0.46093297838654673,0.4091509339919803
80,0.4452168251604544,0.4500508286652209,0.3454686447439989,0.44521717946291156,0.4500511021499204,0.3454705375588629
81,0.4434951454846052,0.43720219650251335,0.29048736827539073,0.4434955331538132,0.4372014669188438,0.2904889636787737
82,0.4345229653758102,0.419712887429924,0.24391299800904648,0.4345220587384054,0.41970899483201746,0.24391237156784804
83,0.4176795524001716,0.39374554325188926,0.20657601557436572,0.41767847848198286,0.39374282544083855,0.20657371123330606
84,0.39016967487540977,0.35398932289868246,0.18163830728008334,0.3901696970308631,0.353991064369754,0.18163705496975532
85,0.34707807037639843,0.29376009570668704,0.17746359850465804,0.34707915453300014,0.29376454507518274,0.1774657473920186
86,0.28216245406801854,0.20828336135892073,0.21311004951547524,0.28216427508180375,0.2082886578927658,0.21311741733669742
87,0.19260520058123276,0.10847213637612885,0.3229369272583586,0.192605589545906,0.10847344829822449,0.3229448187514027
88,0.09392404488675632,0.05037362165971737,0.534387138283972,0.09392221960183016,0.050373667099570696,0.5343882591114896
89,0.038353009360749535,0.12553822559821676,0.778730519940477,0.03835308621628355,0.12554133700366943,0.7787244849203661
90,0.08175549207789151,0.31409134060568783,0.8810042765949166,0.08175656513885396,0.3140988535886979,0.8810034793697223
91,0.20190863697327593,0.4636469255648673,0.8095736617416174,0.20191183418517578,0.4636470145732743,0.8095837138000785
92,0.3259191215435918,0.5200284429458745,0.6852236736763835,0.3259212883221198,0.5200266144533165,0.6852392695941276
93,0.41448211719137584,0.526955308040246,0.5750607719087153,0.4144833058541227,0.5269486257750918,0.5750762202453658
94,0.4674614441900455,0.5222007142675057,0.485613029906471,0.4674594873695783,0.5221918469050031,0.4856157421024321
95,0.49769327490106424,0.520662978139297,0.41132139573769494,0.49769234633917697,0.5206535965011516,0.41132026222919693
96,0.5172239848945371,0.5264417805191017,0.34862920743398823,0.5172223513580202,0.5264420914020712,0.3486227892526156
97,0.5345311334151762,0.5409682375995503,0.29636955052443104,0.5345315442061109,0.5409733241309889,0.2963674007550051
98,0.5556134885745754,0.566321846896464,0.25528888943629924,0.5556135316963979,0.5663237629172211,0.25528927702682747
99,0.5856603415964652,0.6062336178612678,0.22890017278903585,0.585660900338624,0.6062358573068324,0.2289005365279613
100,0.6301473729861745,0.6654516397322818,0.2260780196726721,0.6301488400947066,0.6654553619819285,0.22607865298039398
101,0.6942806311666274,0.7453831888152813,0.2653663880999383,0.6942805299723419,0.7453805208894749,0.2653615243904451
102,0.7780038338183801,0.8304303024630884,0.37553519278925945,0.7780018872093237,0.8304235609807522,0.37551832838354104
103,0.8628970598303735,0.8668326900543379,0.5686534553170186,0.8628988370001303,0.866843884704245,0.5686500656524276
104,0.9022091377094813,0.7872841543062526,0.7703061808890443,0.9022086383454071,0.7872833180478265,0.7703034371701103
105,0.856220051589885,0.6257736770070085,0.8439849077951009,0.8562198947186261,0.6257800554384395,0.8439929682218584
106,0.7498510101213886,0.5015917381067003,0.7782963388236215,0.7498513144318987,0.5015938985280649,0.7782923419498079
107,0.6422927872806725,0.4529148880372149,0.6671847601313303,0.6422923957994314,0.4529126085915894,0.6671854171709745
108,0.5652122697565364,0.44651818943461286,0.5640703553391846,0.5652128094928118,0.44651911122411825,0.5640677826414823
109,0.5194767088885344,0.45246368119397495,0.47691412322454135,0.5194767305471635,0.4524600045974705,0.4769091342724637
110,0.4951126532993554,0.45836793408871535,0.4025604584655101,0.49511211012347145,0.4583650595711057,0.4025654083913316
111,0.4825871172179869,0.461163536901513,0.33817460269461014,0.4825866465844806,0.46116234368546616,0.3381794389510993
112,0.4755361209790602,0.460767057877425,0.2820698675471738,0.47553624905400493,0.4607670335155705,0.28207364101952315
113,0.4702037819282917,0.45738908404857337,0.2331439746197147,0.47020274521352895,0.4573849385864681,0.23314270836357728
114,0.4642710759111871,0.4506360686292744,0.19061529291484403,0.46426908752615553,0.45062961160794124,0.1906089739281616
115,0.45586793415770593,0.4391675508358661,0.15403174243158935,0.4558662444139543,0.4391627586889493,0.15402649298197693
116,0.44280458322186117,0.42033709927449414,0.12352896604788535,0.4428031997232549,0.4203328791543057,0.12352724913704788
117,0.42185430591431494,0.3895999144688846,0.10058464708177353,0.4218520092989113,0.389591154667554,0.10058282700547685
118,0.38795314831569355,0.339788503387332,0.0900174228050922,0.3879489186618792,0.33977174624133305,0.09001239697416108
119,0.33352618788941213,0.26142491071873397,0.10492346061835581,0.33352177336182665,0.26140761923878914,0.1049193034544182
120,0.24963988275240467,0.14938670070954435,0.1764523790129538,0.2496416659375577,0.14939188513352486,0.1764503528947612
121,0.13544876373336506,0.031063656019154395,0.3586753270778924,0.1354504799172241,0.031068560637742777,0.3586602221803679
122,0.026456301849893393,0.014468075770715128,0.6658098453594474,0.026458753971254623,0.014465632609399152,0.6658155440634907
123,0.009429428151892072,0.20062630698496292,0.9166156094030957,0.009428439836210879,0.20060612214765453,0.9166278538631611
124,0.12271572112322254,0.4381018923190306,0.9113334704254876,0.12271240948454504,0.43812229356923255,0.9113071529583315
125,0.28314410967904324,0.5515837739056672,0.7686128118998368,0.2831403463812184,0.5515880131955033,0.7685894886874642
126,0.41040343515118594,0.5731666811588545,0.6358525743677013,0.41040236943880903,0.5731622150710424,0.635836483834807
127,0.4897413462295494,0.569518691957224,0.5374050201940088,0.48973761156114387,0.5695431708073964,0.5373658132128639
128,0.5362965890604162,0.5692743725620398,0.46269053848574987,0.5363026226934305,0.5692911597478838,0.4626977524251158
129,0.5674590787849647,0.5802518593894284,0.4049777289822461,0.5674583438856475,0.5802530880923696,0.4049820310242889
130,0.5957867841455704,0.6042450292038501,0.36355431880310213,0.5957889828992167,0.6042432371042501,0.3635599511435451
131,0.6294678114759542,0.64200667272664,0.34223836105934713,0.6294704799850781,0.6420054397312218,0.3422465339490853
132,0.6735446646581389,0.6927558060074863,0.3495799895531961,0.6735432525171416,0.6927503948587477,0.3495803943872179
133,0.7291579704409772,0.7493266161621279,0.3982877810752072,0.7291542126601217,0.7493170616868384,0.39828176968147044
