t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.04978209742328529,0.0017234696860404866,0.5823134826739542
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0013688455550760394,0.1386223368897173,0.8733199130728098
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08551970895297381,0.3862785859045616,0.9331060442640585
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24344321473176134,0.5336628284440101,0.8064614864923642
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.38222220268084095,0.5709915430971277,0.665799561158302
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.472526474382965,0.5697782403447655,0.5594036064241663
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5254775921031929,0.5674296103733764,0.47941532063091896
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5590117747070954,0.5751508916206504,0.4173862681557252
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5869887714339947,0.5956020179344776,0.3712356268543096
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.618534549277584,0.6296692529509836,0.34362390112358415
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6595045797533993,0.6774084532064102,0.3417761914927179
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7124286749298381,0.73427814956105,0.3777464559247284
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7733314104255068,0.783477635370062,0.46323724381749776
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.826263894793272,0.7924422518967994,0.5901094460260013
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8448029886501083,0.7363933610176515,0.707581624767498
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.812921704251973,0.6403068625816751,0.7519242223784309
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7455418120515884,0.5601161705980865,0.7160698038605303
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6740909830898896,0.5207697200438428,0.641024605844733
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6196487353853557,0.5125103338065432,0.5601233968002842
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5873574201835643,0.5202447799401696,0.4859803601718726
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5743200741155406,0.536067526539024,0.42162674321752475
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5765597297827006,0.5584472860185027,0.36829366031821875
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5919658424613027,0.5893497532411317,0.3282165858642945
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6207614155238882,0.6320951303891265,0.30636913519499
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6646485829287678,0.6888373266603582,0.3125904459083112
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7242066028780962,0.7548840529806577,0.362783969815962
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7928831555349446,0.8081590871899659,0.4717450644279432
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8487823204778128,0.8061217296585053,0.6246551885051179
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8586495034347302,0.7245606695423078,0.7496493203571091
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8089839044541748,0.60968731054513,0.7754507876830022
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7262479734898941,0.5288887228998375,0.7160499482089155
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6479908510492778,0.49680243546370473,0.62716610272826
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5929550996966747,0.49404900483947795,0.5402929431081898
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5621227069579533,0.5035341611911057,0.46335897345125443
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5500106525287948,0.5181946246505416,0.3968149284091794
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5516041594317009,0.5374295138766324,0.3405321862938788
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5645533618855454,0.5638236920816234,0.29543477851039884
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5892983327304419,0.6015924057541,0.26469632602832466
38,0.6285239148196562,0.6554159764369704,0.25589823954525,0.628528796375573,0.6554246975817459,0.2558850035207493
39,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6857527391374796,0.7270418065940872,0.2842722937680297
40,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.7609012503377476,0.8049425695692715,0.3734575286453341
41,0.8399967312273053,0.8477260017351198,0.536606908468567,0.8400012133750032,0.8477438442165232,0.5366278422306601
42,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.8856299139212548,0.7964274424621192,0.7231437016332511
43,0.8591359561748155,0.660246015814069,0.8172012901394026,0.8591360180456198,0.6602470248137577,0.8171966125569873
44,0.7706553077322096,0.536027733300199,0.7801445011942987,0.7706535827605377,0.5360170247589551,0.7801320744762993
45,0.670067457427751,0.4770468156442386,0.68221969778761,0.6700692524142382,0.47705248698069064,0.6822359235963574
46,0.5926642208309174,0.4643079636100038,0.581703792798953,0.5926660925043528,0.46431674633948994,0.581698732835737
47,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.5450397401067462,0.4694552879318611,0.49390200098893305
48,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.5202986804093078,0.4785128433466157,0.41829922449849355
49,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.5101122662070695,0.48766951171690337,0.3527393249756921
50,0.50885057303416,0.49743727883829536,0.29578011689919387,0.5088497997461748,0.4974331736864812,0.29579391743401595
51,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.5138604080053535,0.5098582155613113,0.2466561510248633
52,0.5248670231162743,0.5278743171794241,0.20522511815520628,0.5248656588160177,0.5278708446376065,0.20522368357371287
53,0.5435472711594904,0.5555800227742049,0.1726016310693747,0.5435459315311795,0.5555754819135643,0.17258954894553447
54,0.5735564082649619,0.5988454769351264,0.1525274775322631,0.5735558531247633,0.5988406585693309,0.1525155547703973
55,0.6207018299388064,0.6651382348514576,0.15493718317020588,0.6207025934072188,0.6651367838502065,0.15493914402562964
56,0.6920342870380565,0.7591843357087666,0.2026478099333509,0.6920352569631577,0.7591872643536853,0.20266632837011989
57,0.7897001167366506,0.8650293026126127,0.33595031308953766,0.7896975706351457,0.86502617256419,0.33595512852497794
58,0.8921289105091228,0.910891815365167,0.5791306529361797,0.8921266783069473,0.9108784054676957,0.5791195213009288
59,0.9358431801792508,0.7990301837535084,0.8295338162282924,0.9358431273206743,0.7990226651515712,0.8295391141172267
60,0.8683030070890754,0.5895749739397402,0.8960298970414269,0.8683075155509962,0.589595746735883,0.8960587476711109
61,0.7325810258974721,0.4512069176095954,0.7954455228152946,0.7325794882487472,0.45120407156813774,0.7954553503321017
62,0.6068832405709726,0.40876160861557165,0.6652980514421452,0.6068852739460511,0.4087697161882893,0.6652810677959919
63,0.5221520273667838,0.4070841121627782,0.5580536256163031,0.5221456830797008,0.40706805916762123,0.5580330551985158
64,0.472386228423431,0.41109788646493317,0.4727607422574785,0.4723900063504183,0.4111048227185066,0.47278524114422216
65,0.4427292850745761,0.4086902886756881,0.4028593660474124,0.4427310097404026,0.40870146016806524,0.40284815369896104
66,0.42079716494460473,0.39659720343972565,0.3454422109626171,0.4207966689115187,0.39660036664765247,0.3454356445413593
67,0.39798148313030673,0.37307773088061125,0.30066328152241106,0.3979813618566972,0.37307665251345556,0.30067428989627215
68,0.36792460415080097,0.33547565621342834,0.2717667134928132,0.3679254272173328,0.33547993295460315,0.27177657566991664
69,0.3251449030118342,0.2806032603663454,0.26693707689143326,0.32514701899902887,0.28061397287860784,0.2669415989669743
70,0.2653573574106065,0.20887110716670337,0.3022692203912639,0.26535982602331165,0.20888098227098315,0.30227495224970297
71,0.18974301154736006,0.13564509173044276,0.40045008462173654,0.18974568183437915,0.13565431389069402,0.4004508871316331
72,0.11515759646478335,0.10585023154544271,0.5672735396362674,0.1151610597636965,0.10586248104837334,0.5672629747288523
73,0.08015009884374613,0.17145519609224125,0.7405244472170331,0.08015105024259764,0.17145478216264387,0.7405231880141978
74,0.11684448364927791,0.3070785537857358,0.8115336685534422,0.11684333224201192,0.30707456867336735,0.8115355365585862
75,0.20721086443966613,0.41902868958427253,0.7626737631602096,0.20721193724630782,0.41903692312301877,0.7626824929910692
76,0.3028727445456003,0.4684951875037226,0.6649225508647294,0.30287199730939274,0.46849437802864774,0.6649215509260009
77,0.37398924920171656,0.4773611292253265,0.5676386671233649,0.3739897242993384,0.47736220843469196,0.5676445064536625
78,0.41664095150454916,0.4709440312147445,0.4826054016957249,0.416640041358185,0.4709388477411339,0.48260397690872076
79,0.437859342335975,0.46093239764730587,0.4091505584998874,0.4378586694970402,0.4609321031289218,0.40914942018918016
80,0.4452168251604544,0.4500508286652209,0.3454686447439989,0.4452156466677074,0.4500475925726412,0.3454616528011686
81,0.4434951454846052,0.43720219650251335,0.29048736827539073,0.4434954940816993,0.4372048967762675,0.2904821217054181
