t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.04978201323998667,0.0016643754597458482,0.5827922356051508
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0013936415633732935,0.1388406207797139,0.8728102103155102
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08551177391641533,0.3862532769338506,0.9337740111435266
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.243419843505153,0.5333663717657893,0.8060314679354912
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.38223978966360483,0.5711301199583948,0.6657076785932635
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4725253718129053,0.5697425665353947,0.559617750913103
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5254609911747836,0.5673456261020744,0.47929887161479723
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5590064890795697,0.5751241778716062,0.41750944603093054
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5869912397472646,0.5956343450697863,0.37126170276033826
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6185392559004674,0.6297100951555917,0.3435861283543298
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.659512346832781,0.6774590733161697,0.3417517283261361
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7124393652514573,0.7343659002601611,0.3777506310725065
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7733452410228269,0.7836129269382529,0.46331441317087796
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.826271483005167,0.792508307811868,0.5902476014305124
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8448035268629439,0.7363411657169914,0.7076071617817025
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8129248661830873,0.6402641510390198,0.751906671817258
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7455459797146298,0.5601180503914215,0.7160163175066943
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6740826005884566,0.5207182552210247,0.6408949182094223
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6196405259180265,0.5124670486919217,0.5600875508654458
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5873630605583785,0.5202812127370529,0.4859797838588072
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5743321142009696,0.5361323602600329,0.4215984019837322
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5765673897141702,0.5584954882271718,0.36824019987896417
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5919662005907887,0.5893682754220824,0.32815522278090975
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6207565600618059,0.6320856366519992,0.3062963942045435
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6646422540720458,0.6888262789145247,0.312480094383621
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7242059526667858,0.7549367214248461,0.3626456763049477
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7928914805129762,0.8082956319694345,0.4717028047543379
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8487821039185137,0.8061492980533539,0.6247040684113578
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8586449760041934,0.7244868248150758,0.7495846591313224
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8089843353907155,0.6096600505086981,0.7754456714017515
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7262506717228672,0.5289076696897428,0.7160075293534431
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6479795609066435,0.4967434979226645,0.6270642673048237
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5929494721985547,0.494021204232886,0.5403113045870387
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5621303863834953,0.5035810041695997,0.4633737880492279
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5500205985162884,0.5182427049200092,0.39679316838919426
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5516075778952247,0.5374517212784518,0.34049450537249737
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.564550348114176,0.5638135516963673,0.29540305410888545
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5892910839034033,0.6015458526915431,0.26466473125752843
38,0.6285239148196562,0.6554159764369704,0.25589823954525,0.628518564444757,0.6553510389245923,0.2558121702193805
39,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6857445544657069,0.7269958587988399,0.2841135776452342
40,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.7609067424345615,0.8050354201495192,0.3732993160823321
41,0.8399967312273053,0.8477260017351198,0.536606908468567,0.8400110756288872,0.8478814309199433,0.5367060131969097
42,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.8856167632951129,0.7963212027226326,0.7231468754506947
43,0.8591359561748155,0.660246015814069,0.8172012901394026,0.8591318420119846,0.6601918959525053,0.8171641187860772
44,0.7706553077322096,0.536027733300199,0.7801445011942987,0.7706593436613597,0.5360754424397038,0.7802025373977968
45,0.670067457427751,0.4770468156442386,0.68221969778761,0.67006564980351,0.477041447617483,0.6821418908462731
46,0.5926642208309174,0.4643079636100038,0.581703792798953,0.5926566947477652,0.464263652222371,0.5817155177861311
47,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.5450416429893316,0.4694752020520446,0.49394299722172186
48,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.5203057867780528,0.47854515560252175,0.41830025303920215
49,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.5101149336704649,0.487676593491954,0.35272171183720347
50,0.50885057303416,0.49743727883829536,0.29578011689919387,0.5088470079805449,0.4974232245365695,0.29578838856729156
51,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.5138562113424728,0.5098295921028323,0.24668137941468576
52,0.5248670231162743,0.5278743171794241,0.20522511815520628,0.5248611786875574,0.5278202181901714,0.20528175036181595
53,0.5435472711594904,0.5555800227742049,0.1726016310693747,0.54353947297111,0.5554960393150048,0.17266574620349506
54,0.5735564082649619,0.5988454769351264,0.1525274775322631,0.5735445367639189,0.59871470359874,0.15256848104393683
55,0.6207018299388064,0.6651382348514576,0.15493718317020588,0.6206847606341777,0.664952461193938,0.15488092615634313
56,0.6920342870380565,0.7591843357087666,0.2026478099333509,0.6920196697773895,0.7590286764631506,0.20239618574643614
57,0.7897001167366506,0.8650293026126127,0.33595031308953766,0.7897120436235344,0.8651569810275339,0.33567484537783776
58,0.8921289105091228,0.910891815365167,0.5791306529361797,0.8921427343439577,0.911027549936184,0.5794132269022316
59,0.9358431801792508,0.7990301837535084,0.8295338162282924,0.9358234876663298,0.7988457070964629,0.829331558676511
60,0.8683030070890754,0.5895749739397402,0.8960298970414269,0.8683017381488937,0.5895485772524672,0.8961503875476526
