t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.057037612139210145,0.01423138735177254,0.5649989144096244
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0007856024703269127,0.11703287865339007,0.8962397174722556
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08402988895204531,0.3817743165779479,0.9341842948057534
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.2407693394340817,0.5348244650364649,0.8158619946936553
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3792342388108396,0.5714079549390672,0.6799426433631698
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.46246292953168766,0.546510270624827,0.5909497247285844
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5278700241663853,0.5887721993699255,0.4766418851381886
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5639280061913953,0.5825805419813825,0.3872429291795836
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5830231914477133,0.5696676757713117,0.3669364889577529
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6113360133506973,0.6003544882488878,0.3565113803083071
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.652603735167286,0.6524125395034961,0.3564357458517893
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7069589643570751,0.7151632827330943,0.388224236718435
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7703662802036071,0.7752913312939373,0.4683065740841801
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.827050381645358,0.8003417422605796,0.5907274555525661
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8493240140280949,0.7578339048626681,0.7030067885769735
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8203022887209133,0.6722223735491166,0.7370491458823684
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7544006064875546,0.5980693065865719,0.6948119872349429
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6797182865601259,0.5480174746609237,0.6263978137759345
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6194293613317334,0.5236990772777634,0.5601464665082365
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5825350166336255,0.5137341576253132,0.49872885569601255
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5693781823086447,0.5228657791619788,0.43349753606296115
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5732974997223432,0.5472963633586101,0.37448582554979404
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5888197347845515,0.5776684471350695,0.33381823705749336
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6168471815757912,0.6173350798627517,0.3138809134661249
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6602550414412248,0.6720689701277891,0.3207276744831382
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7203330140555215,0.7408849319470825,0.3688730969394156
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7912427646350504,0.8052545098052644,0.47403769214128566
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8509416886680927,0.8196345499469793,0.6242696382009356
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8639979191707166,0.7481701594315329,0.7444469013368413
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8169001054582938,0.6432305051104166,0.7579572369741401
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7353756397386335,0.5664594238004685,0.6937966588025096
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6525193978451838,0.5194448890921706,0.61448005526172
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5912317452967164,0.5004635314354307,0.5441181206921475
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5563657180462293,0.4914214538000792,0.47831796638713886
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5458895153449786,0.504626797742354,0.4056088537320883
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5493892865925155,0.527973529839759,0.3432638096909557
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5618442609421599,0.5527459783793223,0.29968840917039996
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5854364576555049,0.5861352869198182,0.27222734729604237
38,0.6285239148196562,0.6554159764369704,0.25589823954525,0.6238915623702692,0.6363211506847808,0.26485812024187716
39,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6810661479374482,0.7076215507979988,0.29170384272142424
40,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.7575520726515466,0.7926748011934954,0.3763723682659583
41,0.8399967312273053,0.8477260017351198,0.536606908468567,0.840161809502465,0.852856385867268,0.5356766363726877
42,0.8856284861681306,0.7964342889205551,0.7231018367799342,0.8896205708883609,0.8154905494845401,0.7225673516029619
43,0.8591359561748155,0.660246015814069,0.8172012901394026,0.864512467063224,0.6814921209212361,0.8085355093175224
44,0.7706553077322096,0.536027733300199,0.7801445011942987,0.7791951005815356,0.5716903441399701,0.7583902862526403
45,0.670067457427751,0.4770468156442386,0.68221969778761,0.6772955656791082,0.503579418799811,0.6639920521826309
46,0.5926642208309174,0.4643079636100038,0.581703792798953,0.5937533865176906,0.4774256650682549,0.5765239418603401
47,0.5450419661368033,0.4694635144852247,0.49390042621140323,0.5401115037847255,0.46294480783257264,0.5069863590312595
48,0.5202996995447441,0.47851726266315225,0.41830806378568813,0.5152269686080817,0.46156008328085996,0.43017090318100726
49,0.5101137955441366,0.4876726610966594,0.35274426368262823,0.5091264300803207,0.480385060085073,0.3517337415951758
50,0.50885057303416,0.49743727883829536,0.29578011689919387,0.508179882046559,0.49252521902396573,0.2941752828513471
51,0.5138612891901337,0.5098620057949382,0.24664389961421923,0.5116815468001958,0.5009841033226952,0.2501911878669911
