t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.04999562410945246,0.0016947648050020803,0.5834736019048408
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0010948048389621823,0.13919249428189784,0.8752868452889132
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08595514683683514,0.3860012363751215,0.932765112958252
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24221790582015723,0.5310588039892923,0.8102407024486366
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3821109795902585,0.5750732082115135,0.6672890684999053
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4723921541945242,0.5703236025897271,0.5599084933203173
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5254560819562439,0.5687640433233581,0.4795100779824444
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5591489606395144,0.5752535387552289,0.41835683032282867
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5867764139679283,0.5967095445748845,0.37222612719189674
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6182515369288779,0.6303996652505046,0.3442639336416399
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.659315694808295,0.6776384761017011,0.3419676290403214
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.712379495854256,0.7344013488337082,0.3775000482208294
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7734503911662445,0.7835602942786433,0.46270785835604145
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8264738854070064,0.7920160937298859,0.589738157218605
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.844870936074841,0.7361152411131884,0.708039979414553
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8127911996980515,0.6413228200802461,0.7529893126730579
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7456066702689299,0.5609500800457914,0.7163280363672317
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.674510005978104,0.5214913263037144,0.6410140546713855
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6199876854509685,0.5140546748047705,0.5607709352814664
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5873404643355236,0.5219516091094323,0.48639753257178076
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.5741032487404907,0.5366154839343258,0.42167113964432634
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5763849914577819,0.5587780816046402,0.3685017624610678
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5918316573585938,0.5899947854146319,0.32858653806215515
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6206305940034584,0.6327205241277358,0.30667458030584105
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.6645548897254256,0.6892253333125549,0.3125852168850467
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7242321303549693,0.755162123359586,0.36232349283086174
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7930832304211988,0.8082410538483251,0.47100038834292934
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.849027870498126,0.8052443765394224,0.6241578353050811
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.858641477986877,0.7241504071922553,0.7502162049007519
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8087492605306308,0.610668174495629,0.7764326791996861
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7263496265534695,0.5292035234214323,0.715856690166831
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6484287451593975,0.49716023183120805,0.6270573863627426
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.5932101898068833,0.4956278852405296,0.540956856778362
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5619915233298367,0.5049471098575173,0.4634660656302044
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5497956526219905,0.5184201069546148,0.3967536632096582
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5514986782079485,0.537923362081306,0.34079116239847196
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5644714141128724,0.5646725169749471,0.2958664123883845
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5891902808980998,0.602211871515359,0.2650851304376509
38,0.6285239148196562,0.6554159764369704,0.25589823954525,0.6284262846548228,0.6555881808607404,0.2559985708627788
39,0.6857468106532829,0.7270259639365759,0.28428195718698923,0.6857332759072006,0.7270231886117813,0.2838938079424676
40,0.7608958300559525,0.8049200773211794,0.37345962161080876,0.76105213250878,0.8052338593628035,0.37261736451979177
41,0.8399967312273053,0.8477260017351198,0.536606908468567,0.840289261365881,0.8475936099385408,0.5357529573270263
