t,true_x,true_y,true_z,pred_x,pred_y,pred_z
0,0.049784625140461614,0.0017324103744385533,0.5823459713575887,0.05123588535201051,0.008135067821797515,0.5848267860608933
1,0.001370958792772936,0.13864347133826765,0.8733153517651842,0.0028980570948866635,0.146827374554801,0.8800198565309723
2,0.08551390094729339,0.38625348562497797,0.9330413668807251,0.08714834892063594,0.3932713267726644,0.9316519679153885
3,0.24344961991167963,0.5336758225036661,0.8064574914703442,0.24424147336871116,0.5369626981225171,0.8043428930353482
4,0.38222630966067217,0.5709803601319163,0.6657915652749657,0.3828622101360313,0.5737907702428275,0.6622266616702474
5,0.4725265917504155,0.5697542742045688,0.5594324330711136,0.4733653796841164,0.5734939733874209,0.5534682469386794
6,0.5254704667970491,0.5674058757431802,0.479424961652919,0.5263599054273114,0.5714379559683604,0.47333995976239024
7,0.5590131121277306,0.5751525278756203,0.41737632416251164,0.5598620924776507,0.5789472322979723,0.41195324212538387
8,0.5869839101847718,0.5955880637312543,0.37122804292216555,0.5878293201327434,0.5993414045728112,0.36613978036106576
9,0.6185297705216263,0.6296631854423904,0.3436236992824283,0.6194466943763779,0.6338627737955287,0.3386109204334439
10,0.6595045486066801,0.6774122665625057,0.34179844528136544,0.6605159031962287,0.6822940070684278,0.3369826595623746
11,0.712429122806144,0.7342723975118373,0.37778655473078665,0.7135027480651437,0.7397573220117057,0.3735240686522288
12,0.7733297755750043,0.7834559456651378,0.46327051990145246,0.7744395144391092,0.789393016767638,0.46025391571696433
13,0.8262625720939465,0.7924277265187528,0.5901112321328925,0.8273782610908447,0.798357891124545,0.5891906237272404
14,0.8448065102262082,0.7364056227899731,0.7075873030169861,0.8458333446063178,0.7414793275912874,0.7076038428285211
15,0.8129256507793877,0.6403190234805075,0.7519467251157137,0.8138468665852368,0.6448868462868065,0.750809110455595
16,0.7455455953190475,0.5601321016568791,0.7160635155295387,0.7463726995282984,0.5646836655242491,0.7152898965992613
17,0.6740882254758579,0.5207638406800388,0.6409717719984911,0.6747112736194154,0.5245479273944817,0.6417600288882874
18,0.6196455330219659,0.51249799349952,0.560084672431225,0.6201017695754181,0.5154525521506952,0.5619770826810371
19,0.5873574476576816,0.5202461325337582,0.48596682722783596,0.5878013351730385,0.5229374472380983,0.4884056807442082
20,0.5743202331823668,0.5360718854598011,0.4216332337258722,0.574813601372,0.5387137004070408,0.4240129765967383
21,0.5765575287883622,0.5584469982773111,0.36830031530052026,0.5770668439479689,0.5609234033554489,0.3701520567283724
22,0.5919602246201752,0.5893421839272104,0.3282205399194285,0.5924349600866172,0.5915119396554576,0.3294745192992694
23,0.6207530718558334,0.6320790973555849,0.30638058641198873,0.6211668801792058,0.633892798939891,0.30720986053785504
24,0.6646381649989985,0.6888114231972493,0.3126079847699632,0.665006647199923,0.6904027528488368,0.3130759918640549
25,0.7241952806024619,0.7548481066571706,0.3627960709182736,0.7245956623336898,0.7567306330092882,0.36287912766296326
26,0.7928732959546378,0.8081226677260974,0.47173579168867213,0.7934105353107541,0.811036022517071,0.472211390975007
27,0.8487768697068452,0.8061098994253502,0.6246131291202117,0.8493827945038481,0.8096194311615745,0.6272451335820433
28,0.8586512679738343,0.7245754016519504,0.749637110968445,0.8590223312343641,0.72686997248644,0.7532469103576774
29,0.8089853674938884,0.6096948129260307,0.7754613800955747,0.8090897158852675,0.6110893878293635,0.77721682401763
30,0.7262507099734785,0.5289016682732457,0.7160365934879469,0.7263685101247195,0.5308652639292126,0.7165757652215572
31,0.6479865793968748,0.496790262609083,0.627126029056944,0.6482109616151832,0.49940681705754963,0.6267552472984628
32,0.5929545232761431,0.49404414393067153,0.5402775305325993,0.59320691865463,0.49664084736502234,0.5395535051501485
33,0.5621240996885848,0.5035411431349676,0.46335812760337897,0.5622529454384217,0.5052112278667873,0.4630695201491403
34,0.5500118535052242,0.5182006342415567,0.39682634353348917,0.5498776437516097,0.5183502281129537,0.3970588351037247
35,0.5516034899111499,0.5374322401433093,0.34053345387719497,0.5511808468613568,0.5361956942031938,0.34102434632809053
36,0.5645506735150715,0.563822913536599,0.29543141079993557,0.5639218232338681,0.5618201494594857,0.29605224696224053
37,0.5892945424988606,0.6015880748403216,0.2647023599809222,0.5885732055917026,0.5994229061698606,0.2654249130737866
