t,y_true,y_pred
0,0.7622011934717343,0.762100788907043
1,0.7838719137191129,0.7832560096816491
2,0.791258776601442,0.7910260904530895
3,0.7871280069820554,0.7874563745545439
4,0.7758041476008362,0.775976012603918
5,0.7615690295553111,0.7615235284394632
6,0.7479844522945999,0.7480062192198363
7,0.7376964404479827,0.73782219697366
8,0.7323774321001996,0.7324714472665498
9,0.7326646125244759,0.7326178370406791
10,0.7380937971975313,0.7379019546896295
11,0.7470940346311794,0.7468637287596935
12,0.757072393874808,0.7570258734623737
13,0.7644962774497736,0.7649668533371135
14,0.7649239517530675,0.7661559813909474
15,0.7535396743111862,0.7550756876678897
16,0.7272504738321911,0.7276485197282037
17,0.6873586926820325,0.686160667889586
18,0.6392130921280864,0.6385216119954843
19,0.5890299331242975,0.5896029019793927
20,0.541673185898517,0.5420513065715147
21,0.5002687363996098,0.5001876466006292
22,0.4664580496205131,0.4663873975115856
23,0.44061166314630823,0.4406632171985255
24,0.42196630306477384,0.42202044447741704
25,0.40883041293060246,0.4087956274005413
26,0.39893977392084534,0.39886409096583225
27,0.38993311778714207,0.38995635516592375
28,0.37985749958723514,0.38007468813878625
29,0.36759809245812763,0.36798715011485605
30,0.35314015501348356,0.35359112546243443
31,0.3376614223769379,0.33800324609972066
32,0.32359063068205784,0.3235907691546329
33,0.31473175561715705,0.31419861277974226
34,0.31614161398550833,0.3152110961781762
35,0.3328962351873402,0.332262754330855
36,0.36735815415007084,0.36768175167294337
37,0.4168742819656121,0.4174817036255169
38,0.47485348929641935,0.4744112042443924
39,0.5344102191432439,0.5334628593626518
40,0.5909229925966881,0.5909046163652695
41,0.6422932888005553,0.6430528082985048
42,0.6880855240894812,0.6887196399834175
43,0.7286298393454038,0.7288456396608668
44,0.7644405160290669,0.7644365856004335
45,0.7959313798185099,0.7959285067951962
46,0.8233218916511931,0.8234106831599637
47,0.8466543767329731,0.8468191398968714
48,0.8658956712996068,0.8660560369025339
49,0.8811203486897811,0.8811700811203136
50,0.8927591243709206,0.8925962656589633
51,0.9018667063011516,0.9014064866663268
52,0.9102843750355281,0.9095103059840154
53,0.9203873189508057,0.9194907862161609
54,0.9339858009435579,0.9334358704147638
55,0.9503826826692161,0.9506102359171683
56,0.9648242242342948,0.965578876849621
57,0.969610401210478,0.9697928751109182
58,0.9582692482474833,0.9573929900982936
59,0.9289724348386621,0.9284659958493778
60,0.8841526891730326,0.8847218021539838
61,0.8281091045729354,0.8285100537996519
62,0.765151739272917,0.764822908234547
63,0.6988344782285196,0.6982956442363168
64,0.6318370354518089,0.6314959842794317
65,0.5660867523747859,0.5659448854178003
66,0.5029207821083554,0.5028494259909368
67,0.4432161654922133,0.443170477722276
68,0.3874681314647345,0.3874921258321632
69,0.33581551522522907,0.3359427601992423
70,0.28803266351271684,0.28823732250880907
71,0.2435601045304369,0.2437761981593679
72,0.20170018980263182,0.20183276330153088
73,0.16201425466854819,0.1619980985685635
74,0.12469115419875415,0.12462268077450223
75,0.09060019273650079,0.09066526669504088
76,0.06112895661821033,0.06133351413377797
77,0.03817029617129055,0.038375750318594026
78,0.024402327042495543,0.02454317221525837
79,0.023672453852065747,0.02369700954576237
80,0.04092612542548743,0.04074750850586928
81,0.08063308170934896,0.0803645539184335
82,0.14321897401176842,0.14318631290213513
83,0.2222583353480442,0.22237194611290295
84,0.30673014213394095,0.3067058583355471
85,0.38652995868431633,0.3865956941137862
86,0.4555909170893458,0.4557212338145854
87,0.5115835730214979,0.5116197635980501
88,0.5544248652054146,0.5543594291996716
89,0.5850434292647694,0.5849116612816075
90,0.6046842257121812,0.6045827877511676
91,0.6146400831855723,0.6146438790435582
92,0.616236323045514,0.6163552951584663
93,0.6109002218958332,0.6111239195351611
94,0.600223539977171,0.600513208265549
95,0.5860314196114861,0.5862905417925547
96,0.5705082455835332,0.5706124297300647
97,0.5563915615371002,0.5562410443908462
98,0.5471329961864904,0.5467203558004179
99,0.546722064300668,0.546234067341457
100,0.5587745405342857,0.5585403787481636
101,0.5849684696282976,0.5850094651235798
102,0.6235799638065466,0.6235500208271774
103,0.6688497810431576,0.668832334443463
104,0.7123017407563057,0.7122735382019681
105,0.7465225701086285,0.7459889456802964
106,0.7684162600227104,0.7680315434269267
107,0.7791362390099728,0.7794878876313067
108,0.7820655587121585,0.7824060197446161
109,0.7810673822518522,0.7810213726535473
110,0.7795740655084553,0.7794387571258178
111,0.7802062221654729,0.7801564888851854
112,0.7846105115424722,0.7845674715430013
113,0.7933892315034252,0.7932270317727135
114,0.8061253611371902,0.8057976490650043
115,0.8215433655965901,0.8211158397087247
116,0.8377669448124248,0.8374260365779782
117,0.8524676557939197,0.8525306664501644
118,0.8626150062775425,0.8634845783197223
119,0.8639394536250022,0.8657615044296338
120,0.8513830539140194,0.853221032558495
121,0.8220826192488575,0.8220152731632726
122,0.7784166433307659,0.77689312375179
123,0.7265011238232622,0.7264462224924645
124,0.6724126285845912,0.673328730925669
125,0.6203534952171909,0.6206069918227699
126,0.5726035181516392,0.5725171784308307
127,0.5299328155207639,0.5299042976006658
128,0.4919868977351325,0.49198477178743283
129,0.4576414442652097,0.45759680339917275
130,0.4253929652907579,0.425296668062766
131,0.39378147637865846,0.39365442689274
132,0.36176227722492144,0.36164074668869006
133,0.32891646746491676,0.3288497608666787
134,0.2954535515883247,0.2954842630287794
135,0.26208925181226744,0.262217479123501
136,0.22997253794181552,0.23013866042346742
137,0.20080378493127934,0.20090532452037602
138,0.17713499982157996,0.17707607465039654
139,0.1626167314640265,0.16239810141789823
140,0.1617592427719349,0.16152904164077386
141,0.17874496001618864,0.17873401768944153
142,0.21526574663946435,0.21559098078925226
143,0.26880385029150017,0.26908053519048136
144,0.3333744372582986,0.3332169444936054
145,0.40222840317113956,0.402069845040943
146,0.4700121622730984,0.470155558056451
147,0.5332949516565673,0.5334308194229037
148,0.5901145766598498,0.5901239006718764
149,0.6393671129115802,0.6393734378609216
150,0.6804103000699541,0.6804349953334614
151,0.7129175851778794,0.7128905027424077
152,0.7368792601928388,0.7367654778535732
153,0.7526361382143834,0.752467622786575
154,0.7608992550923471,0.7607267840063787
155,0.7627819042110646,0.7626230704480441
156,0.7598869617719607,0.7597151346051211
157,0.7544407713645122,0.754215234480546
158,0.7493709250487981,0.7490877133868232
159,0.7481310323210454,0.7478661330124848
160,0.7540610925192408,0.7539415557554899
161,0.7693014429615287,0.7693090820308431
162,0.7935719715020565,0.7935371612638319
163,0.8231301455145791,0.8232004471909685
164,0.8505896195950214,0.8510783162258672
165,0.8670337606158776,0.8674613804443472
166,0.8662209709943445,0.865959887439803
167,0.8472894860651979,0.8470126466556939
168,0.813723744867159,0.813934450105487
169,0.7706565529070417,0.7707376123560686
170,0.722946375692377,0.7226791100889973
171,0.6744609111563142,0.6742007543512183
172,0.6280363921717298,0.6279736942749006
173,0.5856313487966701,0.5856970230551067
174,0.548426639220368,0.5485326975609734
175,0.5167770228167191,0.5169338090625707
176,0.49003349492900616,0.49029630224696913
177,0.4663949228667372,0.4667526114111553
178,0.4430777689886526,0.4433943941623164
179,0.41704678456995536,0.4171218087202939
180,0.38621715364307746,0.3859139453274856
181,0.35052915647197497,0.3499394011808413
182,0.3120573852828382,0.3115979928384218
183,0.27407192512188905,0.2740394418203367
184,0.24004371012102005,0.2401730263457721
185,0.21333392706756424,0.21330418478028612
186,0.19733448672305834,0.1971807574392399
187,0.195443797024349,0.19533683431978854
188,0.2103903465949256,0.2104632618753114
189,0.24291777252245156,0.24315813914144796
190,0.2907507933427786,0.2909225662319256
191,0.34904602695348147,0.349000576205233
192,0.41220350746129997,0.4121393746982796
193,0.47559703625163013,0.47563015798658437
194,0.5362471227545651,0.5362199645308998
195,0.5925791724674941,0.5924297910563778
196,0.6437938734807634,0.6436646595872878
197,0.689218308097489,0.6892990463870274
198,0.7278953223456448,0.7282262619162474
199,0.7586739068219368,0.7589968363676685
200,0.7807678663682674,0.7807842314610038
201,0.7942698639447807,0.7940468517417787
202,0.8002519266773961,0.8000029684631521
203,0.800601562582079,0.8003570750258077
204,0.7978451672865539,0.7975655512274608
205,0.7949993090208468,0.7946966915846669
206,0.795311869573679,0.7950381809408302
207,0.8017228476367031,0.8015218979996162
208,0.816012301511092,0.8158494703601789
209,0.837784144361478,0.8376157652541185
210,0.8635566126708731,0.8635687110360901
211,0.8866310817326464,0.8870640330499463
212,0.8988436426712242,0.899404582947243
213,0.8940209849168355,0.8942427758020288
214,0.8705518538898787,0.8706461234415034
215,0.8311206386695054,0.8312668541481952
216,0.7806523118651546,0.7804749456461536
217,0.7243508890341407,0.7237995409409212
218,0.6665970131256624,0.6660613586557942
219,0.6106112827761547,0.6103291247650348
220,0.5585276556327238,0.5584607976564577
221,0.5115547362399585,0.5116059589791655
222,0.47005347381296064,0.4702003132873042
223,0.43351263568512666,0.4337695301742163
224,0.4005363497135684,0.40084932717743016
225,0.3690504964162812,0.36926301647882365
226,0.33688462698557226,0.33682855770964437
227,0.302620938034115,0.3022699020270315
228,0.2662633635872096,0.26583138264877926
229,0.22925328473872914,0.2290932234871872
230,0.1939040749810856,0.19413826575918103
231,0.16287732803857832,0.16321260203035115
232,0.13913162324492098,0.13920891442109357
233,0.12620450628007654,0.12592143655805332
234,0.1283006266188565,0.1278053177502066
235,0.1494347892493217,0.1490521761249643
236,0.19124154142516733,0.1912534910194898
237,0.25081289068114404,0.25101512517124674
238,0.321192256217593,0.3211878841063489
239,0.39452849394090606,0.3945299074099743
240,0.4648458598453066,0.46500230536443843
241,0.5287304121696038,0.5287306743911013
242,0.5846503080030422,0.5844511257084015
243,0.6320148739924457,0.6318247422659702
244,0.6705174839638935,0.6704283296345572
245,0.6999056030008761,0.6998399216497686
246,0.7201085494376839,0.7199436207006655
247,0.7314892035932551,0.7312231204877748
248,0.734981304039808,0.7347366418379923
249,0.7320768092277998,0.73192889293498
250,0.7247867162719943,0.7246914685558454
251,0.7156681309827254,0.715531400799506
252,0.7078765637396058,0.7076371567315329
253,0.7050393494861625,0.7047480663733701
254,0.7106611171157464,0.7104765406424276
255,0.7269914489916384,0.7269545619576334
256,0.7536778167806955,0.7536250230226654
257,0.7866356153426826,0.7866661139455509
258,0.8179988604316653,0.8183417277942382
259,0.8386297295457191,0.8387572568613766
260,0.8424559089255865,0.8420222924846559
261,0.8287901611660333,0.8286110673560169
262,0.801073668464082,0.8013060190579396
263,0.7643431167248472,0.7643410682326468
264,0.7234697295484455,0.7232321853504555
265,0.6824407255771529,0.6823211080843973
266,0.6442395459696331,0.6443202046926619
267,0.6109180880759736,0.6110728133276773
268,0.5836274588909898,0.5837544791114394
269,0.5625148349284013,0.5626214146914463
270,0.5465183708127885,0.5466776860499083
271,0.5332276021995015,0.5334986363091848
272,0.5190802983817662,0.5194526328688007
273,0.5001515432839737,0.500498158640401
274,0.4735894252579271,0.47361895706010293
275,0.4391399155030295,0.43868651851142815
276,0.3994544659906824,0.39903116201880284
277,0.3587397093792471,0.35888369948389875
278,0.32122946744257325,0.32149248093864435
279,0.29065205020353674,0.2905577190347146
280,0.2703350924174971,0.2701050303770878
281,0.2631870370346261,0.2631535191347594
282,0.27116277581548426,0.2713937465313062
283,0.2943914844991273,0.294686712801209
284,0.3307077051914548,0.3307548282119222
285,0.376219943504829,0.3759761900412676
286,0.4266175908285513,0.42641020269195046
287,0.4783250221050847,0.4783711777981841
288,0.5290190913279486,0.5291599053350431
289,0.5776343480767376,0.577599639011934
290,0.6240919280883027,0.62379832259038
291,0.6687396344723453,0.6684432764074291
292,0.7114270345658196,0.7116189636643808
293,0.7507353653096885,0.7514880075512853
294,0.784374335524915,0.7849468984918262
295,0.8105486842581063,0.8105384468156669
296,0.8288850245414834,0.8287677746359701
297,0.8404415306842767,0.8404007079520277
298,0.8473158136458208,0.847134450207836
