t,y_true,y_pred
0,0.16021168423925294,0.1612862922685731
1,0.24528150138246127,0.2465784227219509
2,0.33044442617818687,0.3305884834136388
3,0.4068615478909337,0.4072101188941115
4,0.4700869177134842,0.4708944030097546
5,0.5189602119007773,0.5189882931349139
6,0.5541015588266974,0.5538264882390584
7,0.5768933228601323,0.5768032118733253
8,0.5889485277517664,0.588673636406881
9,0.5918894757027628,0.5914161371814619
10,0.5873069691558147,0.5869601927266772
11,0.5768143802914808,0.5767774358507358
12,0.562141955641503,0.5623798314472466
13,0.5452665448941871,0.5456199698253528
14,0.5285977061707398,0.5288772399053139
15,0.5151921903898083,0.5152465762491554
16,0.5088184224238829,0.5086131171533772
17,0.5134910457136344,0.5131821833422379
18,0.5322123498926754,0.5319735440487183
19,0.5653702854346165,0.56507263470799
20,0.6096067658760742,0.6092892569778994
21,0.657875302310161,0.6578969104806567
22,0.7018561441856191,0.7016867773941042
23,0.7359123556369565,0.7353762153632495
24,0.758950937111066,0.758872282043173
25,0.7732005989213705,0.773146432776409
26,0.7821595174872868,0.7819039186183505
27,0.7892383051362835,0.7892863169527207
28,0.7971360503279219,0.7972891033959684
29,0.8075915786036904,0.8075902199881897
30,0.82130519989739,0.8211989639130284
31,0.8380012236225932,0.837814430865448
32,0.8566580519177142,0.8563603471710728
33,0.8758687355948516,0.8754872992455578
34,0.8941510837536437,0.8938204272077162
35,0.9098873536156366,0.9098725648478494
36,0.9206264137262813,0.9212679570716151
37,0.9221294597651074,0.9234184932818135
38,0.9089794422594238,0.9097359376681275
39,0.8783603980279151,0.8771944438436989
40,0.8331332117772773,0.832317114192394
41,0.7795250706316569,0.7807637918288481
42,0.7232436277673713,0.7234973283349255
43,0.667953739230914,0.6675083570523892
44,0.6154151651697244,0.6153380269242525
45,0.5660120903948124,0.5661436254275287
46,0.51926597186259,0.5195052641884894
47,0.47430153421653953,0.47433951555444187
48,0.43026162673943735,0.4299956208357303
49,0.3866103262671051,0.38620630047755444
50,0.34325294727881434,0.34291342749973097
51,0.3004710048318079,0.3003210450074172
52,0.2587660135147802,0.25884070689906125
53,0.21874770876647112,0.21901408206102468
54,0.18117001438269162,0.18154772528077734
55,0.14713982315152513,0.14751791111805002
56,0.11842097710245676,0.11868982206541068
57,0.09766496384310111,0.0977536590239867
58,0.08840697999889105,0.08826072173810362
59,0.09462871390254271,0.0942834992562186
60,0.11954513952206147,0.11931047386991273
61,0.16379138850830094,0.16390766773605514
62,0.2243321326087205,0.22444193608578544
63,0.2952815337377263,0.29500519781640866
64,0.3699421468107555,0.36971007666031963
65,0.44246380146222425,0.44268665474464375
66,0.5085126215520026,0.508869274997269
67,0.5652965958340105,0.5655190769540754
68,0.611360076259875,0.6115421743064395
69,0.6463107143802467,0.6464788635775687
70,0.6705245515322339,0.6705998270439131
71,0.6848776606341976,0.6848596172154302
72,0.6905595524095788,0.6905250626122106
73,0.689001710560496,0.6890134856497294
74,0.6819186247904651,0.6819833872070178
75,0.6714202432903412,0.6714997209733404
76,0.6601290783719433,0.6601593507980819
77,0.6512055393843533,0.6511338700992404
78,0.6481250521385602,0.647960006378093
79,0.654085486391258,0.6538362084139804
80,0.6711406300194371,0.6707279353440052
81,0.6992512210844758,0.69871646455652
82,0.7352558277136798,0.7350657724479808
83,0.7722014702774657,0.7727037978848452
84,0.8008956252693521,0.8012640906950788
85,0.8143927121118613,0.8138895009772118
86,0.8113741656362792,0.8112339889809528
87,0.7951653675204705,0.7955237948009524
88,0.7708084924122551,0.7707091447912084
89,0.7430923004109328,0.7431423403577897
90,0.7158707895868013,0.7161573800365675
91,0.6919943558764848,0.6921750105802813
92,0.6733501870812518,0.6735305568189229
93,0.6608121774146131,0.6610119235662442
94,0.6540990445218448,0.6542116640425446
95,0.6516557423739091,0.6516876217767202
96,0.6506927846166789,0.6507954105238802
97,0.647431258895457,0.6478116251560722
98,0.6375983472129192,0.6382837985498289
99,0.6174735153029965,0.6180062489913896
100,0.5856693816567264,0.5853942634010867
101,0.5444533344056639,0.543716374302095
102,0.49880584210410117,0.4987896139901009
103,0.45408463067319815,0.45459534580141225
104,0.4146280237179107,0.4147985132647025
105,0.3835821473498993,0.38356634482839924
106,0.36301817737889225,0.3632556341602826
107,0.3538499926663356,0.3543862622282803
108,0.3556376370578742,0.356143433222738
109,0.3665888684269439,0.3668391057385123
110,0.3839458240284084,0.38402976679378065
111,0.4046430808131072,0.4047666798638798
112,0.4259810632614334,0.42622260708682425
113,0.44616859893795524,0.44641804314536726
114,0.46472434986185535,0.4648047838811977
115,0.4827323360008734,0.4825119641662612
116,0.502848457801387,0.5022976952352591
117,0.5287137501141671,0.5280796921742303
118,0.5632002909214131,0.5631523139847263
119,0.6058996557549884,0.6066888953214091
120,0.6525343468503035,0.6528797174951033
121,0.6976511145861493,0.6970729923411945
122,0.7375682005296259,0.7375380624326278
123,0.7711613433350211,0.7714518477744954
124,0.7991754055180892,0.7989207140168046
125,0.8232555889785166,0.8229544150650097
