t,y_true,y_pred
0,0.7622011934717343,0.7610570742198685
1,0.7838719137191129,0.789214223795152
2,0.791258776601442,0.7863304302027595
3,0.7871280069820554,0.8030955151206026
4,0.7758041476008362,0.7928190128022127
5,0.7615690295553111,0.7677354720928738
6,0.7479844522945999,0.7603829956620413
7,0.7376964404479827,0.7410645257801062
8,0.7323774321001996,0.7397432921924559
9,0.7326646125244759,0.733047450752317
10,0.7380937971975313,0.7339246224743063
11,0.7470940346311794,0.7475017379201044
12,0.757072393874808,0.7568993952300171
13,0.7644962774497736,0.7754498063882506
14,0.7649239517530675,0.7806387757469326
15,0.7535396743111862,0.7810113649963931
16,0.7272504738321911,0.7693283442795963
17,0.6873586926820325,0.7276257464432146
18,0.6392130921280864,0.6750616534071472
19,0.5890299331242975,0.6070113199592706
20,0.541673185898517,0.5387857595177196
21,0.5002687363996098,0.49770999203714295
22,0.4664580496205131,0.4579266804804885
23,0.44061166314630823,0.43364065193276197
24,0.42196630306477384,0.41487800392505014
25,0.40883041293060246,0.3962462414343275
26,0.39893977392084534,0.38448851060118194
27,0.38993311778714207,0.3841905498947055
28,0.37985749958723514,0.3845737643904499
29,0.36759809245812763,0.36433680128732865
30,0.35314015501348356,0.36556775362723104
31,0.3376614223769379,0.3670555552111508
32,0.32359063068205784,0.3168826618929324
33,0.31473175561715705,0.3103737333378481
34,0.31614161398550833,0.31365718557455835
35,0.3328962351873402,0.33069396672295753
36,0.36735815415007084,0.34589418821049833
37,0.4168742819656121,0.39741784212159637
38,0.47485348929641935,0.4454287612519188
39,0.5344102191432439,0.5212575428559161
40,0.5909229925966881,0.5748533226596612
41,0.6422932888005553,0.6251828831990739
42,0.6880855240894812,0.6794827794431098
43,0.7286298393454038,0.7229811928643337
44,0.7644405160290669,0.7630230189528717
45,0.7959313798185099,0.7922712804413606
46,0.8233218916511931,0.817365701549176
47,0.8466543767329731,0.8364342162136942
48,0.8658956712996068,0.8603366707643751
49,0.8811203486897811,0.877486347915453
50,0.8927591243709206,0.895358203961701
51,0.9018667063011516,0.9040806168191905
52,0.9102843750355281,0.9064016992153786
53,0.9203873189508057,0.8951650219560459
54,0.9339858009435579,0.9107238452009024
55,0.9503826826692161,0.9254602223638413
56,0.9648242242342948,0.9478123706652672
57,0.969610401210478,0.9677039050269418
58,0.9582692482474833,0.9679756219878481
59,0.9289724348386621,0.9471659139574417
60,0.8841526891730326,0.9011780705099839
61,0.8281091045729354,0.8375673182908582
62,0.765151739272917,0.7695242722858453
63,0.6988344782285196,0.7056038726975679
64,0.6318370354518089,0.6355864892914274
65,0.5660867523747859,0.5706352192894593
66,0.5029207821083554,0.5078429542178854
67,0.4432161654922133,0.44519932233406534
68,0.3874681314647345,0.39578847858532595
69,0.33581551522522907,0.34582749944542046
70,0.28803266351271684,0.29596409956322056
71,0.2435601045304369,0.24845946460908014
72,0.20170018980263182,0.20463383569083504
