t,y_true,y_pred
0,0.7622011934717343,0.7629233428225151
1,0.7838719137191129,0.7863436487304263
2,0.791258776601442,0.7930463467532078
3,0.7871280069820554,0.7865718112028199
4,0.7758041476008362,0.7734364414724606
5,0.7615690295553111,0.7592370858280955
6,0.7479844522945999,0.747237966339072
7,0.7376964404479827,0.7388932773062047
8,0.7323774321001996,0.7347696751817194
9,0.7326646125244759,0.7350089698626574
10,0.7380937971975313,0.7392688300041588
11,0.7470940346311794,0.7464572008447838
12,0.757072393874808,0.7545836253188298
13,0.7644962774497736,0.760829454165389
14,0.7649239517530675,0.7616532036225454
15,0.7535396743111862,0.7528006404129544
16,0.7272504738321911,0.7299587729382937
17,0.6873586926820325,0.6914334366693966
18,0.6392130921280864,0.641311397941501
19,0.5890299331242975,0.5880330722024807
20,0.541673185898517,0.5390981370369978
21,0.5002687363996098,0.498157341145145
22,0.4664580496205131,0.4657929392101696
23,0.44061166314630823,0.4412095233301212
24,0.42196630306477384,0.42311742309292644
25,0.40883041293060246,0.40988273584144785
26,0.39893977392084534,0.3995572845520332
27,0.38993311778714207,0.3901172236543733
28,0.37985749958723514,0.3798665061012283
29,0.36759809245812763,0.36783431615851825
30,0.35314015501348356,0.3540388599893558
31,0.3376614223769379,0.3395596231961546
32,0.32359063068205784,0.326478675090383
33,0.31473175561715705,0.31788864636999037
34,0.31614161398550833,0.3180354101597018
35,0.3328962351873402,0.33204576006700925
36,0.36735815415007084,0.3640669855743752
37,0.4168742819656121,0.41374675052410126
38,0.47485348929641935,0.47439451536455657
39,0.5344102191432439,0.5364667631529589
40,0.5909229925966881,0.5933410243709081
41,0.6422932888005553,0.6433274872772388
42,0.6880855240894812,0.6875989339502464
43,0.7286298393454038,0.7275747028792781
44,0.7644405160290669,0.7637897702290406
45,0.7959313798185099,0.796052836688828
46,0.8233218916511931,0.8240090493988586
47,0.8466543767329731,0.8475213300192861
48,0.8658956712996068,0.8667461173243076
49,0.8811203486897811,0.8820538295590241
50,0.8927591243709206,0.8939857778749785
51,0.9018667063011516,0.9033420682209226
52,0.9102843750355281,0.9113742561262201
53,0.9203873189508057,0.9199062294783618
54,0.9339858009435579,0.9309626728051272
55,0.9503826826692161,0.945390271054066
56,0.9648242242342948,0.9606505137147225
57,0.969610401210478,0.9695880817803975
58,0.9582692482474833,0.9629215154674631
59,0.9289724348386621,0.9351549525076068
60,0.8841526891730326,0.8881488304304117
61,0.8281091045729354,0.8286542438695275
62,0.765151739272917,0.7635093088993488
63,0.6988344782285196,0.697025613828762
64,0.6318370354518089,0.6311189318035684
65,0.5660867523747859,0.5665554501352972
66,0.5029207821083554,0.5039578584827664
67,0.4432161654922133,0.4441440409507411
68,0.3874681314647345,0.3879688057145767
69,0.33581551522522907,0.33599928355952624
70,0.28803266351271684,0.28826707530610385
71,0.2435601045304369,0.24420667066052903
72,0.20170018980263182,0.20283851507701822
73,0.16201425466854819,0.16325964241963575
74,0.12469115419875415,0.1253449468465786
75,0.09060019273650079,0.09020152737630838
76,0.06112895661821033,0.05995390158705227
77,0.03817029617129055,0.03715423571726717
78,0.024402327042495543,0.024500729062434612
79,0.023672453852065747,0.025045239851760215
80,0.04092612542548743,0.042468040169712395
81,0.08063308170934896,0.08062852959469158
82,0.14321897401176842,0.14135784201667523
83,0.2222583353480442,0.22067165664524246
84,0.30673014213394095,0.3074843455225027
85,0.38652995868431633,0.38893680198880887
86,0.4555909170893458,0.45740161113851974
87,0.5115835730214979,0.5116774827839459
88,0.5544248652054146,0.5535508668977025
89,0.5850434292647694,0.5846868192938359
90,0.6046842257121812,0.6057406591291272
91,0.6146400831855723,0.6169033537154731
92,0.616236323045514,0.6187164189421779
93,0.6109002218958332,0.6125355360644478
94,0.600223539977171,0.6005168326999639
95,0.5860314196114861,0.5852958807925837
96,0.5705082455835332,0.569647234466518
97,0.5563915615371002,0.5563417669840702
98,0.5471329961864904,0.5482403878126489
99,0.546722064300668,0.5484396573595189
100,0.5587745405342857,0.5600210178577152
101,0.5849684696282976,0.5849352514784956
102,0.6235799638065466,0.6223526717286871
103,0.6688497810431576,0.6676585977378413
104,0.7123017407563057,0.7128173072951203
105,0.7465225701086285,0.7488954488821307
106,0.7684162600227104,0.7706871736721999
107,0.7791362390099728,0.7793354953745304
108,0.7820655587121585,0.7801083966614897
109,0.7810673822518522,0.7784700165065477
110,0.7795740655084553,0.7780157988648257
111,0.7802062221654729,0.7804863389438106
112,0.7846105115424722,0.7864954503737387
113,0.7933892315034252,0.7960232399456952
114,0.8061253611371902,0.8085114246216634
115,0.8215433655965901,0.8228142284158446
116,0.8377669448124248,0.8372714926359723
117,0.8524676557939197,0.849927345379208
118,0.8626150062775425,0.8586052257790833
119,0.8639394536250022,0.8604588996402107
120,0.8513830539140194,0.851230239384158
121,0.8220826192488575,0.8259786571467416
122,0.7784166433307659,0.7831723006989488
123,0.7265011238232622,0.7283474067094122
124,0.6724126285845912,0.6708382535742867
125,0.6203534952171909,0.6175343404967029
126,0.5726035181516392,0.5707871444723729
127,0.5299328155207639,0.5299811103700494
128,0.4919868977351325,0.4934993281005511
129,0.4576414442652097,0.45970904798109835
130,0.4253929652907579,0.427204280404605
131,0.39378147637865846,0.3948559075473499
132,0.36176227722492144,0.36193487122635837
133,0.32891646746491676,0.32827192520600246
134,0.2954535515883247,0.2943056637529633
135,0.26208925181226744,0.260958728519209
136,0.22997253794181552,0.2294631408783192
137,0.20080378493127934,0.2013476287377065
138,0.17713499982157996,0.17869657701278818
139,0.1626167314640265,0.1645417244367482
140,0.1617592427719349,0.16296505683236484
141,0.17874496001618864,0.17836489099456276
142,0.21526574663946435,0.21356370417222692
143,0.26880385029150017,0.2672887355184592
144,0.3333744372582986,0.33332521519573266
145,0.40222840317113956,0.4033364877129877
146,0.4700121622730984,0.470985444584175
147,0.5332949516565673,0.5333636078233273
148,0.5901145766598498,0.5895853819002603
149,0.6393671129115802,0.6390300422515933
150,0.6804103000699541,0.6807157112934115
151,0.7129175851778794,0.7136424121830531
152,0.7368792601928388,0.7373726912138752
153,0.7526361382143834,0.7523386597797841
154,0.7608992550923471,0.7597628755172079
155,0.7627819042110646,0.761359570608612
156,0.7598869617719607,0.7590643826074186
157,0.7544407713645122,0.7549559244479545
158,0.7493709250487981,0.7513600101565716
159,0.7481310323210454,0.7509483488898621
160,0.7540610925192408,0.7565266686548808
161,0.7693014429615287,0.7702565421910581
162,0.7935719715020565,0.7924584844627276
163,0.8231301455145791,0.8205536010223868
164,0.8505896195950214,0.8485329837581297
165,0.8670337606158776,0.8675638714312157
166,0.8662209709943445,0.8691264313291907
167,0.8472894860651979,0.8499086242342191
168,0.813723744867159,0.8136967630585792
169,0.7706565529070417,0.7680621169252166
170,0.722946375692377,0.7197519864935291
171,0.6744609111563142,0.672646155590856
172,0.6280363921717298,0.6283086185265585
173,0.5856313487966701,0.5873462257758613
174,0.548426639220368,0.5502843767202208
175,0.5167770228167191,0.5176540949736932
176,0.49003349492900616,0.4895453056305765
177,0.4663949228667372,0.4650347252802227
178,0.4430777689886526,0.44190272870736447
179,0.41704678456995536,0.4170073358176145
180,0.38621715364307746,0.38744398334338825
181,0.35052915647197497,0.3521192722040487
182,0.3120573852828382,0.312798034036911
183,0.27407192512188905,0.27358871086655956
184,0.24004371012102005,0.23909444848437023
185,0.21333392706756424,0.21297155843862559
186,0.19733448672305834,0.19793049279463304
187,0.195443797024349,0.19642635440409872
188,0.2103903465949256,0.21080680977609312
189,0.24291777252245156,0.24234498620800782
190,0.2907507933427786,0.28966236011325064
191,0.34904602695348147,0.34814100573507734
192,0.41220350746129997,0.41154601739753094
193,0.47559703625163013,0.47467981228725264
194,0.5362471227545651,0.5346958827083483
195,0.5925791724674941,0.5905099333850741
196,0.6437938734807634,0.6415704518121847
197,0.689218308097489,0.6870900281280035
198,0.7278953223456448,0.7258933449962717
199,0.7586739068219368,0.7566567859216136
200,0.7807678663682674,0.7784690064815605
201,0.7942698639447807,0.7915115785860509
202,0.8002519266773961,0.7972806210080794
203,0.800601562582079,0.7981427720191894
204,0.7978451672865539,0.7967228134028215
205,0.7949993090208468,0.7955898963744561
206,0.795311869573679,0.7972170233102274
207,0.8017228476367031,0.8038719188503416
208,0.816012301511092,0.8171330682470126
209,0.837784144361478,0.8370429590561894
210,0.8635566126708731,0.8612134387494077
211,0.8866310817326464,0.8842676607142863
212,0.8988436426712242,0.8983255534822732
213,0.8940209849168355,0.8955934386056583
214,0.8705518538898787,0.8723915328971561
215,0.8311206386695054,0.8311613685609878
216,0.7806523118651546,0.7784475744306825
217,0.7243508890341407,0.7211483927033591
218,0.6665970131256624,0.6641097536617222
219,0.6106112827761547,0.6098249020315762
220,0.5585276556327238,0.5593140160035155
221,0.5115547362399585,0.5130516846781621
222,0.47005347381296064,0.4713439973299627
223,0.43351263568512666,0.43415820131600213
224,0.4005363497135684,0.40073762956540815
225,0.3690504964162812,0.3694044492055699
226,0.33688462698557226,0.3378713840544467
227,0.302620938034115,0.30413580978304466
228,0.2662633635872096,0.26760344306297235
229,0.22925328473872914,0.22971344505093771
230,0.1939040749810856,0.19349207205203234
231,0.16287732803857832,0.16238581763995352
232,0.13913162324492098,0.1394681983696895
233,0.12620450628007654,0.12757600178075323
234,0.1283006266188565,0.12987400251538705
235,0.1494347892493217,0.14988093973063643
236,0.19124154142516733,0.19008387980192865
237,0.25081289068114404,0.24923730036869385
238,0.321192256217593,0.32079334776462787
239,0.39452849394090606,0.39542738232617847
240,0.4648458598453066,0.46582940471284795
241,0.5287304121696038,0.5288338990413637
242,0.5846503080030422,0.5839819982650019
243,0.6320148739924457,0.6313013079189123
244,0.6705174839638935,0.6702761794788721
245,0.6999056030008761,0.7000293488941844
246,0.7201085494376839,0.719993716804614
247,0.7314892035932551,0.7304908547133673
248,0.734981304039808,0.732904147821337
249,0.7320768092277998,0.7294060514493355
